,training_loss,testing_loss
1935,0.32068956,0.34031773
1936,0.32069892,0.3403164
1937,0.3206979,0.3403132
1938,0.32070395,0.34031206
1939,0.32066855,0.34031084
1940,0.32070383,0.34030944
1941,0.32068568,0.34030396
1942,0.3206948,0.34030414
1943,0.3206827,0.34030238
1944,0.32070133,0.3403028
1945,0.32067057,0.34029824
1946,0.3206845,0.34029728
1947,0.32068357,0.3402979
1948,0.32066238,0.34029567
1949,0.3206849,0.3402976
1950,0.3206753,0.34029254
1951,0.3206752,0.34028944
1952,0.32066232,0.34028828
1953,0.32067487,0.3402873
1954,0.32066855,0.34028628
1955,0.3206821,0.3402828
1956,0.32064658,0.34028018
1957,0.32066917,0.34027392
1958,0.32066903,0.3402773
1959,0.32066676,0.34027326
1960,0.3206662,0.34027362
1961,0.3206568,0.34027112
1962,0.32066506,0.34026846
1963,0.32066685,0.34026787
1964,0.32065004,0.34026533
1965,0.32063517,0.34025818
1966,0.32064795,0.34026265
1967,0.32066005,0.34026143
1968,0.32064754,0.34025976
1969,0.32065523,0.34025586
