Fill Factor,Pitch,Duty Cycle,Theta,Lambda,Transmission,Mode
0.52,5.00E-07,0.72,5,1.33E-06,0.000135569, TM
0.52,5.00E-07,0.72,5,1.33E-06,0.000100613, TM
0.52,5.00E-07,0.72,5,1.33E-06,8.28E-05, TM
0.52,5.00E-07,0.72,5,1.33E-06,7.92E-05, TM
0.52,5.00E-07,0.72,5,1.32E-06,8.77E-05, TM
0.52,5.00E-07,0.72,5,1.32E-06,0.000103317, TM
0.52,5.00E-07,0.72,5,1.32E-06,0.000118418, TM
0.52,5.00E-07,0.72,5,1.32E-06,0.000126321, TM
0.52,5.00E-07,0.72,5,1.32E-06,0.000125523, TM
0.52,5.00E-07,0.72,5,1.32E-06,0.000120054, TM
0.52,5.00E-07,0.72,5,1.31E-06,0.000115309, TM
0.52,5.00E-07,0.72,5,1.31E-06,0.000113167, TM
0.52,5.00E-07,0.72,5,1.31E-06,0.000110994, TM
0.52,5.00E-07,0.72,5,1.31E-06,0.00010534, TM
0.52,5.00E-07,0.72,5,1.31E-06,9.65E-05, TM
0.52,5.00E-07,0.72,5,1.31E-06,8.93E-05, TM
0.52,5.00E-07,0.72,5,1.30E-06,8.88E-05, TM
0.52,5.00E-07,0.72,5,1.30E-06,9.57E-05, TM
0.52,5.00E-07,0.72,5,1.30E-06,0.000105834, TM
0.52,5.00E-07,0.72,5,1.30E-06,0.000114203, TM
0.52,5.00E-07,0.72,5,1.70E-06,-3.87E-05, TE
0.52,5.00E-07,0.72,5,1.70E-06,-4.33E-05, TE
0.52,5.00E-07,0.72,5,1.69E-06,-4.89E-05, TE
0.52,5.00E-07,0.72,5,1.69E-06,-5.46E-05, TE
0.52,5.00E-07,0.72,5,1.69E-06,-6.16E-05, TE
0.52,5.00E-07,0.72,5,1.69E-06,-7.05E-05, TE
0.52,5.00E-07,0.72,5,1.68E-06,-7.94E-05, TE
0.52,5.00E-07,0.72,5,1.68E-06,-8.39E-05, TE
0.52,5.00E-07,0.72,5,1.68E-06,-8.22E-05, TE
0.52,5.00E-07,0.72,5,1.68E-06,-7.73E-05, TE
0.52,5.00E-07,0.72,5,1.67E-06,-7.45E-05, TE
0.52,5.00E-07,0.72,5,1.67E-06,-7.63E-05, TE
0.52,5.00E-07,0.72,5,1.67E-06,-7.95E-05, TE
0.52,5.00E-07,0.72,5,1.67E-06,-7.92E-05, TE
0.52,5.00E-07,0.72,5,1.66E-06,-7.45E-05, TE
0.52,5.00E-07,0.72,5,1.66E-06,-6.99E-05, TE
0.52,5.00E-07,0.72,5,1.66E-06,-6.92E-05, TE
0.52,5.00E-07,0.72,5,1.66E-06,-7.10E-05, TE
0.52,5.00E-07,0.72,5,1.65E-06,-6.99E-05, TE
0.52,5.00E-07,0.72,5,1.65E-06,-6.27E-05, TE
0.52,5.00E-07,0.72,5,1.65E-06,-5.28E-05, TE
0.52,5.00E-07,0.72,5,1.65E-06,-4.61E-05, TE
0.52,5.00E-07,0.72,5,1.64E-06,-4.45E-05, TE
0.52,5.00E-07,0.72,5,1.64E-06,-4.48E-05, TE
0.52,5.00E-07,0.72,5,1.64E-06,-4.37E-05, TE
0.52,5.00E-07,0.72,5,1.64E-06,-4.22E-05, TE
0.52,5.00E-07,0.72,5,1.63E-06,-4.48E-05, TE
0.52,5.00E-07,0.72,5,1.63E-06,-5.26E-05, TE
0.52,5.00E-07,0.72,5,1.63E-06,-6.11E-05, TE
0.52,5.00E-07,0.72,5,1.63E-06,-6.52E-05, TE
0.52,5.00E-07,0.72,5,1.62E-06,-6.53E-05, TE
0.52,5.00E-07,0.72,5,1.62E-06,-6.75E-05, TE
0.52,5.00E-07,0.72,5,1.62E-06,-7.56E-05, TE
0.52,5.00E-07,0.72,5,1.62E-06,-8.65E-05, TE
0.52,5.00E-07,0.72,5,1.62E-06,-9.31E-05, TE
0.52,5.00E-07,0.72,5,1.61E-06,-9.36E-05, TE
0.52,5.00E-07,0.72,5,1.61E-06,-9.39E-05, TE
0.52,5.00E-07,0.72,5,1.61E-06,-0.000100656, TE
0.52,5.00E-07,0.72,5,1.61E-06,-0.000113217, TE
0.52,5.00E-07,0.72,5,1.60E-06,-0.000123139, TE
0.52,5.00E-07,0.72,5,1.60E-06,-0.000123604, TE
0.52,5.00E-07,0.72,5,1.60E-06,-0.00011712, TE
0.52,5.00E-07,0.72,5,1.60E-06,-0.00011274, TE
0.52,5.00E-07,0.72,5,1.59E-06,-0.00011588, TE
0.52,5.00E-07,0.72,5,1.59E-06,-0.000122425, TE
0.52,5.00E-07,0.72,5,1.59E-06,-0.000123778, TE
0.52,5.00E-07,0.72,5,1.59E-06,-0.00011687, TE
0.52,5.00E-07,0.72,5,1.58E-06,-0.000107724, TE
0.52,5.00E-07,0.72,5,1.58E-06,-0.000104753, TE
0.52,5.00E-07,0.72,5,1.58E-06,-0.000109568, TE
0.52,5.00E-07,0.72,5,1.58E-06,-0.000115379, TE
0.52,5.00E-07,0.72,5,1.58E-06,-0.000114244, TE
0.52,5.00E-07,0.72,5,1.57E-06,-0.000104964, TE
0.52,5.00E-07,0.72,5,1.57E-06,-9.35E-05, TE
0.52,5.00E-07,0.72,5,1.57E-06,-8.65E-05, TE
0.52,5.00E-07,0.72,5,1.57E-06,-8.49E-05, TE
0.52,5.00E-07,0.72,5,1.56E-06,-8.44E-05, TE
0.52,5.00E-07,0.72,5,1.56E-06,-8.01E-05, TE
0.52,5.00E-07,0.72,5,1.56E-06,-7.13E-05, TE
0.52,5.00E-07,0.72,5,1.56E-06,-6.14E-05, TE
0.52,5.00E-07,0.72,5,1.56E-06,-5.47E-05, TE
0.52,5.00E-07,0.72,5,1.55E-06,-5.30E-05, TE
0.52,5.00E-07,0.72,5,1.55E-06,-5.50E-05, TE
0.52,5.00E-07,0.72,5,1.55E-06,-5.69E-05, TE
0.52,5.00E-07,0.72,5,1.55E-06,-5.55E-05, TE
0.52,5.00E-07,0.72,5,1.54E-06,-5.04E-05, TE
0.52,5.00E-07,0.72,5,1.54E-06,-4.51E-05, TE
0.52,5.00E-07,0.72,5,1.54E-06,-4.41E-05, TE
0.52,5.00E-07,0.72,5,1.54E-06,-4.84E-05, TE
0.52,5.00E-07,0.72,5,1.54E-06,-5.45E-05, TE
0.52,5.00E-07,0.72,5,1.53E-06,-5.80E-05, TE
0.52,5.00E-07,0.72,5,1.53E-06,-6.03E-05, TE
0.52,5.00E-07,0.72,5,1.53E-06,-6.95E-05, TE
0.52,5.00E-07,0.72,5,1.53E-06,-9.27E-05, TE
0.52,5.00E-07,0.72,5,1.53E-06,-0.000126831, TE
0.52,5.00E-07,0.72,5,1.52E-06,-0.000158895, TE
0.52,5.00E-07,0.72,5,1.52E-06,-0.000177014, TE
0.52,5.00E-07,0.72,5,1.52E-06,-0.000182179, TE
0.52,5.00E-07,0.72,5,1.52E-06,-0.000186294, TE
0.52,5.00E-07,0.72,5,1.51E-06,-0.000197266, TE
0.52,5.00E-07,0.72,5,1.51E-06,-0.000207566, TE
0.52,5.00E-07,0.72,5,1.51E-06,-0.000201039, TE
0.52,5.00E-07,0.72,5,1.51E-06,-0.000172651, TE
0.52,5.00E-07,0.72,5,1.51E-06,-0.00013915, TE
0.52,5.00E-07,0.72,5,1.50E-06,-0.000126357, TE
0.52,5.00E-07,0.72,5,1.50E-06,-0.000144649, TE
0.52,5.00E-07,0.72,5,1.50E-06,-0.000179132, TE
0.52,5.00E-07,0.72,5,1.50E-06,-0.000205907, TE
0.52,5.00E-07,0.72,5,1.50E-06,-0.000216283, TE
0.52,5.00E-07,0.72,5,1.49E-06,-0.000221175, TE
0.52,5.00E-07,0.72,5,1.49E-06,-0.000231007, TE
0.52,5.00E-07,0.72,5,1.49E-06,-0.000236192, TE
0.52,5.00E-07,0.72,5,1.49E-06,-0.000213826, TE
0.52,5.00E-07,0.72,5,1.49E-06,-0.000155256, TE
0.52,5.00E-07,0.72,5,1.48E-06,-8.31E-05, TE
0.52,5.00E-07,0.72,5,1.48E-06,-3.74E-05, TE
0.52,5.00E-07,0.72,5,1.48E-06,-4.74E-05, TE
0.52,5.00E-07,0.72,5,1.48E-06,-0.000121754, TE
0.52,5.00E-07,0.72,5,1.48E-06,-0.00026708, TE
0.52,5.00E-07,0.72,5,1.47E-06,-0.000504605, TE
0.52,5.00E-07,0.72,5,1.47E-06,-0.000854183, TE
0.52,5.00E-07,0.72,5,1.47E-06,-0.00129452, TE
0.52,5.00E-07,0.72,5,1.47E-06,-0.00174613, TE
0.52,5.00E-07,0.72,5,1.47E-06,-0.00210872, TE
0.52,5.00E-07,0.72,5,1.46E-06,-0.00232834, TE
0.52,5.00E-07,0.72,5,1.46E-06,-0.00243432, TE
0.52,5.00E-07,0.72,5,1.46E-06,-0.00251345, TE
0.52,5.00E-07,0.72,5,1.46E-06,-0.00265086, TE
0.52,5.00E-07,0.72,5,1.46E-06,-0.0028935, TE
0.52,5.00E-07,0.72,5,1.45E-06,-0.00325578, TE
0.52,5.00E-07,0.72,5,1.45E-06,-0.00373544, TE
0.52,5.00E-07,0.72,5,1.45E-06,-0.00430659, TE
0.52,5.00E-07,0.72,5,1.45E-06,-0.00490604, TE
0.52,5.00E-07,0.72,5,1.45E-06,-0.00545894, TE
0.52,5.00E-07,0.72,5,1.45E-06,-0.00594817, TE
0.52,5.00E-07,0.72,5,1.44E-06,-0.00645889, TE
0.52,5.00E-07,0.72,5,1.44E-06,-0.00712119, TE
0.52,5.00E-07,0.72,5,1.44E-06,-0.00796702, TE
0.52,5.00E-07,0.72,5,1.44E-06,-0.00882553, TE
0.52,5.00E-07,0.72,5,1.44E-06,-0.00937835, TE
0.52,5.00E-07,0.72,5,1.43E-06,-0.00936098, TE
0.52,5.00E-07,0.72,5,1.43E-06,-0.00875471, TE
0.52,5.00E-07,0.72,5,1.43E-06,-0.00781321, TE
0.52,5.00E-07,0.72,5,1.43E-06,-0.00691647, TE
0.52,5.00E-07,0.72,5,1.43E-06,-0.00638853, TE
0.52,5.00E-07,0.72,5,1.42E-06,-0.00640808, TE
0.52,5.00E-07,0.72,5,1.42E-06,-0.00700603, TE
0.52,5.00E-07,0.72,5,1.42E-06,-0.00805121, TE
0.52,5.00E-07,0.72,5,1.42E-06,-0.00919367, TE
0.52,5.00E-07,0.72,5,1.42E-06,-0.00987738, TE
0.52,5.00E-07,0.72,5,1.42E-06,-0.00955069, TE
0.52,5.00E-07,0.72,5,1.41E-06,-0.00801785, TE
0.52,5.00E-07,0.72,5,1.41E-06,-0.00566256, TE
0.52,5.00E-07,0.72,5,1.41E-06,-0.00329359, TE
0.52,5.00E-07,0.72,5,1.41E-06,-0.00165917, TE
0.52,5.00E-07,0.72,5,1.41E-06,-0.000992439, TE
0.52,5.00E-07,0.72,5,1.40E-06,-0.000958535, TE
0.52,5.00E-07,0.72,5,1.40E-06,-0.00103039, TE
0.52,5.00E-07,0.72,5,1.40E-06,-0.000940489, TE
0.52,5.00E-07,0.72,5,1.40E-06,-0.000809381, TE
0.52,5.00E-07,0.72,5,1.40E-06,-0.000885154, TE
0.52,5.00E-07,0.72,5,1.40E-06,-0.00120447, TE
0.52,5.00E-07,0.72,5,1.39E-06,-0.00153029, TE
0.52,5.00E-07,0.72,5,1.39E-06,-0.00160519, TE
0.52,5.00E-07,0.72,5,1.39E-06,-0.00142523, TE
0.52,5.00E-07,0.72,5,1.39E-06,-0.00123511, TE
0.52,5.00E-07,0.72,5,1.39E-06,-0.00125915, TE
0.52,5.00E-07,0.72,5,1.39E-06,-0.0014669, TE
0.52,5.00E-07,0.72,5,1.38E-06,-0.00162439, TE
0.52,5.00E-07,0.72,5,1.38E-06,-0.00156408, TE
0.52,5.00E-07,0.72,5,1.38E-06,-0.00137151, TE
0.52,5.00E-07,0.72,5,1.38E-06,-0.00128588, TE
0.52,5.00E-07,0.72,5,1.38E-06,-0.00143079, TE
0.52,5.00E-07,0.72,5,1.37E-06,-0.00167838, TE
0.52,5.00E-07,0.72,5,1.37E-06,-0.00180305, TE
0.52,5.00E-07,0.72,5,1.37E-06,-0.0017595, TE
0.52,5.00E-07,0.72,5,1.37E-06,-0.00177354, TE
0.52,5.00E-07,0.72,5,1.37E-06,-0.00212642, TE
0.52,5.00E-07,0.72,5,1.37E-06,-0.00285265, TE
0.52,5.00E-07,0.72,5,1.36E-06,-0.00370771, TE
0.52,5.00E-07,0.72,5,1.36E-06,-0.00453874, TE
0.52,5.00E-07,0.72,5,1.36E-06,-0.00579563, TE
0.52,5.00E-07,0.72,5,1.36E-06,-0.0087044, TE
0.52,5.00E-07,0.72,5,1.36E-06,-0.0147979, TE
0.52,5.00E-07,0.72,5,1.36E-06,-0.024959, TE
0.52,5.00E-07,0.72,5,1.35E-06,-0.0385609, TE
0.52,5.00E-07,0.72,5,1.35E-06,-0.0533708, TE
0.52,5.00E-07,0.72,5,1.35E-06,-0.0665062, TE
0.52,5.00E-07,0.72,5,1.35E-06,-0.0760547, TE
0.52,5.00E-07,0.72,5,1.35E-06,-0.0824011, TE
0.52,5.00E-07,0.72,5,1.35E-06,-0.088278, TE
0.52,5.00E-07,0.72,5,1.34E-06,-0.0972501, TE
0.52,5.00E-07,0.72,5,1.34E-06,-0.11141, TE
0.52,5.00E-07,0.72,5,1.34E-06,-0.129773, TE
0.52,5.00E-07,0.72,5,1.34E-06,-0.148551, TE
0.52,5.00E-07,0.72,5,1.34E-06,-0.163258, TE
0.52,5.00E-07,0.72,5,1.34E-06,-0.171281, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.173168, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.171877, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.170714, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.171575, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.1746, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.179038, TE
0.52,5.00E-07,0.72,5,1.33E-06,-0.184193, TE
0.52,5.00E-07,0.72,5,1.32E-06,-0.189524, TE
0.52,5.00E-07,0.72,5,1.32E-06,-0.194069, TE
0.52,5.00E-07,0.72,5,1.32E-06,-0.196104, TE
0.52,5.00E-07,0.72,5,1.32E-06,-0.193725, TE
0.52,5.00E-07,0.72,5,1.32E-06,-0.186032, TE
0.52,5.00E-07,0.72,5,1.32E-06,-0.173879, TE
0.52,5.00E-07,0.72,5,1.31E-06,-0.159468, TE
0.52,5.00E-07,0.72,5,1.31E-06,-0.145047, TE
0.52,5.00E-07,0.72,5,1.31E-06,-0.13177, TE
0.52,5.00E-07,0.72,5,1.31E-06,-0.119528, TE
0.52,5.00E-07,0.72,5,1.31E-06,-0.107692, TE
0.52,5.00E-07,0.72,5,1.31E-06,-0.0959547, TE
0.52,5.00E-07,0.72,5,1.30E-06,-0.0845554, TE
0.52,5.00E-07,0.72,5,1.30E-06,-0.0738789, TE
0.52,5.00E-07,0.72,5,1.30E-06,-0.0639926, TE
0.52,5.00E-07,0.72,5,1.30E-06,-0.0546262, TE
0.6,5.00E-07,0.72,5,1.70E-06,-2.78E-05, TM
0.6,5.00E-07,0.72,5,1.70E-06,-3.15E-05, TM
0.6,5.00E-07,0.72,5,1.69E-06,-3.66E-05, TM
0.6,5.00E-07,0.72,5,1.69E-06,-4.23E-05, TM
0.6,5.00E-07,0.72,5,1.69E-06,-4.79E-05, TM
0.6,5.00E-07,0.72,5,1.69E-06,-5.25E-05, TM
0.6,5.00E-07,0.72,5,1.68E-06,-5.54E-05, TM
0.6,5.00E-07,0.72,5,1.68E-06,-5.59E-05, TM
0.6,5.00E-07,0.72,5,1.68E-06,-5.39E-05, TM
0.6,5.00E-07,0.72,5,1.68E-06,-4.93E-05, TM
0.6,5.00E-07,0.72,5,1.67E-06,-4.23E-05, TM
0.6,5.00E-07,0.72,5,1.67E-06,-3.26E-05, TM
0.6,5.00E-07,0.72,5,1.67E-06,-2.01E-05, TM
0.6,5.00E-07,0.72,5,1.67E-06,-4.71E-06, TM
0.6,5.00E-07,0.72,5,1.66E-06,1.34E-05, TM
0.6,5.00E-07,0.72,5,1.66E-06,3.36E-05, TM
0.6,5.00E-07,0.72,5,1.66E-06,5.50E-05, TM
0.6,5.00E-07,0.72,5,1.66E-06,7.67E-05, TM
0.6,5.00E-07,0.72,5,1.65E-06,9.80E-05, TM
0.6,5.00E-07,0.72,5,1.65E-06,0.000118129, TM
0.6,5.00E-07,0.72,5,1.65E-06,0.000135804, TM
0.6,5.00E-07,0.72,5,1.65E-06,0.000149339, TM
0.6,5.00E-07,0.72,5,1.64E-06,0.000156565, TM
0.6,5.00E-07,0.72,5,1.64E-06,0.000155405, TM
0.6,5.00E-07,0.72,5,1.64E-06,0.000144609, TM
0.6,5.00E-07,0.72,5,1.64E-06,0.00012434, TM
0.6,5.00E-07,0.72,5,1.63E-06,9.63E-05, TM
0.6,5.00E-07,0.72,5,1.63E-06,6.35E-05, TM
0.6,5.00E-07,0.72,5,1.63E-06,2.93E-05, TM
0.6,5.00E-07,0.72,5,1.63E-06,-2.60E-06, TM
0.6,5.00E-07,0.72,5,1.62E-06,-2.90E-05, TM
0.6,5.00E-07,0.72,5,1.62E-06,-4.71E-05, TM
0.6,5.00E-07,0.72,5,1.62E-06,-5.46E-05, TM
0.6,5.00E-07,0.72,5,1.62E-06,-5.01E-05, TM
0.6,5.00E-07,0.72,5,1.62E-06,-3.36E-05, TM
0.6,5.00E-07,0.72,5,1.61E-06,-6.39E-06, TM
0.6,5.00E-07,0.72,5,1.61E-06,2.89E-05, TM
0.6,5.00E-07,0.72,5,1.61E-06,6.89E-05, TM
0.6,5.00E-07,0.72,5,1.61E-06,0.000110458, TM
0.6,5.00E-07,0.72,5,1.60E-06,0.000151396, TM
0.6,5.00E-07,0.72,5,1.60E-06,0.000190503, TM
0.6,5.00E-07,0.72,5,1.60E-06,0.000227186, TM
0.6,5.00E-07,0.72,5,1.60E-06,0.000260748, TM
0.6,5.00E-07,0.72,5,1.59E-06,0.00028989, TM
0.6,5.00E-07,0.72,5,1.59E-06,0.000312741, TM
0.6,5.00E-07,0.72,5,1.59E-06,0.000327408, TM
0.6,5.00E-07,0.72,5,1.59E-06,0.000332715, TM
0.6,5.00E-07,0.72,5,1.58E-06,0.000328686, TM
0.6,5.00E-07,0.72,5,1.58E-06,0.00031651, TM
0.6,5.00E-07,0.72,5,1.58E-06,0.000298029, TM
0.6,5.00E-07,0.72,5,1.58E-06,0.000275081, TM
0.6,5.00E-07,0.72,5,1.58E-06,0.000249083, TM
0.6,5.00E-07,0.72,5,1.57E-06,0.000221056, TM
0.6,5.00E-07,0.72,5,1.57E-06,0.00019204, TM
0.6,5.00E-07,0.72,5,1.57E-06,0.000163618, TM
0.6,5.00E-07,0.72,5,1.57E-06,0.000138212, TM
0.6,5.00E-07,0.72,5,1.56E-06,0.000118945, TM
0.6,5.00E-07,0.72,5,1.56E-06,0.000109099, TM
0.6,5.00E-07,0.72,5,1.56E-06,0.000111352, TM
0.6,5.00E-07,0.72,5,1.56E-06,0.00012709, TM
0.6,5.00E-07,0.72,5,1.56E-06,0.000156039, TM
0.6,5.00E-07,0.72,5,1.55E-06,0.000196313, TM
0.6,5.00E-07,0.72,5,1.55E-06,0.000244842, TM
0.6,5.00E-07,0.72,5,1.55E-06,0.000297965, TM
0.6,5.00E-07,0.72,5,1.55E-06,0.000351961, TM
0.6,5.00E-07,0.72,5,1.54E-06,0.000403337, TM
0.6,5.00E-07,0.72,5,1.54E-06,0.00044885, TM
0.6,5.00E-07,0.72,5,1.54E-06,0.000485388, TM
0.6,5.00E-07,0.72,5,1.54E-06,0.000509962, TM
0.6,5.00E-07,0.72,5,1.54E-06,0.000519964, TM
0.6,5.00E-07,0.72,5,1.53E-06,0.000513707, TM
0.6,5.00E-07,0.72,5,1.53E-06,0.000491006, TM
0.6,5.00E-07,0.72,5,1.53E-06,0.000453475, TM
0.6,5.00E-07,0.72,5,1.53E-06,0.000404316, TM
0.6,5.00E-07,0.72,5,1.53E-06,0.000347603, TM
0.6,5.00E-07,0.72,5,1.52E-06,0.00028737, TM
0.6,5.00E-07,0.72,5,1.52E-06,0.000226919, TM
0.6,5.00E-07,0.72,5,1.52E-06,0.000168643, TM
0.6,5.00E-07,0.72,5,1.52E-06,0.000114366, TM
0.6,5.00E-07,0.72,5,1.51E-06,6.59E-05, TM
0.6,5.00E-07,0.72,5,1.51E-06,2.52E-05, TM
0.6,5.00E-07,0.72,5,1.51E-06,-5.38E-06, TM
0.6,5.00E-07,0.72,5,1.51E-06,-2.42E-05, TM
0.6,5.00E-07,0.72,5,1.51E-06,-3.05E-05, TM
0.6,5.00E-07,0.72,5,1.50E-06,-2.50E-05, TM
0.6,5.00E-07,0.72,5,1.50E-06,-9.70E-06, TM
0.6,5.00E-07,0.72,5,1.50E-06,1.27E-05, TM
0.6,5.00E-07,0.72,5,1.50E-06,3.94E-05, TM
0.6,5.00E-07,0.72,5,1.50E-06,6.78E-05, TM
0.6,5.00E-07,0.72,5,1.49E-06,9.55E-05, TM
0.6,5.00E-07,0.72,5,1.49E-06,0.000120211, TM
0.6,5.00E-07,0.72,5,1.49E-06,0.000139452, TM
0.6,5.00E-07,0.72,5,1.49E-06,0.000151071, TM
0.6,5.00E-07,0.72,5,1.49E-06,0.000153655, TM
0.6,5.00E-07,0.72,5,1.48E-06,0.000147061, TM
0.6,5.00E-07,0.72,5,1.48E-06,0.000132587, TM
0.6,5.00E-07,0.72,5,1.48E-06,0.000112648, TM
0.6,5.00E-07,0.72,5,1.48E-06,9.01E-05, TM
0.6,5.00E-07,0.72,5,1.48E-06,6.74E-05, TM
0.6,5.00E-07,0.72,5,1.47E-06,4.64E-05, TM
0.6,5.00E-07,0.72,5,1.47E-06,2.78E-05, TM
0.6,5.00E-07,0.72,5,1.47E-06,1.21E-05, TM
0.6,5.00E-07,0.72,5,1.47E-06,-6.23E-07, TM
0.6,5.00E-07,0.72,5,1.47E-06,-1.02E-05, TM
0.6,5.00E-07,0.72,5,1.46E-06,-1.65E-05, TM
0.6,5.00E-07,0.72,5,1.46E-06,-1.95E-05, TM
0.6,5.00E-07,0.72,5,1.46E-06,-1.94E-05, TM
0.6,5.00E-07,0.72,5,1.46E-06,-1.67E-05, TM
0.6,5.00E-07,0.72,5,1.46E-06,-1.22E-05, TM
0.6,5.00E-07,0.72,5,1.45E-06,-6.27E-06, TM
0.6,5.00E-07,0.72,5,1.45E-06,7.99E-07, TM
0.6,5.00E-07,0.72,5,1.45E-06,9.10E-06, TM
0.6,5.00E-07,0.72,5,1.45E-06,1.88E-05, TM
0.6,5.00E-07,0.72,5,1.45E-06,2.97E-05, TM
0.6,5.00E-07,0.72,5,1.45E-06,4.15E-05, TM
0.6,5.00E-07,0.72,5,1.44E-06,5.35E-05, TM
0.6,5.00E-07,0.72,5,1.44E-06,6.50E-05, TM
0.6,5.00E-07,0.72,5,1.44E-06,7.57E-05, TM
0.6,5.00E-07,0.72,5,1.44E-06,8.54E-05, TM
0.6,5.00E-07,0.72,5,1.44E-06,9.45E-05, TM
0.6,5.00E-07,0.72,5,1.43E-06,0.000103172, TM
0.6,5.00E-07,0.72,5,1.43E-06,0.000111102, TM
0.6,5.00E-07,0.72,5,1.43E-06,0.000117374, TM
0.6,5.00E-07,0.72,5,1.43E-06,0.000120579, TM
0.6,5.00E-07,0.72,5,1.43E-06,0.000119371, TM
0.6,5.00E-07,0.72,5,1.42E-06,0.000113135, TM
0.6,5.00E-07,0.72,5,1.42E-06,0.000102456, TM
0.6,5.00E-07,0.72,5,1.42E-06,8.91E-05, TM
0.6,5.00E-07,0.72,5,1.42E-06,7.57E-05, TM
0.6,5.00E-07,0.72,5,1.42E-06,6.47E-05, TM
0.6,5.00E-07,0.72,5,1.42E-06,5.83E-05, TM
0.6,5.00E-07,0.72,5,1.41E-06,5.78E-05, TM
0.6,5.00E-07,0.72,5,1.41E-06,6.39E-05, TM
0.6,5.00E-07,0.72,5,1.41E-06,7.70E-05, TM
0.6,5.00E-07,0.72,5,1.41E-06,9.74E-05, TM
0.6,5.00E-07,0.72,5,1.41E-06,0.000124972, TM
0.6,5.00E-07,0.72,5,1.40E-06,0.000158592, TM
0.6,5.00E-07,0.72,5,1.40E-06,0.00019584, TM
0.6,5.00E-07,0.72,5,1.40E-06,0.000233219, TM
0.6,5.00E-07,0.72,5,1.40E-06,0.000266979, TM
0.6,5.00E-07,0.72,5,1.40E-06,0.000294262, TM
0.6,5.00E-07,0.72,5,1.40E-06,0.000314018, TM
0.6,5.00E-07,0.72,5,1.39E-06,0.000327136, TM
0.6,5.00E-07,0.72,5,1.39E-06,0.000335714, TM
0.6,5.00E-07,0.72,5,1.39E-06,0.00034182, TM
0.6,5.00E-07,0.72,5,1.39E-06,0.00034646, TM
0.6,5.00E-07,0.72,5,1.39E-06,0.000349326, TM
0.6,5.00E-07,0.72,5,1.39E-06,0.000349482, TM
0.6,5.00E-07,0.72,5,1.38E-06,0.000346554, TM
0.6,5.00E-07,0.72,5,1.38E-06,0.000341702, TM
0.6,5.00E-07,0.72,5,1.38E-06,0.000337734, TM
0.6,5.00E-07,0.72,5,1.38E-06,0.000338244, TM
0.6,5.00E-07,0.72,5,1.38E-06,0.00034622, TM
0.6,5.00E-07,0.72,5,1.37E-06,0.000362892, TM
0.6,5.00E-07,0.72,5,1.37E-06,0.000387488, TM
0.6,5.00E-07,0.72,5,1.37E-06,0.000418015, TM
0.6,5.00E-07,0.72,5,1.37E-06,0.000452624, TM
0.6,5.00E-07,0.72,5,1.37E-06,0.000490734, TM
0.6,5.00E-07,0.72,5,1.37E-06,0.000533224, TM
0.6,5.00E-07,0.72,5,1.36E-06,0.000581519, TM
0.6,5.00E-07,0.72,5,1.36E-06,0.000636019, TM
0.6,5.00E-07,0.72,5,1.36E-06,0.000694712, TM
0.6,5.00E-07,0.72,5,1.36E-06,0.000752744, TM
0.6,5.00E-07,0.72,5,1.36E-06,0.000803243, TM
0.6,5.00E-07,0.72,5,1.36E-06,0.000839044, TM
0.6,5.00E-07,0.72,5,1.35E-06,0.000854517, TM
0.6,5.00E-07,0.72,5,1.35E-06,0.000846705, TM
0.6,5.00E-07,0.72,5,1.35E-06,0.000815391, TM
0.6,5.00E-07,0.72,5,1.35E-06,0.000762334, TM
0.6,5.00E-07,0.72,5,1.35E-06,0.000690352, TM
0.6,5.00E-07,0.72,5,1.35E-06,0.000602932, TM
0.6,5.00E-07,0.72,5,1.34E-06,0.000504607, TM
0.6,5.00E-07,0.72,5,1.34E-06,0.000401732, TM
0.6,5.00E-07,0.72,5,1.34E-06,0.000302822, TM
0.6,5.00E-07,0.72,5,1.34E-06,0.000217746, TM
0.6,5.00E-07,0.72,5,1.34E-06,0.000155598, TM
0.6,5.00E-07,0.72,5,1.34E-06,0.000121944, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.000116653, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.000133497, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.00016195, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.000190587, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.00021064, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.000218199, TM
0.6,5.00E-07,0.72,5,1.33E-06,0.000214185, TM
0.6,5.00E-07,0.72,5,1.32E-06,0.000202404, TM
0.6,5.00E-07,0.72,5,1.32E-06,0.000186904, TM
0.6,5.00E-07,0.72,5,1.32E-06,0.000170089, TM
0.6,5.00E-07,0.72,5,1.32E-06,0.000152485, TM
0.6,5.00E-07,0.72,5,1.32E-06,0.000133954, TM
0.6,5.00E-07,0.72,5,1.32E-06,0.000115304, TM
0.6,5.00E-07,0.72,5,1.31E-06,9.91E-05, TM
0.6,5.00E-07,0.72,5,1.31E-06,8.87E-05, TM
