Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
0.0,0.1428570000000001,0.42857249999999986,0.285715,1.0,1.65197e-06,-5.54327e-05
0.0,0.1428570000000001,0.42857249999999986,0.4285725,0.0,1.4e-06,0.00196165
0.0,0.1428570000000001,0.42857249999999986,0.4285725,1.0,1.4e-06,-0.00015272200000000002
0.0,0.1428570000000001,0.42857249999999986,0.5714275,0.0,1.40498e-06,0.00208982
0.0,0.1428570000000001,0.42857249999999986,0.5714275,1.0,1.6909e-06,-6.25048e-05
0.0,0.1428570000000001,0.42857249999999986,0.7142850000000002,0.0,1.4e-06,0.00270878
0.0,0.1428570000000001,0.42857249999999986,0.7142850000000002,1.0,1.4201499999999999e-06,-0.000104006
0.0,0.1428570000000001,0.42857249999999986,0.8571424999999998,0.0,1.4e-06,0.0122363
0.0,0.1428570000000001,0.42857249999999986,0.8571424999999998,1.0,1.42528e-06,-7.05064e-05
0.0,0.1428570000000001,0.42857249999999986,1.0,0.0,1.4e-06,0.050949400000000006
0.0,0.1428570000000001,0.42857249999999986,1.0,1.0,1.47178e-06,-4.7551499999999994e-05
0.0,0.1428570000000001,0.5714274999999999,0.0,0.0,1.4e-06,0.00286363
0.0,0.1428570000000001,0.5714274999999999,0.0,1.0,1.7e-06,-0.000582145
0.0,0.1428570000000001,0.5714274999999999,0.1428575,0.0,1.4e-06,0.00340393
0.0,0.1428570000000001,0.5714274999999999,0.1428575,1.0,1.62143e-06,-0.001101
0.0,0.1428570000000001,0.5714274999999999,0.285715,0.0,1.4e-06,0.00429919
0.0,0.1428570000000001,0.5714274999999999,0.285715,1.0,1.69453e-06,-0.000891537
0.0,0.1428570000000001,0.5714274999999999,0.4285725,0.0,1.4e-06,0.00731774
0.0,0.1428570000000001,0.5714274999999999,0.4285725,1.0,1.4e-06,-0.000395269
0.0,0.1428570000000001,0.5714274999999999,0.5714275,0.0,1.4e-06,0.016577599999999998
0.0,0.1428570000000001,0.5714274999999999,0.5714275,1.0,1.40874e-06,-0.000206236
0.0,0.1428570000000001,0.5714274999999999,0.7142850000000002,0.0,1.4e-06,0.038303199999999996
0.0,0.1428570000000001,0.5714274999999999,0.7142850000000002,1.0,1.40498e-06,-5.85833e-05
0.0,0.1428570000000001,0.5714274999999999,0.8571424999999998,0.0,1.4e-06,0.0808058
0.0,0.1428570000000001,0.5714274999999999,0.8571424999999998,1.0,1.43565e-06,-3.66607e-05
0.0,0.1428570000000001,0.5714274999999999,1.0,0.0,1.4e-06,0.1527
0.0,0.1428570000000001,0.5714274999999999,1.0,1.0,1.5243600000000001e-06,-6.156899999999999e-05
0.0,0.1428570000000001,0.7142850000000001,0.0,0.0,1.4e-06,0.0126315
0.0,0.1428570000000001,0.7142850000000001,0.0,1.0,1.6712099999999998e-06,-0.000672948
0.0,0.1428570000000001,0.7142850000000001,0.1428575,0.0,1.4e-06,0.019568099999999998
0.0,0.1428570000000001,0.7142850000000001,0.1428575,1.0,1.6712099999999998e-06,-0.000823772
0.0,0.1428570000000001,0.7142850000000001,0.285715,0.0,1.4e-06,0.0321359
0.0,0.1428570000000001,0.7142850000000001,0.285715,1.0,1.4e-06,-0.000428673
0.0,0.1428570000000001,0.7142850000000001,0.4285725,0.0,1.4e-06,0.052493700000000004
0.0,0.1428570000000001,0.7142850000000001,0.4285725,1.0,1.4e-06,-0.000344613
0.0,0.1428570000000001,0.7142850000000001,0.5714275,0.0,1.4e-06,0.08266439999999999
0.0,0.1428570000000001,0.7142850000000001,0.5714275,1.0,1.40749e-06,-0.000112539
0.0,0.1428570000000001,0.7142850000000001,0.7142850000000002,0.0,1.4e-06,0.12747999999999998
0.0,0.1428570000000001,0.7142850000000001,0.7142850000000002,1.0,1.4e-06,-0.000125095
0.0,0.1428570000000001,0.7142850000000001,0.8571424999999998,0.0,1.4e-06,0.179823
0.0,0.1428570000000001,0.7142850000000001,0.8571424999999998,1.0,1.4e-06,-5.97318e-05
0.0,0.1428570000000001,0.7142850000000001,1.0,0.0,1.4e-06,0.24132399999999998
0.0,0.1428570000000001,0.7142850000000001,1.0,1.0,1.4501499999999998e-06,-4.66442e-05
0.0,0.1428570000000001,0.8571424999999999,0.0,0.0,1.4e-06,0.066646
0.0,0.1428570000000001,0.8571424999999999,0.0,1.0,1.4e-06,-0.00110627
0.0,0.1428570000000001,0.8571424999999999,0.1428575,0.0,1.4e-06,0.0903107
0.0,0.1428570000000001,0.8571424999999999,0.1428575,1.0,1.4e-06,-0.00041029900000000004
0.0,0.1428570000000001,0.8571424999999999,0.285715,0.0,1.4e-06,0.119475
0.0,0.1428570000000001,0.8571424999999999,0.285715,1.0,1.4e-06,-0.000146385
0.0,0.1428570000000001,0.8571424999999999,0.4285725,0.0,1.4e-06,0.156502
0.0,0.1428570000000001,0.8571424999999999,0.4285725,1.0,1.41506e-06,-0.00010672399999999999
0.0,0.1428570000000001,0.8571424999999999,0.5714275,0.0,1.4e-06,0.193794
0.0,0.1428570000000001,0.8571424999999999,0.5714275,1.0,1.42657e-06,-0.000138712
0.0,0.1428570000000001,0.8571424999999999,0.7142850000000002,0.0,1.4e-06,0.2316
0.0,0.1428570000000001,0.8571424999999999,0.7142850000000002,1.0,1.43304e-06,-6.94032e-05
0.0,0.1428570000000001,0.8571424999999999,0.8571424999999998,0.0,1.4e-06,0.266499
0.0,0.1428570000000001,0.8571424999999999,0.8571424999999998,1.0,1.4422e-06,-2.03386e-05
0.0,0.1428570000000001,0.8571424999999999,1.0,0.0,1.4012399999999999e-06,0.289063
0.0,0.1428570000000001,0.8571424999999999,1.0,1.0,1.45684e-06,-1.91282e-05
0.0,0.1428570000000001,1.0,0.0,0.0,1.4e-06,0.190492
0.0,0.1428570000000001,1.0,0.0,1.0,1.4e-06,-0.000164064
0.0,0.1428570000000001,1.0,0.1428575,0.0,1.4e-06,0.216799
0.0,0.1428570000000001,1.0,0.1428575,1.0,1.4163299999999999e-06,-0.000113934
0.0,0.1428570000000001,1.0,0.285715,0.0,1.4e-06,0.242627
0.0,0.1428570000000001,1.0,0.285715,1.0,1.42915e-06,-0.000110189
0.0,0.1428570000000001,1.0,0.4285725,0.0,1.4e-06,0.266085
0.0,0.1428570000000001,1.0,0.4285725,1.0,1.4369499999999999e-06,-8.17974e-05
0.0,0.1428570000000001,1.0,0.5714275,0.0,1.4012399999999999e-06,0.275025
0.0,0.1428570000000001,1.0,0.5714275,1.0,1.44749e-06,-4.83583e-05
0.0,0.1428570000000001,1.0,0.7142850000000002,0.0,1.4024899999999998e-06,0.283168
0.0,0.1428570000000001,1.0,0.7142850000000002,1.0,1.4137899999999999e-06,-3.40353e-05
0.0,0.1428570000000001,1.0,0.8571424999999998,0.0,1.40624e-06,0.285684
0.0,0.1428570000000001,1.0,0.8571424999999998,1.0,1.4649600000000001e-06,-2.06365e-05
0.0,0.1428570000000001,1.0,1.0,0.0,1.41e-06,0.278823
0.0,0.1428570000000001,1.0,1.0,1.0,1.51704e-06,-3.89165e-05
0.0,0.28571399999999997,0.0,0.0,0.0,1.43565e-06,0.155292
0.0,0.28571399999999997,0.0,0.0,1.0,1.40749e-06,-0.000237817
0.0,0.28571399999999997,0.0,0.1428575,0.0,1.44749e-06,0.168281
0.0,0.28571399999999997,0.0,0.1428575,1.0,1.43565e-06,-7.40538e-05
0.0,0.28571399999999997,0.0,0.285715,0.0,1.45684e-06,0.181776
0.0,0.28571399999999997,0.0,0.285715,1.0,1.4369499999999999e-06,-9.437280000000001e-05
0.0,0.28571399999999997,0.0,0.4285725,0.0,1.46768e-06,0.188831
0.0,0.28571399999999997,0.0,0.4285725,1.0,1.43957e-06,-7.99696e-05
0.0,0.28571399999999997,0.0,0.5714275,0.0,1.4772899999999998e-06,0.180956
0.0,0.28571399999999997,0.0,0.5714275,1.0,1.6981700000000001e-06,-0.000106687
0.0,0.28571399999999997,0.0,0.7142850000000002,0.0,1.48843e-06,0.148385
0.0,0.28571399999999997,0.0,0.7142850000000002,1.0,1.53923e-06,-8.60411e-05
0.0,0.28571399999999997,0.0,0.8571424999999998,0.0,1.49832e-06,0.0936706
0.0,0.28571399999999997,0.0,0.8571424999999998,1.0,1.5968299999999999e-06,-6.28066e-05
0.0,0.28571399999999997,0.0,1.0,0.0,1.5112299999999998e-06,0.033427
0.0,0.28571399999999997,0.0,1.0,1.0,1.44749e-06,-3.54601e-05
0.0,0.28571399999999997,0.1428575,0.0,0.0,1.45416e-06,0.22403499999999998
0.0,0.28571399999999997,0.1428575,0.0,1.0,1.41126e-06,-0.000198139
0.0,0.28571399999999997,0.1428575,0.1428575,0.0,1.46089e-06,0.25022300000000003
0.0,0.28571399999999997,0.1428575,0.1428575,1.0,1.45684e-06,-7.84762e-05
0.0,0.28571399999999997,0.1428575,0.285715,0.0,1.4690399999999999e-06,0.27566599999999997
0.0,0.28571399999999997,0.1428575,0.285715,1.0,1.44352e-06,-4.68948e-05
0.0,0.28571399999999997,0.1428575,0.4285725,0.0,1.47868e-06,0.302847
0.0,0.28571399999999997,0.1428575,0.4285725,1.0,1.4448400000000002e-06,-4.73722e-05
0.0,0.28571399999999997,0.1428575,0.5714275,0.0,1.48843e-06,0.322227
0.0,0.28571399999999997,0.1428575,0.5714275,1.0,1.45149e-06,-5.7126599999999996e-05
0.0,0.28571399999999997,0.1428575,0.7142850000000002,0.0,1.49975e-06,0.325452
0.0,0.28571399999999997,0.1428575,0.7142850000000002,1.0,1.4555e-06,-6.4441e-05
0.0,0.28571399999999997,0.1428575,0.8571424999999998,0.0,1.50834e-06,0.302566
0.0,0.28571399999999997,0.1428575,0.8571424999999998,1.0,1.43957e-06,-4.90996e-05
0.0,0.28571399999999997,0.1428575,1.0,0.0,1.51996e-06,0.249085
0.0,0.28571399999999997,0.1428575,1.0,1.0,1.6571700000000002e-06,-3.36254e-05
0.0,0.28571399999999997,0.285715,0.0,0.0,1.47041e-06,0.22112800000000002
0.0,0.28571399999999997,0.285715,0.0,1.0,1.53623e-06,-0.000313075
0.0,0.28571399999999997,0.285715,0.1428575,0.0,1.4772899999999998e-06,0.24844499999999997
0.0,0.28571399999999997,0.285715,0.1428575,1.0,1.4201499999999999e-06,-0.000103151
0.0,0.28571399999999997,0.285715,0.285715,0.0,1.4856299999999998e-06,0.279428
0.0,0.28571399999999997,0.285715,0.285715,1.0,1.43957e-06,-4.86887e-05
0.0,0.28571399999999997,0.285715,0.4285725,0.0,1.49407e-06,0.31104699999999996
0.0,0.28571399999999997,0.285715,0.4285725,1.0,1.43957e-06,-4.9286800000000004e-05
0.0,0.28571399999999997,0.285715,0.5714275,0.0,1.50403e-06,0.341566
0.0,0.28571399999999997,0.285715,0.5714275,1.0,1.4448400000000002e-06,-3.0438899999999998e-05
0.0,0.28571399999999997,0.285715,0.7142850000000002,0.0,1.5141299999999998e-06,0.372473
0.0,0.28571399999999997,0.285715,0.7142850000000002,1.0,1.4501499999999998e-06,-4.07368e-05
0.0,0.28571399999999997,0.285715,0.8571424999999998,0.0,1.5243600000000001e-06,0.392814
0.0,0.28571399999999997,0.285715,0.8571424999999998,1.0,1.4555e-06,-2.86898e-05
0.0,0.28571399999999997,0.285715,1.0,0.0,1.53474e-06,0.38901399999999997
0.0,0.28571399999999997,0.285715,1.0,1.0,1.46632e-06,-3.12966e-05
0.0,0.28571399999999997,0.42857249999999986,0.0,0.0,1.4898400000000002e-06,0.198651
0.0,0.28571399999999997,0.42857249999999986,0.0,1.0,1.5452500000000002e-06,-0.000213348
0.0,0.28571399999999997,0.42857249999999986,0.1428575,0.0,1.49548e-06,0.22540100000000002
0.0,0.28571399999999997,0.42857249999999986,0.1428575,1.0,1.5287899999999998e-06,-0.000125043
0.0,0.28571399999999997,0.42857249999999986,0.285715,0.0,1.50547e-06,0.253125
0.0,0.28571399999999997,0.42857249999999986,0.285715,1.0,1.43304e-06,-6.1677e-05
0.0,0.28571399999999997,0.42857249999999986,0.4285725,0.0,1.51558e-06,0.2852
0.0,0.28571399999999997,0.42857249999999986,0.4285725,1.0,1.54374e-06,-9.721e-05
