,Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
2792,0.28571399999999997,0.71429,0.8571424999999999,0.5714275,0.0,1.4e-06,0.051974900000000004
1380,0.14285733333333336,0.28571399999999997,0.8571424999999999,0.285715,0.0,1.5872e-06,0.410772
309,0.0,0.28571399999999997,0.42857249999999986,0.285715,1.0,1.43304e-06,-6.1677e-05
6137,0.7142866666666666,1.0,1.0,0.5714275,1.0,1.60007e-06,-0.00306391
1796,0.14285733333333336,0.8571399999999998,0.0,0.285715,0.0,1.4e-06,0.00797777
2441,0.28571399999999997,0.428571,0.0,0.5714275,1.0,1.592e-06,-0.000147725
2423,0.28571399999999997,0.28571399999999997,1.0,0.4285725,1.0,1.4649600000000001e-06,-4.85881e-05
4160,0.5714266666666667,0.0,0.5714274999999999,0.0,0.0,1.50403e-06,0.00125755
581,0.0,0.5714299999999998,0.5714274999999999,0.285715,1.0,1.6624099999999998e-06,-5.2152700000000006e-05
249,0.0,0.1428570000000001,1.0,0.5714275,1.0,1.44749e-06,-4.83583e-05
2108,0.28571399999999997,0.0,0.42857249999999986,0.8571424999999998,0.0,1.6872799999999998e-06,0.000846057
6737,0.8571399999999999,0.5714299999999998,0.7142850000000001,0.0,1.0,1.5872e-06,-0.000427984
7078,0.8571399999999999,1.0,0.285715,0.4285725,0.0,1.64166e-06,0.0125965
3668,0.4285733333333333,0.5714299999999998,0.7142850000000001,0.285715,0.0,1.7e-06,0.0033439
7330,1.0,0.1428570000000001,0.285715,0.1428575,0.0,1.44749e-06,0.369793
1476,0.14285733333333336,0.428571,0.5714274999999999,0.285715,0.0,1.7e-06,0.093967
831,0.0,0.8571399999999998,0.42857249999999986,1.0,1.0,1.44352e-06,-0.00162155
6535,0.8571399999999999,0.428571,0.0,0.4285725,1.0,1.6399599999999997e-06,-0.0004930830000000001
7275,1.0,0.0,0.8571424999999999,0.7142850000000002,1.0,1.4125299999999998e-06,-0.000175681
749,0.0,0.71429,0.8571424999999999,0.8571424999999998,1.0,1.63826e-06,-0.00152326
1565,0.14285733333333336,0.5714299999999998,0.1428575,0.8571424999999998,1.0,1.6399599999999997e-06,-0.00013727700000000002
341,0.0,0.28571399999999997,0.7142850000000001,0.285715,1.0,1.5824299999999999e-06,-7.45377e-05
4893,0.5714266666666667,0.8571399999999998,0.1428575,0.8571424999999998,1.0,1.7e-06,-0.00102963
6714,0.8571399999999999,0.5714299999999998,0.42857249999999986,0.7142850000000002,0.0,1.6571700000000002e-06,0.0014639000000000002
4597,0.5714266666666667,0.428571,1.0,0.285715,1.0,1.43174e-06,-0.000147061
2545,0.28571399999999997,0.428571,1.0,0.0,1.0,1.6963499999999999e-06,-9.85355e-05
5976,0.7142866666666666,0.8571399999999998,0.7142850000000001,0.5714275,0.0,1.5332499999999999e-06,0.047002800000000004
4117,0.5714266666666667,0.0,0.1428575,0.285715,1.0,1.49832e-06,-0.00025734099999999996
7923,1.0,0.71429,1.0,0.1428575,1.0,1.6148e-06,-0.000515123
197,0.0,0.1428570000000001,0.5714274999999999,0.285715,1.0,1.69453e-06,-0.000891537
5862,0.7142866666666666,0.71429,0.8571424999999999,0.4285725,0.0,1.45416e-06,0.07497949999999999
6166,0.8571399999999999,0.0,0.1428575,0.4285725,0.0,1.4690399999999999e-06,0.0007647089999999999
2449,0.28571399999999997,0.428571,0.1428575,0.0,1.0,1.4163299999999999e-06,-0.000126072
5140,0.7142866666666666,0.0,0.1428575,0.285715,0.0,1.48703e-06,0.000988493
2125,0.28571399999999997,0.0,0.5714274999999999,0.8571424999999998,1.0,1.5069e-06,-8.31091e-05
1237,0.14285733333333336,0.1428570000000001,0.7142850000000001,0.285715,1.0,1.67298e-06,-0.000162328
4086,0.4285733333333333,1.0,1.0,0.4285725,0.0,1.60495e-06,0.0748755
5463,0.7142866666666666,0.28571399999999997,0.7142850000000001,0.4285725,1.0,1.4856299999999998e-06,-0.000268976
170,0.0,0.1428570000000001,0.285715,0.7142850000000002,0.0,1.4e-06,0.00155189
2510,0.28571399999999997,0.428571,0.5714274999999999,1.0,0.0,1.4772899999999998e-06,0.00690893
3407,0.4285733333333333,0.28571399999999997,0.5714274999999999,1.0,1.0,1.41126e-06,-6.379270000000001e-05
2515,0.28571399999999997,0.428571,0.7142850000000001,0.1428575,1.0,1.45684e-06,-8.05642e-05
7446,1.0,0.28571399999999997,0.1428575,0.4285725,0.0,1.68548e-06,0.146384
4278,0.5714266666666667,0.1428570000000001,0.42857249999999986,0.4285725,0.0,1.4163299999999999e-06,0.224037
3247,0.4285733333333333,0.1428570000000001,0.285715,1.0,1.0,1.41e-06,-7.89483e-05
7835,1.0,0.71429,0.1428575,0.7142850000000002,1.0,1.57768e-06,-0.00057267
5278,0.7142866666666666,0.1428570000000001,0.1428575,1.0,0.0,1.45282e-06,0.185088
2673,0.28571399999999997,0.5714299999999998,1.0,0.0,1.0,1.4649600000000001e-06,-5.8618199999999994e-05
3919,0.4285733333333333,0.8571399999999998,0.5714274999999999,1.0,1.0,1.6872799999999998e-06,-0.000347617
7254,1.0,0.0,0.7142850000000001,0.4285725,0.0,1.49548e-06,0.0008054210000000001
2761,0.28571399999999997,0.71429,0.5714274999999999,0.5714275,1.0,1.6554400000000001e-06,-0.000148644
7813,1.0,0.71429,0.0,0.285715,1.0,1.4e-06,-0.0007324539999999999
5432,0.7142866666666666,0.28571399999999997,0.42857249999999986,0.5714275,0.0,1.67831e-06,0.154319
3256,0.4285733333333333,0.1428570000000001,0.42857249999999986,0.5714275,0.0,1.4e-06,0.204598
7863,1.0,0.71429,0.42857249999999986,0.4285725,1.0,1.4e-06,-0.000582947
5070,0.5714266666666667,1.0,0.5714274999999999,1.0,0.0,1.61645e-06,0.017188099999999998
6020,0.7142866666666666,1.0,0.0,0.285715,0.0,1.53623e-06,0.131733
5062,0.5714266666666667,1.0,0.5714274999999999,0.4285725,0.0,1.59361e-06,0.019480200000000003
139,0.0,0.1428570000000001,0.0,0.7142850000000002,1.0,1.51558e-06,-7.26711e-05
467,0.0,0.428571,0.7142850000000001,0.1428575,1.0,1.6712099999999998e-06,-9.51101e-05
3519,0.4285733333333333,0.428571,0.42857249999999986,1.0,1.0,1.4227100000000002e-06,-9.228200000000001e-05
2783,0.28571399999999997,0.71429,0.7142850000000001,1.0,1.0,1.6818900000000003e-06,-9.66618e-05
7012,0.8571399999999999,0.8571399999999998,0.8571424999999999,0.285715,0.0,1.55745e-06,0.071417
2097,0.28571399999999997,0.0,0.42857249999999986,0.0,1.0,1.5792600000000002e-06,-0.000123475
1240,0.14285733333333336,0.1428570000000001,0.7142850000000001,0.5714275,0.0,1.4e-06,0.1935
2025,0.14285733333333336,1.0,0.8571424999999999,0.5714275,1.0,1.6981700000000001e-06,-0.00159283
5975,0.7142866666666666,0.8571399999999998,0.7142850000000001,0.4285725,1.0,1.63148e-06,-0.000308083
8083,1.0,1.0,0.1428575,0.1428575,1.0,1.7e-06,-0.00189068
6727,0.8571399999999999,0.5714299999999998,0.5714274999999999,0.4285725,1.0,1.4e-06,-0.000308196
8111,1.0,1.0,0.285715,1.0,1.0,1.6981700000000001e-06,-0.00163222
51,0.0,0.0,0.42857249999999986,0.1428575,1.0,1.61811e-06,-6.745239999999999e-05
48,0.0,0.0,0.42857249999999986,0.0,0.0,1.5714e-06,0.000907646
7990,1.0,0.8571399999999998,0.42857249999999986,0.4285725,0.0,1.52731e-06,0.0102498
1269,0.14285733333333336,0.1428570000000001,1.0,0.285715,1.0,1.40749e-06,-0.000176405
6611,0.8571399999999999,0.428571,0.7142850000000001,0.1428575,1.0,1.4772899999999998e-06,-0.00043301699999999995
4994,0.5714266666666667,1.0,0.0,0.1428575,0.0,1.49975e-06,0.10813800000000001
3867,0.4285733333333333,0.8571399999999998,0.1428575,0.7142850000000002,1.0,1.4581899999999998e-06,-0.00153537
1148,0.14285733333333336,0.0,1.0,0.8571424999999998,0.0,1.51558e-06,0.00140621
5648,0.7142866666666666,0.5714299999999998,0.1428575,0.0,0.0,1.6065799999999999e-06,0.00399751
3948,0.4285733333333333,0.8571399999999998,0.8571424999999999,0.8571424999999998,0.0,1.5185e-06,0.0877028
4353,0.5714266666666667,0.28571399999999997,0.0,0.0,1.0,1.5407299999999997e-06,-0.00032110099999999996
6667,0.8571399999999999,0.5714299999999998,0.0,0.7142850000000002,1.0,1.4163299999999999e-06,-0.00031004
6434,0.8571399999999999,0.28571399999999997,0.285715,0.1428575,0.0,1.66944e-06,0.18074400000000002
851,0.0,0.8571399999999998,0.7142850000000001,0.1428575,1.0,1.6571700000000002e-06,-0.00421212
4499,0.5714266666666667,0.428571,0.1428575,0.1428575,1.0,1.40624e-06,-0.000249775
3147,0.4285733333333333,0.0,0.5714274999999999,0.7142850000000002,1.0,1.4125299999999998e-06,-7.60155e-05
7121,0.8571399999999999,1.0,0.7142850000000001,0.0,1.0,1.7e-06,-0.00203234
1738,0.14285733333333336,0.71429,0.5714274999999999,0.7142850000000002,0.0,1.40749e-06,0.0016420999999999999
4359,0.5714266666666667,0.28571399999999997,0.0,0.4285725,1.0,1.40874e-06,-0.000107317
4299,0.5714266666666667,0.1428570000000001,0.5714274999999999,0.7142850000000002,1.0,1.6033199999999999e-06,-0.000264044
117,0.0,0.0,1.0,0.285715,1.0,1.64509e-06,-3.70992e-05
961,0.0,1.0,0.5714274999999999,0.0,1.0,1.41506e-06,-0.00553274
1985,0.14285733333333336,1.0,0.5714274999999999,0.0,1.0,1.7e-06,-0.00355516
3572,0.4285733333333333,0.428571,1.0,0.285715,0.0,1.6148e-06,0.0151267
6651,0.8571399999999999,0.428571,1.0,0.7142850000000002,1.0,1.4e-06,-0.000294094
567,0.0,0.5714299999999998,0.42857249999999986,0.4285725,1.0,1.67475e-06,-5.50517e-05
6576,0.8571399999999999,0.428571,0.42857249999999986,0.0,0.0,1.6872799999999998e-06,0.014726300000000001
7463,1.0,0.28571399999999997,0.285715,0.4285725,1.0,1.4e-06,-0.000378533
6771,0.8571399999999999,0.5714299999999998,1.0,0.1428575,1.0,1.46089e-06,-0.00028140099999999997
2696,0.28571399999999997,0.71429,0.0,0.5714275,0.0,1.5761099999999999e-06,0.0005989680000000001
4504,0.5714266666666667,0.428571,0.1428575,0.5714275,0.0,1.63656e-06,0.00798744
5343,0.7142866666666666,0.1428570000000001,0.7142850000000001,1.0,1.0,1.5745300000000001e-06,-0.00029287
592,0.0,0.5714299999999998,0.7142850000000001,0.0,0.0,1.67475e-06,0.0233635
5601,0.7142866666666666,0.428571,0.8571424999999999,0.0,1.0,1.64166e-06,-0.000304462
2500,0.28571399999999997,0.428571,0.5714274999999999,0.285715,0.0,1.7e-06,0.025187099999999997
1686,0.14285733333333336,0.71429,0.1428575,0.4285725,0.0,1.61811e-06,0.00157621
747,0.0,0.71429,0.8571424999999999,0.7142850000000002,1.0,1.6297999999999998e-06,-0.00234203
840,0.0,0.8571399999999998,0.5714274999999999,0.5714275,0.0,1.42657e-06,0.00897671
4111,0.5714266666666667,0.0,0.0,1.0,1.0,1.41126e-06,-9.796719999999999e-05
2991,0.28571399999999997,1.0,0.285715,1.0,1.0,1.63826e-06,-0.000534634
4769,0.5714266666666667,0.71429,0.285715,0.0,1.0,1.6148e-06,-0.000288498
5393,0.7142866666666666,0.28571399999999997,0.1428575,0.0,1.0,1.6571700000000002e-06,-0.00041873
4650,0.5714266666666667,0.5714299999999998,0.285715,0.7142850000000002,0.0,1.57768e-06,0.0018227
7259,1.0,0.0,0.7142850000000001,0.7142850000000002,1.0,1.4e-06,-0.000197784
216,0.0,0.1428570000000001,0.7142850000000001,0.5714275,0.0,1.4e-06,0.08266439999999999
1365,0.14285733333333336,0.28571399999999997,0.7142850000000001,0.285715,1.0,1.56053e-06,-8.268139999999999e-05
2578,0.28571399999999997,0.5714299999999998,0.1428575,0.1428575,0.0,1.7e-06,0.00762596
4890,0.5714266666666667,0.8571399999999998,0.1428575,0.7142850000000002,0.0,1.47453e-06,0.248757
1774,0.14285733333333336,0.71429,0.8571424999999999,1.0,0.0,1.4e-06,0.0416075
6935,0.8571399999999999,0.8571399999999998,0.1428575,0.4285725,1.0,1.6399599999999997e-06,-0.000600209
3970,0.4285733333333333,1.0,0.0,0.1428575,0.0,1.47868e-06,0.103745
6391,0.8571399999999999,0.1428570000000001,1.0,0.4285725,1.0,1.5745300000000001e-06,-0.000501123
3866,0.4285733333333333,0.8571399999999998,0.1428575,0.7142850000000002,0.0,1.4555e-06,0.195967
668,0.0,0.71429,0.1428575,0.8571424999999998,0.0,1.6247700000000001e-06,0.0007499360000000001
4434,0.5714266666666667,0.28571399999999997,0.7142850000000001,0.1428575,0.0,1.6297999999999998e-06,0.203405
5629,0.7142866666666666,0.428571,1.0,0.8571424999999998,1.0,1.42143e-06,-0.000246896
8164,1.0,1.0,0.8571424999999999,0.285715,0.0,1.6909e-06,0.028864099999999997
3965,0.4285733333333333,0.8571399999999998,1.0,0.8571424999999998,1.0,1.4369499999999999e-06,-0.00368371
7282,1.0,0.0,1.0,0.1428575,0.0,1.43565e-06,0.000822609
5985,0.7142866666666666,0.8571399999999998,0.8571424999999999,0.0,1.0,1.7e-06,-0.0006324540000000001
2087,0.28571399999999997,0.0,0.285715,0.4285725,1.0,1.5952200000000001e-06,-0.000105031
1554,0.14285733333333336,0.5714299999999998,0.1428575,0.1428575,0.0,1.7e-06,0.0153625
7098,0.8571399999999999,1.0,0.42857249999999986,0.7142850000000002,0.0,1.66944e-06,0.032388799999999995
3452,0.4285733333333333,0.28571399999999997,1.0,0.8571424999999998,0.0,1.6468e-06,0.160483
238,0.0,0.1428570000000001,0.8571424999999999,1.0,0.0,1.4012399999999999e-06,0.289063
2739,0.28571399999999997,0.71429,0.42857249999999986,0.1428575,1.0,1.68368e-06,-0.000117353
6252,0.8571399999999999,0.0,0.8571424999999999,0.8571424999999998,0.0,1.47316e-06,0.00059414
279,0.0,0.28571399999999997,0.1428575,0.4285725,1.0,1.4448400000000002e-06,-4.73722e-05
5229,0.7142866666666666,0.0,0.8571424999999999,0.8571424999999998,1.0,1.42786e-06,-0.000111734
3291,0.4285733333333333,0.1428570000000001,0.7142850000000001,0.7142850000000002,1.0,1.67831e-06,-0.00013401100000000002
147,0.0,0.1428570000000001,0.1428575,0.1428575,1.0,1.5824299999999999e-06,-0.000385366
135,0.0,0.1428570000000001,0.0,0.4285725,1.0,1.43304e-06,-0.00011138200000000001
4978,0.5714266666666667,0.8571399999999998,1.0,0.1428575,0.0,1.53623e-06,0.149571
5481,0.7142866666666666,0.28571399999999997,0.8571424999999999,0.5714275,1.0,1.4227100000000002e-06,-0.000126055
4346,0.5714266666666667,0.1428570000000001,1.0,0.7142850000000002,0.0,1.4842400000000002e-06,0.371729
683,0.0,0.71429,0.285715,0.7142850000000002,1.0,1.7e-06,-0.000279662
7140,0.8571399999999999,1.0,0.8571424999999999,0.285715,0.0,1.6818900000000003e-06,0.0229523
7057,0.8571399999999999,1.0,0.1428575,0.0,1.0,1.7e-06,-0.00133893
2221,0.28571399999999997,0.1428570000000001,0.285715,0.8571424999999998,1.0,1.4163299999999999e-06,-9.154049999999999e-05
1830,0.14285733333333336,0.8571399999999998,0.285715,0.4285725,0.0,1.4e-06,0.00895434
2448,0.28571399999999997,0.428571,0.1428575,0.0,0.0,1.7e-06,0.105019
7291,1.0,0.0,1.0,0.7142850000000002,1.0,1.42657e-06,-0.00021664
4122,0.5714266666666667,0.0,0.1428575,0.7142850000000002,0.0,1.4926599999999999e-06,0.0008867660000000001
7001,0.8571399999999999,0.8571399999999998,0.7142850000000001,0.5714275,1.0,1.60007e-06,-0.00042587699999999996
4690,0.5714266666666667,0.5714299999999998,0.7142850000000001,0.1428575,0.0,1.6065799999999999e-06,0.00341695
4576,0.5714266666666667,0.428571,0.8571424999999999,0.0,0.0,1.6399599999999997e-06,0.0272214
2065,0.28571399999999997,0.0,0.1428575,0.0,1.0,1.60007e-06,-0.000223771
3411,0.4285733333333333,0.28571399999999997,0.7142850000000001,0.1428575,1.0,1.5302700000000002e-06,-0.00015604399999999999
5410,0.7142866666666666,0.28571399999999997,0.285715,0.1428575,0.0,1.60495e-06,0.137208
7000,0.8571399999999999,0.8571399999999998,0.7142850000000001,0.5714275,0.0,1.5498e-06,0.027632099999999996
6904,0.8571399999999999,0.71429,1.0,0.5714275,0.0,1.4856299999999998e-06,0.163829
5126,0.7142866666666666,0.0,0.0,0.4285725,0.0,1.4828399999999998e-06,0.000710963
5942,0.7142866666666666,0.8571399999999998,0.42857249999999986,0.4285725,0.0,1.5025999999999998e-06,0.0124972
2988,0.28571399999999997,1.0,0.285715,0.8571424999999998,0.0,1.5498e-06,0.21531399999999998
2992,0.28571399999999997,1.0,0.42857249999999986,0.0,0.0,1.51996e-06,0.026457099999999997
4033,0.4285733333333333,1.0,0.5714274999999999,0.0,1.0,1.6818900000000003e-06,-0.00237168
437,0.0,0.428571,0.42857249999999986,0.285715,1.0,1.6872799999999998e-06,-4.9416099999999996e-05
4260,0.5714266666666667,0.1428570000000001,0.285715,0.285715,0.0,1.4e-06,0.178982
1150,0.14285733333333336,0.0,1.0,1.0,0.0,1.62644e-06,0.00139752
3542,0.4285733333333333,0.428571,0.7142850000000001,0.4285725,0.0,1.60986e-06,0.017819400000000003
3594,0.4285733333333333,0.5714299999999998,0.0,0.7142850000000002,0.0,1.55745e-06,0.0008277839999999999
2695,0.28571399999999997,0.71429,0.0,0.4285725,1.0,1.6247700000000001e-06,-0.00030570900000000004
468,0.0,0.428571,0.7142850000000001,0.285715,0.0,1.7e-06,0.131866
6492,0.8571399999999999,0.28571399999999997,0.7142850000000001,0.8571424999999998,0.0,1.7e-06,0.18451099999999998
5865,0.7142866666666666,0.71429,0.8571424999999999,0.5714275,1.0,1.67653e-06,-0.000334891
7475,1.0,0.28571399999999997,0.42857249999999986,0.1428575,1.0,1.4555e-06,-0.0008139260000000001
4352,0.5714266666666667,0.28571399999999997,0.0,0.0,0.0,1.5332499999999999e-06,0.22499899999999998
715,0.0,0.71429,0.5714274999999999,0.7142850000000002,1.0,1.65197e-06,-0.00112764
5653,0.7142866666666666,0.5714299999999998,0.1428575,0.285715,1.0,1.43174e-06,-0.00038847400000000003
7184,1.0,0.0,0.1428575,0.0,0.0,1.40874e-06,0.000987228
4211,0.5714266666666667,0.0,1.0,0.1428575,1.0,1.42786e-06,-8.117069999999999e-05
1674,0.14285733333333336,0.71429,0.0,0.7142850000000002,0.0,1.62812e-06,0.0006209480000000001
6592,0.8571399999999999,0.428571,0.5714274999999999,0.0,0.0,1.6872799999999998e-06,0.0168456
5750,0.7142866666666666,0.5714299999999998,1.0,0.4285725,0.0,1.4e-06,0.00153827
2926,0.28571399999999997,0.8571399999999998,0.8571424999999999,1.0,0.0,1.5069e-06,0.0605328
1334,0.14285733333333336,0.28571399999999997,0.42857249999999986,0.4285725,0.0,1.5467700000000002e-06,0.364637
4057,0.4285733333333333,1.0,0.7142850000000001,0.5714275,1.0,1.67831e-06,-0.00103539
1463,0.14285733333333336,0.428571,0.42857249999999986,0.4285725,1.0,1.6624099999999998e-06,-7.08466e-05
6053,0.7142866666666666,1.0,0.285715,0.285715,1.0,1.7e-06,-0.00166103
3261,0.4285733333333333,0.1428570000000001,0.42857249999999986,0.8571424999999998,1.0,1.58084e-06,-0.00012106799999999999
328,0.0,0.28571399999999997,0.5714274999999999,0.5714275,0.0,1.5422299999999998e-06,0.321955
4521,0.5714266666666667,0.428571,0.285715,0.5714275,1.0,1.67298e-06,-0.000194723
3750,0.4285733333333333,0.71429,0.285715,0.4285725,0.0,1.4e-06,0.00206241
6776,0.8571399999999999,0.5714299999999998,1.0,0.5714275,0.0,1.4e-06,0.0150762
933,0.0,1.0,0.285715,0.285715,1.0,1.43957e-06,-0.00189018
1979,0.14285733333333336,1.0,0.42857249999999986,0.7142850000000002,1.0,1.4581899999999998e-06,-0.00121681
4496,0.5714266666666667,0.428571,0.1428575,0.0,0.0,1.7e-06,0.0207491
4438,0.5714266666666667,0.28571399999999997,0.7142850000000001,0.4285725,0.0,1.63826e-06,0.17755
6708,0.8571399999999999,0.5714299999999998,0.42857249999999986,0.285715,0.0,1.64852e-06,0.00292104
565,0.0,0.5714299999999998,0.42857249999999986,0.285715,1.0,1.6468e-06,-0.00011549100000000001
2541,0.28571399999999997,0.428571,0.8571424999999999,0.8571424999999998,1.0,1.47453e-06,-5.80048e-05
7958,1.0,0.8571399999999998,0.1428575,0.4285725,0.0,1.49832e-06,0.118145
4148,0.5714266666666667,0.0,0.42857249999999986,0.285715,0.0,1.49975e-06,0.00116578
2601,0.28571399999999997,0.5714299999999998,0.285715,0.5714275,1.0,1.60495e-06,-0.000137992
5892,0.7142866666666666,0.8571399999999998,0.0,0.285715,0.0,1.4461700000000003e-06,0.170059
7152,0.8571399999999999,1.0,1.0,0.0,0.0,1.69453e-06,0.038020599999999995
5504,0.7142866666666666,0.428571,0.0,0.0,0.0,1.65891e-06,0.0100663
4472,0.5714266666666667,0.28571399999999997,1.0,0.5714275,0.0,1.6963499999999999e-06,0.16350599999999998
2446,0.28571399999999997,0.428571,0.0,1.0,0.0,1.5243600000000001e-06,0.000594773
6262,0.8571399999999999,0.0,1.0,0.4285725,0.0,1.5141299999999998e-06,0.000568181
5901,0.7142866666666666,0.8571399999999998,0.0,0.8571424999999998,1.0,1.51996e-06,-0.0007061289999999999
3404,0.4285733333333333,0.28571399999999997,0.5714274999999999,0.8571424999999998,0.0,1.6148e-06,0.249608
118,0.0,0.0,1.0,0.4285725,0.0,1.53474e-06,0.000429054
2972,0.28571399999999997,1.0,0.1428575,0.8571424999999998,0.0,1.5452500000000002e-06,0.298246
9,0.0,0.0,0.0,0.5714275,1.0,1.4461700000000003e-06,-4.9889300000000004e-05
1864,0.14285733333333336,0.8571399999999998,0.5714274999999999,0.5714275,0.0,1.45282e-06,0.0118866
2760,0.28571399999999997,0.71429,0.5714274999999999,0.5714275,0.0,1.67475e-06,0.00166769
855,0.0,0.8571399999999998,0.7142850000000001,0.4285725,1.0,1.6981700000000001e-06,-0.00122142
4860,0.5714266666666667,0.71429,1.0,0.8571424999999998,0.0,1.4581899999999998e-06,0.105904
920,0.0,1.0,0.1428575,0.5714275,0.0,1.47316e-06,0.101463
2539,0.28571399999999997,0.428571,0.8571424999999999,0.7142850000000002,1.0,1.4422e-06,-7.66138e-05
2893,0.28571399999999997,0.8571399999999998,0.5714274999999999,0.8571424999999998,1.0,1.7e-06,-0.000555875
4627,0.5714266666666667,0.5714299999999998,0.1428575,0.1428575,1.0,1.40874e-06,-0.00021197700000000002
3253,0.4285733333333333,0.1428570000000001,0.42857249999999986,0.285715,1.0,1.55438e-06,-0.000167275
5665,0.7142866666666666,0.5714299999999998,0.285715,0.0,1.0,1.4012399999999999e-06,-0.00025929400000000003
3616,0.4285733333333333,0.5714299999999998,0.285715,0.0,0.0,1.56984e-06,0.00363822
743,0.0,0.71429,0.8571424999999999,0.4285725,1.0,1.7e-06,-0.000593393
5184,0.7142866666666666,0.0,0.5714274999999999,0.0,0.0,1.52731e-06,0.00109478
6063,0.7142866666666666,1.0,0.285715,1.0,1.0,1.63656e-06,-0.000505211
4910,0.5714266666666667,0.8571399999999998,0.285715,1.0,0.0,1.50834e-06,0.26510300000000003
4464,0.5714266666666667,0.28571399999999997,1.0,0.0,0.0,1.6818900000000003e-06,0.162617
7244,1.0,0.0,0.5714274999999999,0.8571424999999998,0.0,1.6872799999999998e-06,0.0009977760000000001
5294,0.7142866666666666,0.1428570000000001,0.285715,1.0,0.0,1.46089e-06,0.34121399999999996
4171,0.5714266666666667,0.0,0.5714274999999999,0.7142850000000002,1.0,1.4369499999999999e-06,-0.000120635
4547,0.5714266666666667,0.428571,0.5714274999999999,0.1428575,1.0,1.40498e-06,-0.00011101200000000001
6446,0.8571399999999999,0.28571399999999997,0.285715,1.0,0.0,1.7e-06,0.11494800000000001
5400,0.7142866666666666,0.28571399999999997,0.1428575,0.5714275,0.0,1.60822e-06,0.06335890000000001
1352,0.14285733333333336,0.28571399999999997,0.5714274999999999,0.5714275,0.0,1.56828e-06,0.395194
1854,0.14285733333333336,0.8571399999999998,0.42857249999999986,1.0,0.0,1.4649600000000001e-06,0.0484567
8104,1.0,1.0,0.285715,0.5714275,0.0,1.65891e-06,0.028572700000000003
3381,0.4285733333333333,0.28571399999999997,0.42857249999999986,0.285715,1.0,1.5011700000000001e-06,-0.000170547
7716,1.0,0.5714299999999998,0.285715,0.285715,0.0,1.66416e-06,0.00207225
355,0.0,0.28571399999999997,0.8571424999999999,0.1428575,1.0,1.4488200000000001e-06,-3.11462e-05
3242,0.4285733333333333,0.1428570000000001,0.285715,0.7142850000000002,0.0,1.4e-06,0.18118900000000002
6669,0.8571399999999999,0.5714299999999998,0.0,0.8571424999999998,1.0,1.45954e-06,-0.000269104
7577,1.0,0.428571,0.1428575,0.5714275,1.0,1.4488200000000001e-06,-0.000733288
3298,0.4285733333333333,0.1428570000000001,0.8571424999999999,0.1428575,0.0,1.43304e-06,0.20915300000000003
4090,0.4285733333333333,1.0,1.0,0.7142850000000002,0.0,1.60986e-06,0.06552609999999999
2797,0.28571399999999997,0.71429,0.8571424999999999,0.8571424999999998,1.0,1.67298e-06,-0.000163094
7671,1.0,0.428571,1.0,0.4285725,1.0,1.4012399999999999e-06,-0.000259215
391,0.0,0.428571,0.0,0.4285725,1.0,1.60822e-06,-7.98688e-05
4252,0.5714266666666667,0.1428570000000001,0.1428575,0.8571424999999998,0.0,1.42143e-06,0.14459
6598,0.8571399999999999,0.428571,0.5714274999999999,0.4285725,0.0,1.6890900000000002e-06,0.013414099999999998
7326,1.0,0.1428570000000001,0.1428575,1.0,0.0,1.47868e-06,0.174788
3202,0.4285733333333333,0.1428570000000001,0.0,0.1428575,0.0,1.5069e-06,0.00126201
3082,0.4285733333333333,0.0,0.0,0.7142850000000002,0.0,1.69453e-06,0.0008326669999999999
2564,0.28571399999999997,0.5714299999999998,0.0,0.285715,0.0,1.7e-06,0.00382243
1000,0.0,1.0,0.8571424999999999,0.5714275,0.0,1.5377299999999999e-06,0.0700314
5342,0.7142866666666666,0.1428570000000001,0.7142850000000001,1.0,0.0,1.4969e-06,0.40944899999999995
3842,0.4285733333333333,0.8571399999999998,0.0,0.1428575,0.0,1.4e-06,0.0388729
3760,0.4285733333333333,0.71429,0.42857249999999986,0.0,0.0,1.67653e-06,0.00315861
2274,0.28571399999999997,0.1428570000000001,0.8571424999999999,0.1428575,0.0,1.4137899999999999e-06,0.183868
6255,0.8571399999999999,0.0,0.8571424999999999,1.0,1.0,1.4137899999999999e-06,-0.000158313
2651,0.28571399999999997,0.5714299999999998,0.7142850000000001,0.7142850000000002,1.0,1.4448400000000002e-06,-7.58605e-05
2848,0.28571399999999997,0.8571399999999998,0.285715,0.0,0.0,1.4e-06,0.00452615
5076,0.5714266666666667,1.0,0.7142850000000001,0.285715,0.0,1.5968299999999999e-06,0.0341246
3224,0.4285733333333333,0.1428570000000001,0.1428575,0.5714275,0.0,1.4e-06,0.0352523
6653,0.8571399999999999,0.428571,1.0,0.8571424999999998,1.0,1.4e-06,-0.000248096
2352,0.28571399999999997,0.28571399999999997,0.42857249999999986,0.0,0.0,1.55745e-06,0.356002
3091,0.4285733333333333,0.0,0.1428575,0.1428575,1.0,1.40624e-06,-0.000207013
6649,0.8571399999999999,0.428571,1.0,0.5714275,1.0,1.43565e-06,-0.000283049
6735,0.8571399999999999,0.5714299999999998,0.5714274999999999,1.0,1.0,1.41506e-06,-0.000249966
2514,0.28571399999999997,0.428571,0.7142850000000001,0.1428575,0.0,1.52143e-06,0.013489700000000002
7393,1.0,0.1428570000000001,0.8571424999999999,0.0,1.0,1.4926599999999999e-06,-0.0006757660000000001
