,training_loss,validation_loss
601,0.9412496,0.94903994
602,0.9412505,0.94919634
603,0.9412481,0.9490395
604,0.94124866,0.94919384
605,0.9412465,0.9490373
606,0.9412477,0.949194
607,0.9412451,0.949037
608,0.94124573,0.9491915
609,0.94124347,0.94903487
610,0.9412439,0.9491891
611,0.9412419,0.9490329
612,0.941243,0.9491892
613,0.9412404,0.9490325
614,0.941241,0.9491868
615,0.9412389,0.9490303
616,0.94124,0.949187
617,0.94123733,0.94903004
618,0.94123816,0.9491846
619,0.9412358,0.94902784
620,0.94123626,0.949182
621,0.94123435,0.94902587
622,0.94123524,0.94918215
623,0.9412328,0.94902545
624,0.9412334,0.94917977
625,0.9412312,0.94902325
626,0.9412324,0.9491799
627,0.94122964,0.94902295
628,0.94123054,0.94917744
629,0.9412281,0.94902074
630,0.9412285,0.94917494
631,0.94122666,0.9490187
632,0.94122756,0.9491751
633,0.9412251,0.9490183
634,0.9412257,0.9491726
635,0.94122356,0.9490162
636,0.9412247,0.94917274
637,0.9412221,0.9490158
638,0.94122285,0.94917035
639,0.9412205,0.94901377
640,0.94122094,0.9491679
641,0.941219,0.9490117
642,0.94121987,0.949168
643,0.9412175,0.94901127
644,0.941218,0.9491657
645,0.9412159,0.9490092
646,0.94121695,0.9491657
647,0.9412143,0.94900876
648,0.9412152,0.9491633
649,0.94121295,0.94900674
650,0.94121337,0.9491609
651,0.94121134,0.94900453
652,0.9412123,0.94916105
653,0.9412098,0.9490042
654,0.94121045,0.9491585
655,0.9412083,0.94900215
656,0.9412094,0.94915867
657,0.94120675,0.9490017
658,0.9412074,0.94915617
659,0.94120526,0.94899964
660,0.9412057,0.9491537
661,0.9412037,0.9489975
662,0.94120455,0.94915396
663,0.94120216,0.94899714
664,0.9412027,0.94915146
665,0.9412007,0.9489951
666,0.94120175,0.94915146
667,0.9411992,0.9489947
668,0.9411999,0.94914925
669,0.94119763,0.9489925
670,0.94119805,0.9491466
671,0.941196,0.94899046
672,0.941197,0.9491468
673,0.9411945,0.94899017
674,0.9411951,0.9491444
675,0.9411929,0.9489881
676,0.941194,0.9491446
677,0.9411915,0.94898766
678,0.94119215,0.949142
679,0.94118994,0.94898546
680,0.9411903,0.9491396
681,0.94118845,0.94898343
682,0.9411893,0.9491398
683,0.9411869,0.9489831
684,0.94118744,0.9491373
685,0.94118536,0.94898105
686,0.9411864,0.9491374
687,0.94118387,0.9489806
688,0.9411844,0.94913495
689,0.9411824,0.9489784
690,0.94118273,0.94913256
691,0.9411808,0.9489764
692,0.94118166,0.9491326
693,0.9411792,0.94897604
694,0.94117975,0.94913024
695,0.94117767,0.948974
696,0.94117874,0.94913036
697,0.9411761,0.9489736
698,0.9411769,0.9491279
699,0.9411746,0.9489714
700,0.94117504,0.9491255
701,0.9411731,0.94896936
702,0.94117403,0.9491256
703,0.9411715,0.948969
704,0.94117206,0.9491231
705,0.9411701,0.948967
706,0.9411711,0.9491233
707,0.94116855,0.9489664
708,0.94116914,0.9491209
709,0.94116706,0.94896436
710,0.9411673,0.9491185
711,0.9411655,0.9489623
712,0.9411664,0.9491187
713,0.941164,0.948962
714,0.9411645,0.94911605
715,0.9411624,0.9489598
716,0.9411634,0.9491163
717,0.94116086,0.9489594
718,0.9411615,0.94911385
719,0.9411594,0.9489573
720,0.9411597,0.94911146
721,0.9411578,0.94895524
722,0.9411586,0.9491115
723,0.94115627,0.9489548
724,0.94115674,0.949109
725,0.9411548,0.94895273
726,0.9411558,0.94910926
727,0.9411532,0.9489524
728,0.9411538,0.94910663
729,0.9411516,0.9489503
730,0.9411519,0.9491042
731,0.94115025,0.9489481
732,0.94115096,0.9491044
733,0.9411487,0.9489479
734,0.9411491,0.949102
735,0.9411472,0.9489457
736,0.9411481,0.9491021
737,0.9411456,0.9489453
738,0.94114625,0.9490997
739,0.9411441,0.94894326
740,0.94114435,0.9490973
741,0.94114256,0.94894123
742,0.94114333,0.9490974
743,0.94114107,0.94894075
744,0.9411414,0.94909495
745,0.9411395,0.94893867
746,0.9411405,0.9490951
747,0.94113797,0.9489383
748,0.9411385,0.9490927
749,0.9411364,0.9489362
750,0.9411368,0.9490901
751,0.9411349,0.94893414
752,0.9411357,0.94909036
753,0.9411334,0.9489337
754,0.9411338,0.9490879
755,0.9411318,0.94893163
756,0.9411328,0.9490879
757,0.9411304,0.9489312
758,0.94113094,0.94908553
759,0.9411288,0.948929
760,0.9411291,0.9490831
761,0.94112724,0.9489271
762,0.9411281,0.9490833
763,0.94112575,0.9489267
764,0.9411261,0.9490808
765,0.9411242,0.9489246
766,0.94112515,0.949081
767,0.9411227,0.9489242
768,0.9411233,0.9490785
769,0.94112116,0.94892204
770,0.94112134,0.94907606
771,0.9411196,0.94891995
772,0.9411204,0.9490762
773,0.9411182,0.9489198
774,0.94111854,0.94907385
775,0.94111663,0.94891757
776,0.94111747,0.94907385
777,0.94111514,0.94891715
778,0.9411156,0.94907147
779,0.9411135,0.9489151
780,0.94111377,0.949069
781,0.9411121,0.94891304
782,0.9411127,0.94906914
783,0.9411105,0.9489126
784,0.94111097,0.94906676
785,0.94110894,0.94891053
786,0.9411099,0.9490668
787,0.9411074,0.9489101
788,0.941108,0.94906443
789,0.9411059,0.9489079
790,0.94110614,0.94906193
791,0.94110435,0.9489059
792,0.9411051,0.9490621
793,0.94110286,0.94890547
794,0.9411033,0.9490596
795,0.9411013,0.9489034
796,0.94110215,0.9490598
797,0.94109976,0.9489031
798,0.9411003,0.9490574
799,0.94109815,0.94890106
800,0.94109845,0.94905496
801,0.9410968,0.94889885
802,0.9410973,0.94905496
803,0.9410952,0.94889843
804,0.94109553,0.9490526
805,0.9410936,0.94889647
806,0.94109446,0.94905275
807,0.94109213,0.94889605
808,0.9410927,0.9490502
809,0.9410906,0.9488939
810,0.9410908,0.94904774
811,0.94108903,0.9488917
812,0.94108975,0.9490479
813,0.9410876,0.9488914
814,0.94108796,0.94904554
815,0.94108605,0.94888943
816,0.9410868,0.94904554
817,0.94108456,0.948889
818,0.94108504,0.94904315
819,0.941083,0.9488868
820,0.94108313,0.9490407
821,0.94108146,0.9488848
822,0.9410821,0.9490409
823,0.94107985,0.94888437
824,0.94108015,0.9490385
825,0.9410785,0.9488824
826,0.94107926,0.9490385
827,0.9410768,0.948882
828,0.94107723,0.9490361
829,0.9410753,0.9488798
830,0.94107556,0.9490337
831,0.94107383,0.94887775
832,0.9410745,0.9490339
833,0.9410723,0.94887733
834,0.9410726,0.94903135
835,0.9410708,0.94887525
836,0.94107157,0.9490316
837,0.94106925,0.94887495
838,0.94106966,0.9490291
839,0.9410677,0.94887275
840,0.9410678,0.94902664
841,0.94106627,0.9488707
842,0.9410668,0.94902676
843,0.94106466,0.9488703
844,0.941065,0.9490243
845,0.94106317,0.94886833
846,0.94106394,0.94902444
847,0.9410617,0.9488679
848,0.94106203,0.94902205
849,0.94106,0.9488657
850,0.9410602,0.9490196
851,0.9410586,0.94886357
852,0.9410592,0.94901973
853,0.941057,0.9488632
854,0.9410573,0.9490174
855,0.94105554,0.9488612
856,0.9410563,0.9490174
857,0.9410539,0.9488609
858,0.94105434,0.949015
859,0.94105244,0.9488587
860,0.9410525,0.9490126
861,0.94105095,0.94885653
862,0.9410515,0.9490127
863,0.9410494,0.94885623
864,0.9410496,0.9490102
865,0.94104785,0.948854
866,0.9410486,0.9490104
867,0.94104636,0.94885373
868,0.9410468,0.94900787
869,0.94104487,0.94885164
870,0.94104487,0.94900537
871,0.94104326,0.94884944
872,0.9410438,0.94900554
873,0.94104177,0.9488492
874,0.941042,0.94900316
875,0.94104016,0.9488471
876,0.94104093,0.9490032
877,0.9410387,0.9488467
878,0.9410391,0.94900084
879,0.9410372,0.9488446
880,0.94103724,0.94899833
881,0.9410357,0.94884247
882,0.94103616,0.9489985
883,0.94103414,0.94884217
884,0.9410344,0.9489961
885,0.9410326,0.94883996
886,0.94103336,0.9489962
887,0.94103104,0.94883966
888,0.94103146,0.9489938
889,0.94102955,0.9488376
890,0.94102955,0.94899136
891,0.94102794,0.9488354
892,0.94102854,0.9489915
893,0.94102645,0.94883513
894,0.9410267,0.9489891
895,0.9410249,0.9488329
896,0.9410257,0.94898915
897,0.9410234,0.94883263
898,0.9410238,0.94898677
899,0.94102186,0.94883054
900,0.94102186,0.94898427
901,0.9410203,0.9488284
902,0.94102097,0.94898444
903,0.9410189,0.9488281
904,0.94101906,0.94898206
905,0.9410172,0.9488259
906,0.941018,0.94898224
907,0.94101584,0.9488256
908,0.94101614,0.94897974
909,0.9410143,0.9488235
910,0.9410143,0.94897723
911,0.94101274,0.9488213
912,0.9410133,0.9489774
913,0.94101125,0.948821
914,0.94101137,0.9489749
915,0.94100964,0.94881886
916,0.94101036,0.9489751
917,0.9410081,0.9488185
918,0.9410085,0.9489727
919,0.9410066,0.9488165
920,0.94100666,0.9489702
921,0.9410051,0.94881433
922,0.94100565,0.9489704
923,0.94100356,0.948814
924,0.94100374,0.948968
925,0.9410021,0.9488118
926,0.9410027,0.94896805
927,0.94100046,0.9488115
928,0.9410008,0.94896555
929,0.94099903,0.94880944
930,0.94099903,0.94896317
931,0.9409975,0.9488073
932,0.940998,0.94896334
933,0.940996,0.948807
934,0.94099605,0.94896096
935,0.9409943,0.9488048
936,0.94099504,0.94896096
937,0.94099283,0.94880444
938,0.9409932,0.9489585
939,0.94099134,0.9488024
940,0.9409913,0.948956
941,0.9409898,0.9488002
942,0.9409903,0.94895625
943,0.9409883,0.9487998
944,0.9409885,0.9489537
945,0.9409868,0.94879776
946,0.9409874,0.9489539
947,0.94098526,0.9487974
948,0.94098556,0.9489515
949,0.9409837,0.9487954
950,0.9409837,0.948949
951,0.9409822,0.94879323
952,0.9409826,0.9489491
953,0.9409807,0.94879293
954,0.94098085,0.94894665
955,0.9409792,0.9487907
956,0.9409797,0.9489469
957,0.94097763,0.9487904
958,0.940978,0.9489444
959,0.940976,0.94878834
960,0.940976,0.9489418
961,0.94097453,0.9487863
962,0.94097507,0.94894207
963,0.9409731,0.9487857
964,0.9409731,0.9489396
965,0.9409715,0.9487837
966,0.94097215,0.9489396
967,0.94096994,0.9487834
968,0.94097024,0.94893724
969,0.9409685,0.9487813
970,0.9409684,0.94893485
971,0.94096696,0.9487791
972,0.9409673,0.94893503
973,0.9409655,0.9487787
974,0.9409655,0.9489325
975,0.9409639,0.94877666
976,0.9409644,0.9489326
977,0.9409623,0.94877636
978,0.94096255,0.9489303
979,0.9409609,0.94877416
980,0.9409607,0.9489278
981,0.94095933,0.9487721
982,0.94095975,0.948928
983,0.9409579,0.9487718
984,0.94095784,0.9489254
985,0.9409563,0.9487696
986,0.9409568,0.94892555
987,0.9409548,0.9487693
988,0.9409549,0.9489232
989,0.9409533,0.94876707
990,0.9409531,0.9489208
991,0.9409517,0.94876516
992,0.940952,0.94892097
993,0.9409502,0.9487648
994,0.9409502,0.94891846
995,0.9409486,0.9487626
996,0.9409491,0.9489185
997,0.9409471,0.94876224
998,0.94094723,0.94891614
999,0.9409456,0.9487601
1000,0.9409454,0.94891375
1001,0.94094414,0.948758
1002,0.94094443,0.9489138
1003,0.9409425,0.9487577
1004,0.9409425,0.9489114
1005,0.94094104,0.94875556
1006,0.94094145,0.9489115
