,training_loss,validation_loss
223,0.95848155,0.962497
224,0.9583497,0.9623708
225,0.9582223,0.96224904
226,0.95810074,0.96213317
227,0.95798624,0.9620244
228,0.95788014,0.96192384
229,0.95777804,0.96182746
230,0.95767844,0.96173424
231,0.95758826,0.96164984
232,0.95749754,0.96156543
233,0.9574029,0.9614774
234,0.9573104,0.96139205
235,0.95722073,0.96130925
236,0.95713085,0.96122605
237,0.95704013,0.96114236
238,0.9569487,0.96105784
239,0.9568565,0.96097285
240,0.95676345,0.96088684
241,0.95666987,0.9608006
242,0.9565758,0.96071374
243,0.9564814,0.9606267
244,0.9563871,0.9605398
245,0.9562928,0.9604529
246,0.9561988,0.9603664
247,0.95610523,0.9602804
248,0.95601207,0.9601948
249,0.9559194,0.96010965
250,0.9558272,0.960025
251,0.9557355,0.95994085
252,0.95564413,0.9598569
253,0.955553,0.9597735
254,0.9554623,0.95969015
255,0.9553716,0.95960706
256,0.95528126,0.959524
257,0.95519084,0.959441
258,0.95510054,0.9593581
259,0.9550102,0.9592751
260,0.9549199,0.95919216
261,0.95482945,0.9591092
262,0.95473963,0.9590267
263,0.9546493,0.9589438
264,0.95455956,0.9588614
265,0.9544699,0.9587792
266,0.9543804,0.958697
267,0.9542909,0.95861506
268,0.95420164,0.95853305
269,0.9541125,0.9584515
270,0.95402354,0.9583699
271,0.9539348,0.9582887
272,0.9538464,0.9582077
273,0.9537581,0.9581271
274,0.9536701,0.9580466
275,0.9535824,0.95796645
276,0.9534949,0.95788646
277,0.9534075,0.95780665
278,0.95332044,0.9577271
279,0.9532334,0.95764786
280,0.9531467,0.95756876
281,0.9530601,0.9574898
282,0.9529738,0.9574112
283,0.9528877,0.95733285
284,0.95280206,0.9572547
285,0.95271665,0.95717704
286,0.95263153,0.9570997
287,0.95254683,0.9570228
288,0.95246255,0.9569461
289,0.95237845,0.9568697
290,0.9522946,0.9567937
291,0.95221114,0.95671797
292,0.9521287,0.95664334
293,0.9520473,0.9565696
294,0.95196587,0.95649576
295,0.9518843,0.95642203
296,0.9518031,0.9563485
297,0.9517218,0.9562749
298,0.95164037,0.95620155
299,0.95155925,0.9561284
300,0.95147896,0.9560559
301,0.9513989,0.95598376
302,0.9513195,0.9559124
303,0.9512409,0.9558416
304,0.95116323,0.9557717
305,0.9510858,0.95570207
306,0.9510086,0.9556328
307,0.9509319,0.955564
308,0.9508555,0.9554955
309,0.95077926,0.95542735
310,0.95070386,0.9553598
311,0.95062864,0.9552925
312,0.95055366,0.9552254
313,0.95047855,0.9551582
314,0.95040345,0.9550912
315,0.9503292,0.9550249
316,0.95025474,0.9549584
317,0.9501807,0.9548926
318,0.95010686,0.95482695
319,0.9500333,0.9547616
320,0.94996,0.95469636
321,0.9498868,0.9546312
322,0.9498139,0.95456654
323,0.9497414,0.9545021
324,0.94966936,0.95443815
325,0.9495973,0.95437425
326,0.9495257,0.95431066
327,0.9494544,0.9542474
328,0.94938374,0.95418495
329,0.9493128,0.95412207
330,0.9492422,0.95405936
331,0.94917166,0.9539969
332,0.9491013,0.95393467
333,0.94903094,0.9538726
334,0.9489606,0.9538104
335,0.9488904,0.9537485
336,0.94882023,0.95368683
337,0.94875026,0.9536253
338,0.94868046,0.95356387
339,0.94861054,0.95350254
340,0.94854105,0.9534415
341,0.94847167,0.9533806
342,0.9484026,0.9533201
343,0.9483338,0.9532598
344,0.9482653,0.9531999
345,0.948197,0.95314026
346,0.948129,0.9530809
347,0.9480622,0.9530227
348,0.9479956,0.9529647
349,0.94792944,0.9529074
350,0.947864,0.9528505
351,0.94779915,0.9527941
352,0.94773453,0.95273817
353,0.94767046,0.95268255
354,0.94760674,0.9526275
355,0.9475436,0.95257264
356,0.9474807,0.952518
357,0.9474179,0.9524637
358,0.94735533,0.9524097
359,0.94729173,0.9523544
360,0.9472246,0.95229614
361,0.9471608,0.95224077
362,0.9470987,0.9521868
363,0.9470364,0.9521329
364,0.9469742,0.9520791
365,0.9469119,0.9520255
366,0.9468497,0.9519718
367,0.9467875,0.95191824
368,0.9467255,0.9518649
369,0.9466635,0.9518117
370,0.9466021,0.9517589
371,0.94654083,0.95170635
372,0.94647986,0.95165414
373,0.9464193,0.9516023
374,0.94635886,0.95155084
375,0.9462989,0.9514996
376,0.94623935,0.95144886
377,0.94618,0.9513983
378,0.946121,0.9513482
379,0.94606245,0.9512985
380,0.94600415,0.95124906
381,0.9459464,0.9511999
