,training_loss,validation_loss
396,7.438505,7.4417086
397,7.4378076,7.441011
398,7.4371104,7.4403133
399,7.436413,7.4396152
400,7.435716,7.4389195
401,7.435019,7.438222
402,7.434322,7.4375257
403,7.4336247,7.436829
404,7.432929,7.436133
405,7.432233,7.4354367
406,7.431537,7.43474
407,7.4308405,7.434045
408,7.430145,7.4333487
409,7.4294505,7.4326544
410,7.428754,7.4319587
411,7.4280596,7.4312634
412,7.4273643,7.430569
413,7.426669,7.429874
414,7.425975,7.4291797
415,7.4252796,7.428485
416,7.4245853,7.4277906
417,7.4238915,7.427098
418,7.423197,7.4264035
419,7.422503,7.425709
420,7.4218097,7.425016
421,7.421116,7.4243226
422,7.4204226,7.423629
423,7.4197297,7.422936
424,7.419037,7.422243
425,7.4183435,7.4215503
426,7.417652,7.420859
427,7.416959,7.420166
428,7.4162674,7.419473
429,7.415575,7.418782
430,7.414882,7.4180894
431,7.414191,7.417398
432,7.4134984,7.416707
433,7.4128075,7.4160156
434,7.412116,7.415324
435,7.4114246,7.4146333
436,7.410734,7.413943
437,7.4100432,7.4132524
438,7.4093533,7.412562
439,7.408663,7.4118705
440,7.4079723,7.411182
441,7.407282,7.4104905
442,7.406593,7.409802
443,7.405903,7.4091115
444,7.405213,7.4084215
445,7.4045234,7.407732
446,7.4038343,7.407044
447,7.403145,7.4063544
448,7.4024568,7.4056664
449,7.4017673,7.404978
450,7.401079,7.404289
451,7.40039,7.4036007
452,7.399702,7.402912
453,7.399014,7.402225
454,7.398327,7.401537
455,7.397639,7.400849
456,7.396951,7.400162
457,7.3962636,7.399474
458,7.395577,7.398788
459,7.3948894,7.3981
460,7.394202,7.3974137
461,7.393515,7.396727
462,7.3928294,7.396041
463,7.392143,7.3953543
464,7.391456,7.394668
465,7.3907704,7.393983
466,7.3900847,7.3932967
467,7.389399,7.392611
468,7.3887134,7.3919253
469,7.3880277,7.3912406
470,7.387343,7.390555
471,7.3866568,7.3898697
472,7.3859725,7.3891864
473,7.385288,7.3885007
474,7.384603,7.387817
475,7.383919,7.3871317
476,7.383234,7.386449
477,7.3825502,7.385764
478,7.381867,7.385081
479,7.381183,7.3843975
480,7.3804994,7.383713
481,7.3798156,7.3830295
482,7.3791327,7.382346
483,7.378449,7.3816648
484,7.3777666,7.3809814
485,7.3770833,7.380298
486,7.3764014,7.3796167
487,7.375718,7.3789334
488,7.3750362,7.378252
489,7.3743544,7.3775697
490,7.3736725,7.376888
491,7.3729906,7.3762064
492,7.3723097,7.3755255
493,7.371628,7.374843
494,7.3709464,7.3741627
495,7.370266,7.373481
496,7.369584,7.372801
497,7.368903,7.3721204
498,7.368222,7.3714395
499,7.3675427,7.3707595
500,7.366862,7.3700786
501,7.3661823,7.3693986
502,7.3655024,7.3687196
503,7.364823,7.3680396
504,7.364143,7.36736
505,7.3634634,7.366681
506,7.362783,7.366001
507,7.3621044,7.365322
508,7.3614254,7.3646436
509,7.3607464,7.3639646
510,7.360069,7.3632874
511,7.3593893,7.3626075
512,7.3587112,7.3619294
513,7.3580337,7.361252
514,7.357355,7.3605742
515,7.356677,7.3598957
516,7.355999,7.359219
517,7.3553224,7.3585405
518,7.3546443,7.357863
519,7.3539677,7.3571873
520,7.3532906,7.3565097
521,7.352614,7.3558335
522,7.3519363,7.355157
523,7.351261,7.3544807
524,7.350584,7.353805
525,7.349908,7.3531284
526,7.3492317,7.3524513
527,7.3485556,7.351776
528,7.3478804,7.351101
529,7.347204,7.3504252
530,7.346529,7.349749
531,7.345854,7.349075
532,7.3451777,7.3483987
533,7.3445034,7.3477254
534,7.3438287,7.34705
535,7.3431544,7.346375
536,7.34248,7.3457017
537,7.341805,7.345027
538,7.3411317,7.3443546
539,7.3404584,7.3436794
540,7.339783,7.3430057
541,7.3391104,7.3423324
542,7.338436,7.3416586
543,7.3377633,7.340986
544,7.337089,7.3403115
545,7.3364162,7.3396397
546,7.3357434,7.338967
547,7.3350706,7.338294
548,7.334398,7.337621
549,7.333726,7.3369493
550,7.3330536,7.3362775
551,7.3323812,7.3356047
552,7.3317103,7.334934
553,7.3310385,7.3342624
554,7.330366,7.3335905
555,7.3296947,7.3329186
556,7.329024,7.332248
557,7.3283515,7.3315763
558,7.3276815,7.330906
559,7.3270106,7.3302355
560,7.32634,7.3295655
561,7.3256693,7.328894
562,7.324999,7.3282247
563,7.3243294,7.327554
564,7.323659,7.326884
565,7.322988,7.326214
566,7.322319,7.325545
567,7.3216505,7.3248763
568,7.320981,7.3242073
569,7.320312,7.323538
570,7.3196425,7.3228683
571,7.3189735,7.3222
572,7.318305,7.321531
573,7.3176355,7.3208623
574,7.3169684,7.3201942
575,7.316299,7.319526
576,7.3156304,7.3188577
577,7.314963,7.3181906
578,7.314296,7.3175225
579,7.3136277,7.316855
580,7.31296,7.3161883
581,7.3122926,7.3155203
582,7.3116255,7.314853
583,7.310958,7.314186
584,7.3102913,7.31352
585,7.3096247,7.312854
586,7.3089585,7.3121867
587,7.3082914,7.31152
588,7.307625,7.310854
589,7.3069596,7.3101883
590,7.3062935,7.309523
591,7.305627,7.3088565
592,7.304962,7.3081913
593,7.304297,7.3075256
594,7.303632,7.306861
595,7.302966,7.306196
596,7.3023014,7.3055315
597,7.3016367,7.3048677
598,7.3009715,7.304202
599,7.300307,7.3035364
600,7.2996426,7.3028727
601,7.298979,7.302209
602,7.298315,7.3015447
603,7.29765,7.300881
604,7.296986,7.300217
605,7.296323,7.299554
606,7.2956586,7.2988906
607,7.294996,7.298227
608,7.2943325,7.297564
609,7.293669,7.2969017
610,7.293007,7.2962384
611,7.2923446,7.295576
612,7.291682,7.294914
613,7.29102,7.2942514
614,7.290357,7.293589
615,7.2896943,7.292927
616,7.289033,7.2922654
617,7.2883716,7.291603
618,7.2877088,7.2909417
619,7.2870483,7.290281
620,7.286387,7.2896204
621,7.285725,7.288958
622,7.285064,7.288297
623,7.284404,7.287637
624,7.283743,7.286976
625,7.283082,7.2863154
626,7.282421,7.2856555
627,7.2817607,7.2849956
628,7.281101,7.2843347
629,7.2804413,7.2836757
630,7.279782,7.2830167
631,7.2791224,7.2823567
632,7.2784624,7.281697
633,7.277803,7.281038
634,7.2771435,7.280378
635,7.276484,7.27972
636,7.2758255,7.2790604
637,7.275167,7.2784023
638,7.2745075,7.277744
639,7.2738504,7.2770867
640,7.273192,7.2764273
641,7.272533,7.2757683
642,7.2718754,7.2751117
643,7.271217,7.2744536
644,7.27056,7.273796
645,7.2699027,7.2731385
646,7.2692447,7.272481
647,7.2685876,7.2718244
648,7.2679305,7.2711678
649,7.267273,7.27051
650,7.2666163,7.2698536
651,7.2659597,7.269197
652,7.265304,7.268541
653,7.264647,7.2678843
654,7.263991,7.2672286
655,7.2633348,7.2665725
656,7.2626786,7.265918
657,7.2620234,7.2652617
658,7.2613673,7.264606
659,7.260712,7.26395
660,7.2600574,7.2632957
661,7.259402,7.26264
662,7.258746,7.261986
663,7.2580924,7.2613306
664,7.2574368,7.2606754
665,7.256782,7.260021
666,7.256129,7.259367
667,7.255474,7.258713
668,7.2548203,7.2580585
669,7.254166,7.257405
670,7.253512,7.2567515
671,7.252858,7.2560987
672,7.252205,7.2554445
673,7.2515516,7.254792
674,7.2508974,7.2541385
675,7.250245,7.2534866
676,7.2495923,7.2528324
677,7.248939,7.2521796
678,7.2482867,7.2515273
679,7.247634,7.2508745
680,7.2469816,7.2502217
681,7.2463293,7.249571
682,7.2456775,7.248919
683,7.2450256,7.2482653
684,7.2443743,7.2476153
685,7.243722,7.2469635
686,7.24307,7.246312
687,7.2424197,7.2456613
688,7.241768,7.2450104
689,7.241117,7.244359
690,7.2404666,7.243708
691,7.239815,7.243058
692,7.2391653,7.242408
693,7.2385144,7.241757
694,7.237863,7.2411065
695,7.237214,7.240457
696,7.2365637,7.2398067
697,7.2359138,7.239157
698,7.235265,7.2385073
699,7.234615,7.237858
700,7.2339654,7.237209
701,7.2333164,7.2365594
702,7.232666,7.23591
703,7.2320175,7.2352624
704,7.231369,7.234613
705,7.23072,7.233965
706,7.2300715,7.2333155
707,7.2294235,7.232668
708,7.228775,7.23202
709,7.2281275,7.2313724
710,7.227479,7.2307243
711,7.2268314,7.230076
712,7.2261834,7.229429
713,7.2255354,7.2287807
714,7.224888,7.228133
715,7.224241,7.2274866
716,7.223594,7.226839
717,7.222947,7.226193
718,7.2223,7.225546
719,7.221654,7.2249
720,7.221007,7.224253
721,7.2203603,7.223606
722,7.219714,7.222961
723,7.219068,7.222315
724,7.2184224,7.221669
725,7.2177763,7.221024
726,7.2171307,7.2203774
727,7.216485,7.2197323
728,7.2158394,7.219086
729,7.2151937,7.2184415
730,7.214549,7.217797
731,7.2139044,7.217152
732,7.21326,7.2165074
733,7.2126145,7.2158628
734,7.211971,7.2152176
735,7.211325,7.214574
736,7.2106814,7.2139297
737,7.2100377,7.213286
738,7.209393,7.2126412
739,7.2087493,7.2119975
740,7.208106,7.211354
741,7.207463,7.2107115
742,7.2068195,7.2100677
743,7.2061763,7.2094254
744,7.205533,7.2087817
745,7.2048903,7.208139
746,7.2042465,7.2074957
747,7.2036037,7.206853
748,7.2029614,7.2062116
749,7.202318,7.2055683
750,7.2016764,7.204927
751,7.201035,7.2042847
752,7.2003927,7.203643
753,7.199751,7.203001
754,7.199109,7.2023597
755,7.1984677,7.2017183
756,7.1978264,7.201077
757,7.1971855,7.2004356
758,7.1965437,7.1997943
759,7.1959033,7.1991534
760,7.1952615,7.198513
761,7.1946216,7.1978726
762,7.19398,7.197232
763,7.1933393,7.1965904
764,7.1926985,7.1959505
765,7.192059,7.195311
766,7.1914186,7.194671
767,7.1907787,7.1940312
768,7.190139,7.1933913
769,7.1895003,7.192752
770,7.1888604,7.192112
771,7.188221,7.191474
772,7.187581,7.190834
773,7.186943,7.1901956
774,7.186304,7.1895566
775,7.185665,7.1889176
776,7.185026,7.1882796
777,7.1843877,7.1876407
778,7.1837487,7.187003
779,7.1831107,7.186365
780,7.182472,7.185727
781,7.181834,7.1850886
782,7.1811976,7.1844516
783,7.180559,7.183813
784,7.179921,7.1831756
785,7.179284,7.182539
786,7.178647,7.181902
787,7.1780105,7.1812663
788,7.177374,7.180628
789,7.176736,7.1799912
790,7.1760993,7.1793547
791,7.175463,7.178717
792,7.1748266,7.1780815
793,7.1741905,7.177445
794,7.1735535,7.1768093
795,7.1729174,7.1761737
796,7.1722817,7.1755376
797,7.171645,7.174902
798,7.1710105,7.1742663
799,7.1703744,7.173631
800,7.1697392,7.172996
801,7.1691046,7.1723604
802,7.168469,7.171726
803,7.1678343,7.1710906
804,7.1672,7.1704574
805,7.166565,7.169822
806,7.1659307,7.169187
807,7.1652956,7.1685524
808,7.1646614,7.1679187
809,7.164027,7.1672854
810,7.163393,7.1666512
811,7.16276,7.166017
812,7.162126,7.165384
813,7.161492,7.1647506
814,7.160858,7.1641173
815,7.160225,7.1634836
816,7.159592,7.1628504
817,7.15896,7.162218
818,7.158326,7.1615844
819,7.157694,7.160952
820,7.15706,7.1603203
821,7.156429,7.1596885
822,7.155796,7.159055
823,7.1551633,7.1584234
824,7.154532,7.1577916
825,7.1539,7.157159
826,7.153268,7.1565266
827,7.152636,7.1558957
828,7.152004,7.1552644
829,7.151372,7.154632
830,7.1507416,7.154001
831,7.1501102,7.153371
832,7.1494794,7.15274
833,7.1488476,7.152109
834,7.148217,7.1514773
835,7.147587,7.150849
836,7.146957,7.150217
837,7.1463256,7.1495867
838,7.1456957,7.148957
839,7.145066,7.1483274
840,7.1444354,7.1476965
841,7.1438055,7.147067
842,7.1431756,7.1464376
843,7.142546,7.145808
844,7.1419168,7.1451783
845,7.1412883,7.144549
846,7.1406584,7.1439204
847,7.1400285,7.143291
848,7.1394005,7.1426625
849,7.138771,7.142033
850,7.1381426,7.1414056
851,7.1375146,7.140777
852,7.136886,7.140149
853,7.1362567,7.1395206
854,7.13563,7.138892
855,7.135001,7.138265
856,7.1343737,7.1376367
857,7.133746,7.1370096
858,7.133119,7.136382
859,7.1324916,7.135754
860,7.131864,7.1351275
861,7.1312366,7.1345005
862,7.130609,7.1338735
863,7.1299825,7.1332464
864,7.1293554,7.1326194
865,7.128729,7.131993
866,7.1281013,7.131366
867,7.1274753,7.1307397
868,7.126849,7.1301136
869,7.126223,7.129488
870,7.125597,7.128862
871,7.1249704,7.128236
872,7.1243453,7.1276107
873,7.1237197,7.126985
874,7.123094,7.12636
875,7.1224685,7.125735
876,7.121844,7.125109
877,7.121218,7.124484
878,7.1205926,7.1238594
879,7.1199694,7.1232347
880,7.1193423,7.1226096
881,7.1187186,7.1219845
882,7.118094,7.121361
883,7.117469,7.120737
884,7.1168447,7.1201124
885,7.116222,7.1194887
886,7.1155972,7.118864
887,7.114973,7.1182404
888,7.1143503,7.1176176
889,7.1137266,7.1169944
890,7.1131024,7.11637
891,7.1124797,7.115747
892,7.1118565,7.115125
893,7.1112337,7.1145015
894,7.1106105,7.113879
895,7.1099877,7.1132565
896,7.109365,7.112633
897,7.1087418,7.1120105
898,7.10812,7.111388
899,7.1074977,7.1107664
900,7.1068754,7.110144
901,7.106252,7.109522
902,7.105631,7.1089
903,7.105009,7.1082788
904,7.104387,7.1076574
905,7.103766,7.107036
906,7.1031446,7.106414
907,7.102524,7.1057935
908,7.101903,7.105173
909,7.101281,7.104552
910,7.10066,7.1039305
911,7.100039,7.1033096
