,training_loss,testing_loss
475,0.012393541,0.012821815
476,0.012444311,0.012808304
477,0.010844498,0.011207531
478,0.009346779,0.009836964
479,0.009015285,0.009667672
480,0.009093228,0.009884479
481,0.009246645,0.010125618
482,0.009318989,0.010221011
483,0.009396074,0.010320858
484,0.009639915,0.0106216315
485,0.009612105,0.010602957
486,0.009509215,0.01050489
487,0.0094121555,0.010398624
488,0.009329313,0.010284706
489,0.00930689,0.010257872
490,0.009156919,0.010076697
491,0.009370465,0.010327985
492,0.008767056,0.009537066
493,0.015483334,0.017018367
494,0.009073491,0.009796776
495,0.008904669,0.0097739035
496,0.010118136,0.011109441
497,0.009749654,0.010731251
498,0.009363551,0.010349875
499,0.009009202,0.009794685
500,0.016929556,0.017472915
501,0.021293448,0.02176039
502,0.012229617,0.013103422
503,0.009225083,0.0099608125
504,0.013498983,0.014210043
505,0.009356719,0.010048549
506,0.009328794,0.010125
507,0.010329642,0.011016607
508,0.010791157,0.011387489
509,0.00920299,0.009794578
510,0.008989199,0.009688715
511,0.00905394,0.009765405
512,0.010038269,0.010697265
513,0.011128369,0.01173682
514,0.011066572,0.01163743
515,0.0100216465,0.01057693
516,0.009206955,0.00981713
517,0.008898749,0.009585361
518,0.008810168,0.00953868
519,0.008744192,0.009503118
520,0.008713242,0.009478442
521,0.008682092,0.009469928
522,0.008656021,0.009462773
523,0.008664477,0.009465473
524,0.008642662,0.009477571
525,0.008860272,0.0096497545
526,0.009114956,0.009870565
527,0.010583553,0.011271642
528,0.014381875,0.015076835
529,0.017930223,0.018595709
530,0.010219054,0.010720038
531,0.011595502,0.012550964
532,0.009554985,0.0105778
533,0.010250371,0.011172998
534,0.011091717,0.01190804
535,0.009032438,0.009730214
536,0.009473415,0.010324088
537,0.009106229,0.010050172
538,0.008685068,0.009573116
539,0.009264799,0.0100753475
540,0.010346838,0.011100242
541,0.010964153,0.011652443
542,0.010216206,0.010836619
543,0.009149857,0.009768471
544,0.00861416,0.009308409
545,0.008465091,0.009242401
546,0.0084791025,0.009331804
547,0.008571601,0.00949219
548,0.008735256,0.009706941
549,0.008824516,0.009835424
550,0.008837256,0.009885955
551,0.008261136,0.009197274
552,0.008834665,0.009858116
553,0.00833883,0.009267125
554,0.008556287,0.009548012
555,0.008152804,0.009016286
556,0.010140761,0.011285724
557,0.009597829,0.010249601
558,0.010593862,0.011730979
559,0.009331605,0.010361119
560,0.009147173,0.010332131
561,0.009539459,0.010743399
562,0.008845703,0.009986263
563,0.009797874,0.0110853985
564,0.008355601,0.009387563
565,0.0112548405,0.012701291
566,0.008117875,0.008980419
567,0.0140297,0.015699377
568,0.01029456,0.011621202
569,0.010282863,0.011716882
570,0.01084939,0.012329331
571,0.009107279,0.010316277
572,0.010279793,0.010965669
573,0.026436567,0.027009867
574,0.009795368,0.010450817
575,0.009130225,0.010022926
576,0.014056468,0.014732796
577,0.00866953,0.0095010325
578,0.008559921,0.009451885
579,0.009885169,0.010641952
580,0.00915552,0.009880768
581,0.008253026,0.009041631
582,0.008115154,0.008946645
583,0.008794572,0.00957453
584,0.009866033,0.010600772
585,0.009299559,0.010010635
586,0.00838138,0.009104771
587,0.008044937,0.008834072
588,0.007949417,0.008801298
589,0.007971211,0.008841472
590,0.008135955,0.009000393
591,0.008695405,0.009522659
592,0.010008272,0.010792266
593,0.0115072215,0.0122321965
594,0.011617858,0.012289319
595,0.00970112,0.010358903
596,0.00817694,0.00892158
597,0.008058559,0.008979199
598,0.008487733,0.009569261
599,0.008760569,0.009960897
600,0.008913155,0.010185549
601,0.008809197,0.010079201
602,0.008299736,0.009513998
603,0.007952014,0.0089815315
604,0.009199658,0.010067165
605,0.012440675,0.013183727
606,0.012989669,0.013612808
607,0.009091347,0.009709353
608,0.008454872,0.0094208205
609,0.008934237,0.010155508
610,0.008145078,0.009326621
611,0.007876513,0.00896148
612,0.009422172,0.010361733
613,0.011723158,0.012561881
614,0.0102113765,0.0109179085
615,0.00801015,0.00881491
616,0.008573636,0.00965903
617,0.0088153565,0.010076167
618,0.008214778,0.009459669
619,0.007793613,0.008913557
620,0.00885394,0.009817983
621,0.011324244,0.012173412
622,0.01093788,0.011672971
623,0.008240589,0.009002106
624,0.008293739,0.009313547
625,0.008756883,0.010001748
626,0.008273988,0.009541228
627,0.0077665434,0.008952103
628,0.008368542,0.00938161
629,0.0107604945,0.01166599
630,0.011256161,0.012033928
631,0.008444985,0.009205886
632,0.00818389,0.009193644
633,0.008962792,0.010257383
634,0.008446716,0.009782923
635,0.0077313855,0.008949233
636,0.008285815,0.009327768
637,0.011738495,0.012672019
638,0.013018531,0.013807206
639,0.008191184,0.009104556
640,0.010539945,0.0119573055
641,0.0075874184,0.008758217
642,0.010006167,0.011027694
643,0.009441948,0.010335285
644,0.007840005,0.008849711
645,0.008517787,0.009751601
646,0.0077187493,0.008931971
647,0.007796919,0.008906478
648,0.009194512,0.010177702
649,0.009205089,0.0100885
650,0.007933614,0.008812344
651,0.0076125097,0.008633962
652,0.007861878,0.009056736
653,0.00796035,0.009248637
654,0.007931867,0.009257474
655,0.00775603,0.009059923
656,0.0075034816,0.008709802
657,0.00832913,0.009390531
658,0.010925133,0.01186733
659,0.012334898,0.013143355
660,0.008807788,0.009586463
661,0.008078322,0.009149168
662,0.009553947,0.011026496
663,0.008303864,0.009750595
664,0.007482606,0.008694099
665,0.009700567,0.010729583
666,0.011021286,0.011931949
667,0.008134737,0.009012975
668,0.008123196,0.009283673
669,0.008901281,0.010312065
670,0.007854945,0.009225885
671,0.0074147424,0.008632712
672,0.009005362,0.010044486
673,0.010533407,0.01144306
674,0.008884696,0.009748767
675,0.007531936,0.008527816
676,0.008147757,0.009416033
677,0.008422481,0.009858246
678,0.007968264,0.009405341
679,0.007432321,0.008772094
680,0.0077563575,0.008898502
681,0.009892132,0.010888905
682,0.010978048,0.011871724
683,0.008855183,0.009684671
684,0.0075654634,0.0086154975
685,0.008591101,0.009981213
686,0.008862437,0.010391857
687,0.007971221,0.009462782
688,0.0073247743,0.008646044
689,0.008647827,0.009730002
690,0.011157314,0.012107953
691,0.009704128,0.010574968
692,0.007510792,0.008521851
693,0.008689219,0.010071565
694,0.008675027,0.010210726
695,0.0075010834,0.0089301625
696,0.0075571053,0.008763146
697,0.009950817,0.010974572
698,0.010537147,0.011466599
699,0.008140923,0.009073389
700,0.0075006746,0.008644201
701,0.008612483,0.010081321
702,0.008275871,0.009808598
703,0.007402056,0.008831998
704,0.0075299903,0.008743027
705,0.009761858,0.010824303
706,0.010765466,0.011726312
707,0.008151923,0.009090557
708,0.007600058,0.008806108
709,0.00861636,0.0101094805
710,0.008200715,0.009744129
711,0.00739959,0.008849267
712,0.007482496,0.0087046465
713,0.0099344,0.011003097
714,0.010742522,0.011706448
715,0.008739671,0.009656648
716,0.007648296,0.0088666715
717,0.009151342,0.010729218
718,0.00825904,0.009841935
719,0.007127821,0.008506281
720,0.008724562,0.009859267
721,0.010733344,0.011756662
722,0.0083690565,0.009370987
723,0.0074231653,0.008641799
724,0.008397112,0.009896881
725,0.007921075,0.009458251
726,0.0071331155,0.008548876
727,0.0076726414,0.008876484
728,0.009781419,0.010850075
729,0.009842886,0.010841165
730,0.007596455,0.008630963
731,0.0074803475,0.008774897
732,0.008304056,0.0098642185
733,0.008076262,0.009685556
734,0.0074256673,0.00894469
735,0.0071304105,0.008450009
736,0.008738325,0.009897088
737,0.010825538,0.011869978
738,0.009039656,0.010022847
739,0.007214401,0.008363834
740,0.00823206,0.009734609
741,0.008555129,0.010215401
742,0.0075717364,0.009149255
743,0.007067451,0.008427192
744,0.008778756,0.009929072
745,0.010832782,0.011879018
746,0.00871705,0.009719686
747,0.0072267284,0.008458649
748,0.008394848,0.009951539
749,0.00830768,0.009967809
750,0.0072481534,0.008792857
751,0.0072826287,0.008590642
752,0.009568375,0.010700637
753,0.010371283,0.011394382
754,0.008098875,0.009137207
755,0.0073133153,0.008618179
756,0.008405585,0.010002302
757,0.008105392,0.009768067
758,0.007098134,0.008609092
759,0.007501898,0.008783449
760,0.009888997,0.011002648
761,0.009904327,0.01092528
762,0.0074259797,0.008557276
763,0.007706679,0.0091515
764,0.00833115,0.009977026
765,0.0076399404,0.009281915
766,0.006923097,0.0083875675
767,0.008020178,0.009252727
768,0.010291368,0.011388128
769,0.009533752,0.010568575
770,0.0072298534,0.008444105
771,0.007867555,0.00938487
772,0.008134046,0.009804687
773,0.007330131,0.0089509925
774,0.0069143157,0.008323567
775,0.008439983,0.009670014
776,0.010327216,0.011416239
777,0.008856632,0.009918749
778,0.0071355896,0.008434935
779,0.008056026,0.009632297
780,0.00811674,0.00982737
781,0.007248864,0.008886718
782,0.0069168927,0.008328719
783,0.008639909,0.00987558
784,0.010271421,0.011370342
785,0.008613019,0.009697159
786,0.007147553,0.008500758
787,0.008117843,0.009719119
788,0.007967032,0.009684918
789,0.007141616,0.008764887
790,0.006914638,0.008325367
791,0.008830535,0.010063456
792,0.01028693,0.011394202
793,0.008459675,0.009560052
794,0.0072015333,0.008604925
795,0.008196307,0.009836441
796,0.0077911597,0.009509112
797,0.0069049876,0.008500119
798,0.007083452,0.008452052
799,0.008761262,0.009978319
800,0.009665056,0.010769535
801,0.008058973,0.009214633
802,0.0070323627,0.008445482
803,0.007846291,0.009470237
804,0.00780751,0.009559543
805,0.0071621584,0.0088452995
806,0.006783431,0.008284055
807,0.0082368655,0.009520291
808,0.010595242,0.01174278
809,0.009393033,0.010482874
810,0.0070861583,0.00842003
811,0.008124802,0.0097694695
812,0.008203112,0.010014615
813,0.0070508798,0.008728416
814,0.006926865,0.008346775
815,0.009253485,0.010480508
816,0.009897361,0.01102874
817,0.007742763,0.00894151
818,0.007280421,0.008782572
819,0.007959116,0.00966464
820,0.0072440943,0.008967133
821,0.006620946,0.008183657
822,0.0074138613,0.00876598
823,0.009556246,0.010768765
824,0.009436304,0.010558722
825,0.00740411,0.008649162
826,0.007299838,0.008859034
827,0.00799358,0.009773243
828,0.0074457107,0.009226258
829,0.0066949,0.008337019
830,0.0069820406,0.008398137
831,0.009133683,0.010375968
832,0.0100221485,0.011139101
833,0.007975808,0.009169572
834,0.0071377316,0.008651189
835,0.008120752,0.00989882
836,0.0076599466,0.009492148
837,0.006738507,0.008413305
838,0.0069428873,0.008363326
839,0.009330294,0.0105574895
840,0.009839346,0.010947569
841,0.0077910703,0.009031605
842,0.0072208135,0.008794764
843,0.007860625,0.009620433
844,0.007141283,0.008909544
845,0.0065213256,0.008134665
846,0.0068155886,0.00823579
847,0.008281675,0.009513159
848,0.009309711,0.010473352
849,0.008138308,0.009294085
850,0.006700526,0.008061765
851,0.0069267475,0.008530899
852,0.008536419,0.010479288
853,0.008489763,0.010520829
854,0.0069614234,0.0087580895
855,0.007245058,0.008657215
856,0.010178185,0.01135503
857,0.009416109,0.010543463
858,0.0072157793,0.008623743
859,0.0076141236,0.009290009
860,0.007379388,0.0091456305
861,0.00649964,0.008158331
862,0.006783251,0.008198469
863,0.008982091,0.010188261
864,0.009471436,0.010597325
865,0.007594297,0.008852213
866,0.0071854875,0.008810172
867,0.0077723986,0.0095830755
868,0.0069991164,0.008789121
869,0.0063877325,0.008015839
870,0.007105113,0.008475021
871,0.009126125,0.010315135
872,0.009387388,0.010516709
873,0.0075032893,0.008783718
874,0.0070818714,0.008698669
875,0.0077946666,0.009621978
876,0.007297116,0.0091613075
877,0.0065982547,0.008344849
878,0.0066514127,0.008114811
879,0.008937915,0.010192654
880,0.0099876365,0.011125972
881,0.007948511,0.009191399
882,0.0071680048,0.008799611
883,0.007881749,0.009687738
884,0.0071028504,0.0089225555
885,0.0074155475,0.00925783
886,0.006450522,0.008071255
887,0.0068113785,0.008222035
888,0.00899407,0.010214352
889,0.010117197,0.011236224
890,0.007606,0.008792613
891,0.0074584773,0.009118162
892,0.00824749,0.010173121
893,0.007053516,0.008868137
894,0.0063942987,0.007949494
895,0.008121982,0.009409221
896,0.009181271,0.010329712
897,0.0074194386,0.008619219
898,0.0069240835,0.008475268
899,0.0074995263,0.009321053
900,0.007210663,0.009067073
901,0.006441497,0.008156479
902,0.0063708727,0.0078816265
903,0.0077051143,0.00900326
904,0.00930943,0.010465232
905,0.008411797,0.009571572
906,0.0072619207,0.008681288
907,0.007236274,0.008978441
908,0.007634985,0.009498328
909,0.0070954915,0.008919627
910,0.006343627,0.008052912
911,0.00641528,0.007908026
912,0.008173735,0.009449193
913,0.009895794,0.011043489
914,0.008301753,0.009492557
915,0.0074342513,0.00899035
916,0.007321359,0.009097438
917,0.0074552293,0.009269647
918,0.0068591605,0.008690351
919,0.006236813,0.00789374
920,0.0066523226,0.008097997
921,0.008823396,0.010040592
922,0.009689095,0.01082439
923,0.008047121,0.009302951
924,0.006900391,0.008493641
925,0.007712648,0.009525348
926,0.0074276584,0.0093263555
927,0.006491039,0.008290261
928,0.0062518264,0.0078087635
929,0.007831304,0.009151094
930,0.0096182525,0.010774401
931,0.008371935,0.009570398
932,0.0068084574,0.00830452
933,0.0070386124,0.008759882
934,0.0074991053,0.0093924245
935,0.006777102,0.008636041
936,0.0061572394,0.007830639
937,0.0068152705,0.008245755
938,0.008872362,0.010096893
939,0.009827416,0.010968936
940,0.007545215,0.008814643
941,0.0069362097,0.008592837
942,0.008376636,0.01034099
943,0.0075317305,0.009513858
944,0.0061562834,0.007870743
945,0.0074263797,0.00883332
946,0.009312985,0.010516741
947,0.007675924,0.008900797
948,0.006915051,0.008524466
949,0.0074545653,0.0093112225
950,0.006835492,0.008668004
951,0.006133264,0.007845438
952,0.006292233,0.007807444
953,0.00740202,0.008748217
954,0.008462449,0.009684093
955,0.007871584,0.009109951
956,0.006798237,0.008242127
957,0.0068966546,0.008653742
958,0.0077514662,0.009724245
959,0.007691677,0.009703814
960,0.0066244574,0.008499877
961,0.0061214976,0.0077608703
962,0.007628387,0.00899103
963,0.009708406,0.010911499
964,0.008256174,0.009501164
965,0.007224976,0.008851116
966,0.007271547,0.009129506
967,0.0072915154,0.009157467
968,0.006247828,0.008046025
969,0.00604195,0.0076658693
970,0.0066790897,0.008114772
971,0.009701486,0.010928673
972,0.008665582,0.009884986
973,0.0072766864,0.008865047
974,0.0074648326,0.009344571
975,0.0073137055,0.009190377
976,0.006082207,0.007860984
977,0.006167249,0.0077295
978,0.0071375985,0.00852841
979,0.008033809,0.009303521
980,0.007546808,0.0088225445
981,0.006556705,0.008020496
982,0.006553426,0.008299547
