Theta,Pitch,Duty Cycle,Fill Factor,Mode,Lambda,Transmission
14.5556,7.50E-07,0.65,0.25,0,1.51704E-06,0.0131436
14.5556,7.50E-07,0.65,0.25,0,1.51495E-06,0.0115868
14.5556,7.50E-07,0.65,0.25,0,1.51287E-06,0.010282
14.5556,7.50E-07,0.65,0.25,0,1.51079E-06,0.00919976
14.5556,7.50E-07,0.65,0.25,0,1.50871E-06,0.00831194
14.5556,7.50E-07,0.65,0.25,0,1.50665E-06,0.00759079
14.5556,7.50E-07,0.65,0.25,0,1.50458E-06,0.00700895
14.5556,7.50E-07,0.65,0.25,0,1.50253E-06,0.00653958
14.5556,7.50E-07,0.65,0.25,0,1.50048E-06,0.00615684
14.5556,7.50E-07,0.65,0.25,0,1.49843E-06,0.00583647
14.5556,7.50E-07,0.65,0.25,0,1.49639E-06,0.00555651
14.5556,7.50E-07,0.65,0.25,0,1.49436E-06,0.00529792
14.5556,7.50E-07,0.65,0.25,0,1.49233E-06,0.00504519
14.5556,7.50E-07,0.65,0.25,0,1.49031E-06,0.00478663
14.5556,7.50E-07,0.65,0.25,0,1.48829E-06,0.0045146
14.5556,7.50E-07,0.65,0.25,0,1.48628E-06,0.00422537
14.5556,7.50E-07,0.65,0.25,0,1.48427E-06,0.00391879
14.5556,7.50E-07,0.65,0.25,0,1.48227E-06,0.00359783
14.5556,7.50E-07,0.65,0.25,0,1.48028E-06,0.00326782
14.5556,7.50E-07,0.65,0.25,0,1.47829E-06,0.00293572
14.5556,7.50E-07,0.65,0.25,0,1.4763E-06,0.00260933
14.5556,7.50E-07,0.65,0.25,0,1.47432E-06,0.00229649
14.5556,7.50E-07,0.65,0.25,0,1.47235E-06,0.00200442
14.5556,7.50E-07,0.65,0.25,0,1.47038E-06,0.00173918
14.5556,7.50E-07,0.65,0.25,0,1.46841E-06,0.00150525
14.5556,7.50E-07,0.65,0.25,0,1.46646E-06,0.00130541
14.5556,7.50E-07,0.65,0.25,0,1.4645E-06,0.00114061
14.5556,7.50E-07,0.65,0.25,0,1.46255E-06,0.00101013
14.5556,7.50E-07,0.65,0.25,0,1.46061E-06,0.000911859
14.5556,7.50E-07,0.65,0.25,0,1.45867E-06,0.000842559
14.5556,7.50E-07,0.65,0.25,0,1.45674E-06,0.000798311
14.5556,7.50E-07,0.65,0.25,0,1.45481E-06,0.0007749
14.5556,7.50E-07,0.65,0.25,0,1.45289E-06,0.00076822
14.5556,7.50E-07,0.65,0.25,0,1.45097E-06,0.000774621
14.5556,7.50E-07,0.65,0.25,0,1.44906E-06,0.000791204
14.5556,7.50E-07,0.65,0.25,0,1.44715E-06,0.000816038
14.5556,7.50E-07,0.65,0.25,0,1.44525E-06,0.000848292
14.5556,7.50E-07,0.65,0.25,0,1.44335E-06,0.000888288
14.5556,7.50E-07,0.65,0.25,0,1.44146E-06,0.000937469
14.5556,7.50E-07,0.65,0.25,0,1.43957E-06,0.000998301
14.5556,7.50E-07,0.65,0.25,0,1.43769E-06,0.00107412
14.5556,7.50E-07,0.65,0.25,0,1.43581E-06,0.00116894
14.5556,7.50E-07,0.65,0.25,0,1.43394E-06,0.00128723
14.5556,7.50E-07,0.65,0.25,0,1.43207E-06,0.0014337
14.5556,7.50E-07,0.65,0.25,0,1.43021E-06,0.00161308
14.5556,7.50E-07,0.65,0.25,0,1.42835E-06,0.00182996
14.5556,7.50E-07,0.65,0.25,0,1.4265E-06,0.00208865
14.5556,7.50E-07,0.65,0.25,0,1.42465E-06,0.00239309
14.5556,7.50E-07,0.65,0.25,0,1.42281E-06,0.00274679
14.5556,7.50E-07,0.65,0.25,0,1.42097E-06,0.00315284
14.5556,7.50E-07,0.65,0.25,0,1.41914E-06,0.00361394
14.5556,7.50E-07,0.65,0.25,0,1.41731E-06,0.0041324
14.5556,7.50E-07,0.65,0.25,0,1.41548E-06,0.00471023
14.5556,7.50E-07,0.65,0.25,0,1.41366E-06,0.00534911
14.5556,7.50E-07,0.65,0.25,0,1.41185E-06,0.0060504
14.5556,7.50E-07,0.65,0.25,0,1.41004E-06,0.00681509
14.5556,7.50E-07,0.65,0.25,0,1.40823E-06,0.00764372
14.5556,7.50E-07,0.65,0.25,0,1.40643E-06,0.00853628
14.5556,7.50E-07,0.65,0.25,0,1.40463E-06,0.00949205
14.5556,7.50E-07,0.65,0.25,0,1.40284E-06,0.0105095
14.5556,7.50E-07,0.65,0.25,0,1.40105E-06,0.0115861
14.5556,7.50E-07,0.65,0.25,0,1.39927E-06,0.0127185
14.5556,7.50E-07,0.65,0.25,0,1.39749E-06,0.013902
14.5556,7.50E-07,0.65,0.25,0,1.39572E-06,0.0151311
14.5556,7.50E-07,0.65,0.25,0,1.39395E-06,0.0163989
14.5556,7.50E-07,0.65,0.25,0,1.39218E-06,0.0176981
14.5556,7.50E-07,0.65,0.25,0,1.39042E-06,0.0190202
14.5556,7.50E-07,0.65,0.25,0,1.38866E-06,0.0203561
14.5556,7.50E-07,0.65,0.25,0,1.38691E-06,0.0216965
14.5556,7.50E-07,0.65,0.25,0,1.38517E-06,0.0230314
14.5556,7.50E-07,0.65,0.25,0,1.38342E-06,0.0243507
14.5556,7.50E-07,0.65,0.25,0,1.38168E-06,0.0256441
14.5556,7.50E-07,0.65,0.25,0,1.37995E-06,0.0269014
14.5556,7.50E-07,0.65,0.25,0,1.37822E-06,0.0281119
14.5556,7.50E-07,0.65,0.25,0,1.37649E-06,0.0292653
14.5556,7.50E-07,0.65,0.25,0,1.37477E-06,0.030351
14.5556,7.50E-07,0.65,0.25,0,1.37306E-06,0.0313584
14.5556,7.50E-07,0.65,0.25,0,1.37134E-06,0.032277
14.5556,7.50E-07,0.65,0.25,0,1.36964E-06,0.0330962
14.5556,7.50E-07,0.65,0.25,0,1.36793E-06,0.0338061
14.5556,7.50E-07,0.65,0.25,0,1.36623E-06,0.0343971
14.5556,7.50E-07,0.65,0.25,0,1.36454E-06,0.0348607
14.5556,7.50E-07,0.65,0.25,0,1.36284E-06,0.0351895
14.5556,7.50E-07,0.65,0.25,0,1.36116E-06,0.0353778
14.5556,7.50E-07,0.65,0.25,0,1.35947E-06,0.0354222
14.5556,7.50E-07,0.65,0.25,0,1.3578E-06,0.0353217
14.5556,7.50E-07,0.65,0.25,0,1.35612E-06,0.0350782
14.5556,7.50E-07,0.65,0.25,0,1.35445E-06,0.0346967
14.5556,7.50E-07,0.65,0.25,0,1.35278E-06,0.0341855
14.5556,7.50E-07,0.65,0.25,0,1.35112E-06,0.033556
14.5556,7.50E-07,0.65,0.25,0,1.34946E-06,0.0328226
14.5556,7.50E-07,0.65,0.25,0,1.34781E-06,0.0320025
14.5556,7.50E-07,0.65,0.25,0,1.34616E-06,0.0311148
14.5556,7.50E-07,0.65,0.25,0,1.34451E-06,0.03018
14.5556,7.50E-07,0.65,0.25,0,1.34287E-06,0.0292193
14.5556,7.50E-07,0.65,0.25,0,1.34123E-06,0.0282537
14.5556,7.50E-07,0.65,0.25,0,1.3396E-06,0.0273032
14.5556,7.50E-07,0.65,0.25,0,1.33797E-06,0.0263861
14.5556,7.50E-07,0.65,0.25,0,1.33634E-06,0.0255182
14.5556,7.50E-07,0.65,0.25,0,1.33472E-06,0.0247125
14.5556,7.50E-07,0.65,0.25,0,1.3331E-06,0.0239785
14.5556,7.50E-07,0.65,0.25,0,1.33149E-06,0.0233221
14.5556,7.50E-07,0.65,0.25,0,1.32988E-06,0.0227458
14.5556,7.50E-07,0.65,0.25,0,1.32827E-06,0.0222484
14.5556,7.50E-07,0.65,0.25,0,1.32667E-06,0.0218257
14.5556,7.50E-07,0.65,0.25,0,1.32507E-06,0.0214703
14.5556,7.50E-07,0.65,0.25,0,1.32347E-06,0.0211727
14.5556,7.50E-07,0.65,0.25,0,1.32188E-06,0.0209214
14.5556,7.50E-07,0.65,0.25,0,1.32029E-06,0.0207035
14.5556,7.50E-07,0.65,0.25,0,1.31871E-06,0.0205055
14.5556,7.50E-07,0.65,0.25,0,1.31713E-06,0.0203137
14.5556,7.50E-07,0.65,0.25,0,1.31555E-06,0.0201147
14.5556,7.50E-07,0.65,0.25,0,1.31398E-06,0.019896
14.5556,7.50E-07,0.65,0.25,0,1.31241E-06,0.0196464
14.5556,7.50E-07,0.65,0.25,0,1.31085E-06,0.0193563
14.5556,7.50E-07,0.65,0.25,0,1.30929E-06,0.0190181
14.5556,7.50E-07,0.65,0.25,0,1.30773E-06,0.0186261
14.5556,7.50E-07,0.65,0.25,0,1.30618E-06,0.0181768
14.5556,7.50E-07,0.65,0.25,0,1.30463E-06,0.0176689
14.5556,7.50E-07,0.65,0.25,0,1.30308E-06,0.0171028
14.5556,7.50E-07,0.65,0.25,0,1.30154E-06,0.016481
14.5556,7.50E-07,0.65,0.25,0,0.0000013,0.0158077
14.5556,7.50E-07,0.65,0.25,1,0.0000017,-0.00761413
14.5556,7.50E-07,0.65,0.25,1,1.69738E-06,-0.00788567
14.5556,7.50E-07,0.65,0.25,1,1.69476E-06,-0.00811942
14.5556,7.50E-07,0.65,0.25,1,1.69215E-06,-0.00829689
14.5556,7.50E-07,0.65,0.25,1,1.68955E-06,-0.00841299
14.5556,7.50E-07,0.65,0.25,1,1.68696E-06,-0.0084791
14.5556,7.50E-07,0.65,0.25,1,1.68437E-06,-0.00852135
14.5556,7.50E-07,0.65,0.25,1,1.6818E-06,-0.00857434
14.5556,7.50E-07,0.65,0.25,1,1.67923E-06,-0.00867204
14.5556,7.50E-07,0.65,0.25,1,1.67667E-06,-0.00883843
14.5556,7.50E-07,0.65,0.25,1,1.67411E-06,-0.00908065
14.5556,7.50E-07,0.65,0.25,1,1.67157E-06,-0.00938686
14.5556,7.50E-07,0.65,0.25,1,1.66903E-06,-0.0097295
14.5556,7.50E-07,0.65,0.25,1,1.6665E-06,-0.0100733
14.5556,7.50E-07,0.65,0.25,1,1.66398E-06,-0.0103852
14.5556,7.50E-07,0.65,0.25,1,1.66147E-06,-0.0106447
14.5556,7.50E-07,0.65,0.25,1,1.65896E-06,-0.0108491
14.5556,7.50E-07,0.65,0.25,1,1.65646E-06,-0.0110148
14.5556,7.50E-07,0.65,0.25,1,1.65397E-06,-0.0111725
14.5556,7.50E-07,0.65,0.25,1,1.65148E-06,-0.0113586
14.5556,7.50E-07,0.65,0.25,1,1.64901E-06,-0.0116059
14.5556,7.50E-07,0.65,0.25,1,1.64654E-06,-0.011937
14.5556,7.50E-07,0.65,0.25,1,1.64407E-06,-0.0123631
14.5556,7.50E-07,0.65,0.25,1,1.64162E-06,-0.0128901
14.5556,7.50E-07,0.65,0.25,1,1.63917E-06,-0.0135303
14.5556,7.50E-07,0.65,0.25,1,1.63673E-06,-0.0143177
14.5556,7.50E-07,0.65,0.25,1,1.6343E-06,-0.0153216
14.5556,7.50E-07,0.65,0.25,1,1.63187E-06,-0.016655
14.5556,7.50E-07,0.65,0.25,1,1.62946E-06,-0.0184734
14.5556,7.50E-07,0.65,0.25,1,1.62704E-06,-0.0209632
14.5556,7.50E-07,0.65,0.25,1,1.62464E-06,-0.0243214
14.5556,7.50E-07,0.65,0.25,1,1.62224E-06,-0.0287296
14.5556,7.50E-07,0.65,0.25,1,1.61985E-06,-0.0343294
14.5556,7.50E-07,0.65,0.25,1,1.61747E-06,-0.0412047
14.5556,7.50E-07,0.65,0.25,1,1.61509E-06,-0.0493748
14.5556,7.50E-07,0.65,0.25,1,1.61272E-06,-0.0588009
14.5556,7.50E-07,0.65,0.25,1,1.61036E-06,-0.069404
14.5556,7.50E-07,0.65,0.25,1,1.60801E-06,-0.081089
14.5556,7.50E-07,0.65,0.25,1,1.60566E-06,-0.0937692
14.5556,7.50E-07,0.65,0.25,1,1.60332E-06,-0.107382
14.5556,7.50E-07,0.65,0.25,1,1.60098E-06,-0.121894
14.5556,7.50E-07,0.65,0.25,1,1.59866E-06,-0.137284
14.5556,7.50E-07,0.65,0.25,1,1.59633E-06,-0.153522
14.5556,7.50E-07,0.65,0.25,1,1.59402E-06,-0.17053
14.5556,7.50E-07,0.65,0.25,1,1.59171E-06,-0.188148
14.5556,7.50E-07,0.65,0.25,1,1.58941E-06,-0.206115
14.5556,7.50E-07,0.65,0.25,1,1.58712E-06,-0.224055
14.5556,7.50E-07,0.65,0.25,1,1.58483E-06,-0.241496
14.5556,7.50E-07,0.65,0.25,1,1.58255E-06,-0.257909
14.5556,7.50E-07,0.65,0.25,1,1.58027E-06,-0.272762
14.5556,7.50E-07,0.65,0.25,1,1.57801E-06,-0.28558
14.5556,7.50E-07,0.65,0.25,1,1.57574E-06,-0.296001
14.5556,7.50E-07,0.65,0.25,1,1.57349E-06,-0.303819
14.5556,7.50E-07,0.65,0.25,1,1.57124E-06,-0.309
14.5556,7.50E-07,0.65,0.25,1,0.000001569,-0.311669
14.5556,7.50E-07,0.65,0.25,1,1.56676E-06,-0.312077
14.5556,7.50E-07,0.65,0.25,1,1.56453E-06,-0.310545
14.5556,7.50E-07,0.65,0.25,1,1.56231E-06,-0.307403
14.5556,7.50E-07,0.65,0.25,1,1.56009E-06,-0.302935
14.5556,7.50E-07,0.65,0.25,1,1.55788E-06,-0.297335
14.5556,7.50E-07,0.65,0.25,1,1.55568E-06,-0.290694
14.5556,7.50E-07,0.65,0.25,1,1.55348E-06,-0.283002
14.5556,7.50E-07,0.65,0.25,1,1.55129E-06,-0.274182
14.5556,7.50E-07,0.65,0.25,1,1.5491E-06,-0.264126
14.5556,7.50E-07,0.65,0.25,1,1.54692E-06,-0.252753
14.5556,7.50E-07,0.65,0.25,1,1.54475E-06,-0.240042
14.5556,7.50E-07,0.65,0.25,1,1.54258E-06,-0.226065
14.5556,7.50E-07,0.65,0.25,1,1.54042E-06,-0.210998
14.5556,7.50E-07,0.65,0.25,1,1.53827E-06,-0.195107
14.5556,7.50E-07,0.65,0.25,1,1.53612E-06,-0.178725
14.5556,7.50E-07,0.65,0.25,1,1.53397E-06,-0.162212
14.5556,7.50E-07,0.65,0.25,1,1.53184E-06,-0.145922
14.5556,7.50E-07,0.65,0.25,1,1.5297E-06,-0.130163
14.5556,7.50E-07,0.65,0.25,1,1.52758E-06,-0.115176
14.5556,7.50E-07,0.65,0.25,1,1.52546E-06,-0.101126
14.5556,7.50E-07,0.65,0.25,1,1.52335E-06,-0.088103
14.5556,7.50E-07,0.65,0.25,1,1.52124E-06,-0.0761349
14.5556,7.50E-07,0.65,0.25,1,1.51914E-06,-0.0652069
14.5556,7.50E-07,0.65,0.25,1,1.51704E-06,-0.0552806
14.5556,7.50E-07,0.65,0.25,1,1.51495E-06,-0.0463112
14.5556,7.50E-07,0.65,0.25,1,1.51287E-06,-0.038258
14.5556,7.50E-07,0.65,0.25,1,1.51079E-06,-0.0310896
14.5556,7.50E-07,0.65,0.25,1,1.50871E-06,-0.0247818
14.5556,7.50E-07,0.65,0.25,1,1.50665E-06,-0.0193136
14.5556,7.50E-07,0.65,0.25,1,1.50458E-06,-0.0146596
14.5556,7.50E-07,0.65,0.25,1,1.50253E-06,-0.0107852
14.5556,7.50E-07,0.65,0.25,1,1.50048E-06,-0.0076431
14.5556,7.50E-07,0.65,0.25,1,1.49843E-06,-0.00517284
14.5556,7.50E-07,0.65,0.25,1,1.49639E-06,-0.00330337
14.5556,7.50E-07,0.65,0.25,1,1.49436E-06,-0.00195701
14.5556,7.50E-07,0.65,0.25,1,1.49233E-06,-0.00105407
14.5556,7.50E-07,0.65,0.25,1,1.49031E-06,-0.000516885
14.5556,7.50E-07,0.65,0.25,1,1.48829E-06,-0.000272593
14.5556,7.50E-07,0.65,0.25,1,1.48628E-06,-0.000254559
14.5556,7.50E-07,0.65,0.25,1,1.48427E-06,-0.00040263
14.5556,7.50E-07,0.65,0.25,1,1.48227E-06,-0.000662807
14.5556,7.50E-07,0.65,0.25,1,1.48028E-06,-0.000986891
14.5556,7.50E-07,0.65,0.25,1,1.47829E-06,-0.00133253
14.5556,7.50E-07,0.65,0.25,1,1.4763E-06,-0.00166378
14.5556,7.50E-07,0.65,0.25,1,1.47432E-06,-0.00195205
14.5556,7.50E-07,0.65,0.25,1,1.47235E-06,-0.00217705
14.5556,7.50E-07,0.65,0.25,1,1.47038E-06,-0.00232731
14.5556,7.50E-07,0.65,0.25,1,1.46841E-06,-0.00239998
14.5556,7.50E-07,0.65,0.25,1,1.46646E-06,-0.00239979
14.5556,7.50E-07,0.65,0.25,1,1.4645E-06,-0.00233717
14.5556,7.50E-07,0.65,0.25,1,1.46255E-06,-0.00222605
14.5556,7.50E-07,0.65,0.25,1,1.46061E-06,-0.00208156
14.5556,7.50E-07,0.65,0.25,1,1.45867E-06,-0.00191817
14.5556,7.50E-07,0.65,0.25,1,1.45674E-06,-0.00174847
14.5556,7.50E-07,0.65,0.25,1,1.45481E-06,-0.00158271
14.5556,7.50E-07,0.65,0.25,1,1.45289E-06,-0.00142896
14.5556,7.50E-07,0.65,0.25,1,1.45097E-06,-0.00129359
14.5556,7.50E-07,0.65,0.25,1,1.44906E-06,-0.00118183
14.5556,7.50E-07,0.65,0.25,1,1.44715E-06,-0.00109815
14.5556,7.50E-07,0.65,0.25,1,1.44525E-06,-0.00104617
14.5556,7.50E-07,0.65,0.25,1,1.44335E-06,-0.00102828
14.5556,7.50E-07,0.65,0.25,1,1.44146E-06,-0.0010451
14.5556,7.50E-07,0.65,0.25,1,1.43957E-06,-0.00109487
14.5556,7.50E-07,0.65,0.25,1,1.43769E-06,-0.00117318
14.5556,7.50E-07,0.65,0.25,1,1.43581E-06,-0.00127315
14.5556,7.50E-07,0.65,0.25,1,1.43394E-06,-0.00138595
14.5556,7.50E-07,0.65,0.25,1,1.43207E-06,-0.00150185
14.5556,7.50E-07,0.65,0.25,1,1.43021E-06,-0.00161125
14.5556,7.50E-07,0.65,0.25,1,1.42835E-06,-0.0017058
14.5556,7.50E-07,0.65,0.25,1,1.4265E-06,-0.00177906
14.5556,7.50E-07,0.65,0.25,1,1.42465E-06,-0.00182689
14.5556,7.50E-07,0.65,0.25,1,1.42281E-06,-0.00184732
14.5556,7.50E-07,0.65,0.25,1,1.42097E-06,-0.00184017
14.5556,7.50E-07,0.65,0.25,1,1.41914E-06,-0.00180652
14.5556,7.50E-07,0.65,0.25,1,1.41731E-06,-0.00174825
14.5556,7.50E-07,0.65,0.25,1,1.41548E-06,-0.00166777
14.5556,7.50E-07,0.65,0.25,1,1.41366E-06,-0.00156808
14.5556,7.50E-07,0.65,0.25,1,1.41185E-06,-0.00145291
14.5556,7.50E-07,0.65,0.25,1,1.41004E-06,-0.00132703
14.5556,7.50E-07,0.65,0.25,1,1.40823E-06,-0.00119639
14.5556,7.50E-07,0.65,0.25,1,1.40643E-06,-0.00106797
14.5556,7.50E-07,0.65,0.25,1,1.40463E-06,-0.000949356
14.5556,7.50E-07,0.65,0.25,1,1.40284E-06,-0.00084795
14.5556,7.50E-07,0.65,0.25,1,1.40105E-06,-0.000770048
14.5556,7.50E-07,0.65,0.25,1,1.39927E-06,-0.000719927
14.5556,7.50E-07,0.65,0.25,1,1.39749E-06,-0.000699176
14.5556,7.50E-07,0.65,0.25,1,1.39572E-06,-0.00070645
14.5556,7.50E-07,0.65,0.25,1,1.39395E-06,-0.000737691
14.5556,7.50E-07,0.65,0.25,1,1.39218E-06,-0.00078681
14.5556,7.50E-07,0.65,0.25,1,1.39042E-06,-0.000846657
14.5556,7.50E-07,0.65,0.25,1,1.38866E-06,-0.000910098
14.5556,7.50E-07,0.65,0.25,1,1.38691E-06,-0.000970963
14.5556,7.50E-07,0.65,0.25,1,1.38517E-06,-0.0010247
14.5556,7.50E-07,0.65,0.25,1,1.38342E-06,-0.00106864
14.5556,7.50E-07,0.65,0.25,1,1.38168E-06,-0.00110187
14.5556,7.50E-07,0.65,0.25,1,1.37995E-06,-0.00112483
14.5556,7.50E-07,0.65,0.25,1,1.37822E-06,-0.00113871
14.5556,7.50E-07,0.65,0.25,1,1.37649E-06,-0.00114492
14.5556,7.50E-07,0.65,0.25,1,1.37477E-06,-0.00114468
14.5556,7.50E-07,0.65,0.25,1,1.37306E-06,-0.00113875
14.5556,7.50E-07,0.65,0.25,1,1.37134E-06,-0.00112746
14.5556,7.50E-07,0.65,0.25,1,1.36964E-06,-0.00111084
14.5556,7.50E-07,0.65,0.25,1,1.36793E-06,-0.00108888
14.5556,7.50E-07,0.65,0.25,1,1.36623E-06,-0.00106172
14.5556,7.50E-07,0.65,0.25,1,1.36454E-06,-0.0010298
14.5556,7.50E-07,0.65,0.25,1,1.36284E-06,-0.000993878
14.5556,7.50E-07,0.65,0.25,1,1.36116E-06,-0.000954945
14.5556,7.50E-07,0.65,0.25,1,1.35947E-06,-0.000914109
14.5556,7.50E-07,0.65,0.25,1,1.3578E-06,-0.000872423
14.5556,7.50E-07,0.65,0.25,1,1.35612E-06,-0.000830774
14.5556,7.50E-07,0.65,0.25,1,1.35445E-06,-0.000789817
14.5556,7.50E-07,0.65,0.25,1,1.35278E-06,-0.000749996
14.5556,7.50E-07,0.65,0.25,1,1.35112E-06,-0.000711596
14.5556,7.50E-07,0.65,0.25,1,1.34946E-06,-0.000674833
14.5556,7.50E-07,0.65,0.25,1,1.34781E-06,-0.000639933
14.5556,7.50E-07,0.65,0.25,1,1.34616E-06,-0.00060718
14.5556,7.50E-07,0.65,0.25,1,1.34451E-06,-0.000576931
14.5556,7.50E-07,0.65,0.25,1,1.34287E-06,-0.000549598
14.5556,7.50E-07,0.65,0.25,1,1.34123E-06,-0.000525611
14.5556,7.50E-07,0.65,0.25,1,1.3396E-06,-0.000505371
14.5556,7.50E-07,0.65,0.25,1,1.33797E-06,-0.000489213
14.5556,7.50E-07,0.65,0.25,1,1.33634E-06,-0.000477367
14.5556,7.50E-07,0.65,0.25,1,1.33472E-06,-0.000469931
14.5556,7.50E-07,0.65,0.25,1,1.3331E-06,-0.000466835
14.5556,7.50E-07,0.65,0.25,1,1.33149E-06,-0.000467807
14.5556,7.50E-07,0.65,0.25,1,1.32988E-06,-0.000472344
14.5556,7.50E-07,0.65,0.25,1,1.32827E-06,-0.000479694
14.5556,7.50E-07,0.65,0.25,1,1.32667E-06,-0.000488889
14.5556,7.50E-07,0.65,0.25,1,1.32507E-06,-0.000498812
14.5556,7.50E-07,0.65,0.25,1,1.32347E-06,-0.00050833
14.5556,7.50E-07,0.65,0.25,1,1.32188E-06,-0.000516457
14.5556,7.50E-07,0.65,0.25,1,1.32029E-06,-0.000522524
14.5556,7.50E-07,0.65,0.25,1,1.31871E-06,-0.000526314
14.5556,7.50E-07,0.65,0.25,1,1.31713E-06,-0.000528101
14.5556,7.50E-07,0.65,0.25,1,1.31555E-06,-0.000528599
14.5556,7.50E-07,0.65,0.25,1,1.31398E-06,-0.00052878
14.5556,7.50E-07,0.65,0.25,1,1.31241E-06,-0.000529622
14.5556,7.50E-07,0.65,0.25,1,1.31085E-06,-0.000531838
14.5556,7.50E-07,0.65,0.25,1,1.30929E-06,-0.00053565
14.5556,7.50E-07,0.65,0.25,1,1.30773E-06,-0.000540689
14.5556,7.50E-07,0.65,0.25,1,1.30618E-06,-0.000546058
14.5556,7.50E-07,0.65,0.25,1,1.30463E-06,-0.000550552
14.5556,7.50E-07,0.65,0.25,1,1.30308E-06,-0.00055299
14.5556,7.50E-07,0.65,0.25,1,1.30154E-06,-0.000552583
14.5556,7.50E-07,0.65,0.25,1,0.0000013,-0.000549231
14.6667,7.50E-07,0.65,0.25,0,0.0000017,0.000431665
14.6667,7.50E-07,0.65,0.25,0,1.69738E-06,0.000198477
14.6667,7.50E-07,0.65,0.25,0,1.69476E-06,2.17E-05
14.6667,7.50E-07,0.65,0.25,0,1.69215E-06,-6.88E-05
14.6667,7.50E-07,0.65,0.25,0,1.68955E-06,-4.28E-05
14.6667,7.50E-07,0.65,0.25,0,1.68696E-06,0.000129458
14.6667,7.50E-07,0.65,0.25,0,1.68437E-06,0.000476041
14.6667,7.50E-07,0.65,0.25,0,1.6818E-06,0.00102246
14.6667,7.50E-07,0.65,0.25,0,1.67923E-06,0.00179047
14.6667,7.50E-07,0.65,0.25,0,1.67667E-06,0.00279719
14.6667,7.50E-07,0.65,0.25,0,1.67411E-06,0.00405437
14.6667,7.50E-07,0.65,0.25,0,1.67157E-06,0.00556803
14.6667,7.50E-07,0.65,0.25,0,1.66903E-06,0.00733868
14.6667,7.50E-07,0.65,0.25,0,1.6665E-06,0.0093621
14.6667,7.50E-07,0.65,0.25,0,1.66398E-06,0.0116309
14.6667,7.50E-07,0.65,0.25,0,1.66147E-06,0.0141368
14.6667,7.50E-07,0.65,0.25,0,1.65896E-06,0.0168736
14.6667,7.50E-07,0.65,0.25,0,1.65646E-06,0.0198408
14.6667,7.50E-07,0.65,0.25,0,1.65397E-06,0.0230472
14.6667,7.50E-07,0.65,0.25,0,1.65148E-06,0.026515
14.6667,7.50E-07,0.65,0.25,0,1.64901E-06,0.0302828
14.6667,7.50E-07,0.65,0.25,0,1.64654E-06,0.0344086
14.6667,7.50E-07,0.65,0.25,0,1.64407E-06,0.0389706
14.6667,7.50E-07,0.65,0.25,0,1.64162E-06,0.0440673
14.6667,7.50E-07,0.65,0.25,0,1.63917E-06,0.0498146
14.6667,7.50E-07,0.65,0.25,0,1.63673E-06,0.0563422
14.6667,7.50E-07,0.65,0.25,0,1.6343E-06,0.0637864
14.6667,7.50E-07,0.65,0.25,0,1.63187E-06,0.0722817
14.6667,7.50E-07,0.65,0.25,0,1.62946E-06,0.0819509
14.6667,7.50E-07,0.65,0.25,0,1.62704E-06,0.0928939
14.6667,7.50E-07,0.65,0.25,0,1.62464E-06,0.105176
14.6667,7.50E-07,0.65,0.25,0,1.62224E-06,0.118815
14.6667,7.50E-07,0.65,0.25,0,1.61985E-06,0.133776
14.6667,7.50E-07,0.65,0.25,0,1.61747E-06,0.149959
14.6667,7.50E-07,0.65,0.25,0,1.61509E-06,0.167194
14.6667,7.50E-07,0.65,0.25,0,1.61272E-06,0.185246
14.6667,7.50E-07,0.65,0.25,0,1.61036E-06,0.20381
14.6667,7.50E-07,0.65,0.25,0,1.60801E-06,0.222524
14.6667,7.50E-07,0.65,0.25,0,1.60566E-06,0.24098
14.6667,7.50E-07,0.65,0.25,0,1.60332E-06,0.258735
14.6667,7.50E-07,0.65,0.25,0,1.60098E-06,0.275335
14.6667,7.50E-07,0.65,0.25,0,1.59866E-06,0.290329
14.6667,7.50E-07,0.65,0.25,0,1.59633E-06,0.303294
14.6667,7.50E-07,0.65,0.25,0,1.59402E-06,0.313853
14.6667,7.50E-07,0.65,0.25,0,1.59171E-06,0.321694
14.6667,7.50E-07,0.65,0.25,0,1.58941E-06,0.326584
14.6667,7.50E-07,0.65,0.25,0,1.58712E-06,0.328381
14.6667,7.50E-07,0.65,0.25,0,1.58483E-06,0.327038
14.6667,7.50E-07,0.65,0.25,0,1.58255E-06,0.32261
14.6667,7.50E-07,0.65,0.25,0,1.58027E-06,0.315244
14.6667,7.50E-07,0.65,0.25,0,1.57801E-06,0.305172
14.6667,7.50E-07,0.65,0.25,0,1.57574E-06,0.292702
14.6667,7.50E-07,0.65,0.25,0,1.57349E-06,0.278198
14.6667,7.50E-07,0.65,0.25,0,1.57124E-06,0.262064
14.6667,7.50E-07,0.65,0.25,0,0.000001569,0.244726
14.6667,7.50E-07,0.65,0.25,0,1.56676E-06,0.226611
14.6667,7.50E-07,0.65,0.25,0,1.56453E-06,0.208134
14.6667,7.50E-07,0.65,0.25,0,1.56231E-06,0.189677
14.6667,7.50E-07,0.65,0.25,0,1.56009E-06,0.171582
14.6667,7.50E-07,0.65,0.25,0,1.55788E-06,0.15414
14.6667,7.50E-07,0.65,0.25,0,1.55568E-06,0.137586
14.6667,7.50E-07,0.65,0.25,0,1.55348E-06,0.122095
