Theta,Pitch,Duty Cycle,Fill Factor,Mode,Lambda,Transmission
8.0202,8.86E-07,0.8,0.6,0,0.00000156676000000000,0.000486393
8.0202,8.86E-07,0.8,0.6,0,0.00000156453000000000,0.0005527
8.0202,8.86E-07,0.8,0.6,0,0.00000156231000000000,0.000584857
8.0202,8.86E-07,0.8,0.6,0,0.00000156009000000000,0.000581127
8.0202,8.86E-07,0.8,0.6,0,0.00000155788000000000,0.000545368
8.0202,8.86E-07,0.8,0.6,0,0.00000155568000000000,0.000486336
8.0202,8.86E-07,0.8,0.6,0,0.00000155348000000000,0.000416297
8.0202,8.86E-07,0.8,0.6,0,0.00000155129000000000,0.000349174
8.0202,8.86E-07,0.8,0.6,0,0.00000154910000000000,0.000298522
8.0202,8.86E-07,0.8,0.6,0,0.00000154692000000000,0.000275634
8.0202,8.86E-07,0.8,0.6,0,0.00000154475000000000,0.000288044
8.0202,8.86E-07,0.8,0.6,0,0.00000154258000000000,0.000338656
8.0202,8.86E-07,0.8,0.6,0,0.00000154042000000000,0.000425587
8.0202,8.86E-07,0.8,0.6,0,0.00000153827000000000,0.000542754
8.0202,8.86E-07,0.8,0.6,0,0.00000153612000000000,0.000681076
8.0202,8.86E-07,0.8,0.6,0,0.00000153397000000000,0.000830114
8.0202,8.86E-07,0.8,0.6,0,0.00000153184000000000,0.000979861
8.0202,8.86E-07,0.8,0.6,0,0.00000152970000000000,0.00112242
8.0202,8.86E-07,0.8,0.6,0,0.00000152758000000000,0.00125329
8.0202,8.86E-07,0.8,0.6,0,0.00000152546000000000,0.00137206
8.0202,8.86E-07,0.8,0.6,0,0.00000152335000000000,0.00148246
8.0202,8.86E-07,0.8,0.6,0,0.00000152124000000000,0.00159166
8.0202,8.86E-07,0.8,0.6,0,0.00000151914000000000,0.00170914
8.0202,8.86E-07,0.8,0.6,0,0.00000151704000000000,0.00184512
8.0202,8.86E-07,0.8,0.6,0,0.00000151495000000000,0.00200903
8.0202,8.86E-07,0.8,0.6,0,0.00000151287000000000,0.0022081
8.0202,8.86E-07,0.8,0.6,0,0.00000151079000000000,0.00244645
8.0202,8.86E-07,0.8,0.6,0,0.00000150871000000000,0.00272473
8.0202,8.86E-07,0.8,0.6,0,0.00000150665000000000,0.00304034
8.0202,8.86E-07,0.8,0.6,0,0.00000150458000000000,0.00338822
8.0202,8.86E-07,0.8,0.6,0,0.00000150253000000000,0.00376196
8.0202,8.86E-07,0.8,0.6,0,0.00000150048000000000,0.00415512
8.0202,8.86E-07,0.8,0.6,0,0.00000149843000000000,0.00456234
8.0202,8.86E-07,0.8,0.6,0,0.00000149639000000000,0.00498026
8.0202,8.86E-07,0.8,0.6,0,0.00000149436000000000,0.00540793
8.0202,8.86E-07,0.8,0.6,0,0.00000149233000000000,0.00584671
8.0202,8.86E-07,0.8,0.6,0,0.00000149031000000000,0.00629981
8.0202,8.86E-07,0.8,0.6,0,0.00000148829000000000,0.00677139
8.0202,8.86E-07,0.8,0.6,0,0.00000148628000000000,0.00726562
8.0202,8.86E-07,0.8,0.6,0,0.00000148427000000000,0.00778568
8.0202,8.86E-07,0.8,0.6,0,0.00000148227000000000,0.00833306
8.0202,8.86E-07,0.8,0.6,0,0.00000148028000000000,0.00890705
8.0202,8.86E-07,0.8,0.6,0,0.00000147829000000000,0.00950472
8.0202,8.86E-07,0.8,0.6,0,0.00000147630000000000,0.0101212
8.0202,8.86E-07,0.8,0.6,0,0.00000147432000000000,0.01075
8.0202,8.86E-07,0.8,0.6,0,0.00000147235000000000,0.0113841
8.0202,8.86E-07,0.8,0.6,0,0.00000147038000000000,0.0120162
8.0202,8.86E-07,0.8,0.6,0,0.00000146841000000000,0.0126396
8.0202,8.86E-07,0.8,0.6,0,0.00000146646000000000,0.0132482
8.0202,8.86E-07,0.8,0.6,0,0.00000146450000000000,0.0138374
8.0202,8.86E-07,0.8,0.6,0,0.00000146255000000000,0.0144031
8.0202,8.86E-07,0.8,0.6,0,0.00000146061000000000,0.0149425
8.0202,8.86E-07,0.8,0.6,0,0.00000145867000000000,0.0154531
8.0202,8.86E-07,0.8,0.6,0,0.00000145674000000000,0.0159327
8.0202,8.86E-07,0.8,0.6,0,0.00000145481000000000,0.0163791
8.0202,8.86E-07,0.8,0.6,0,0.00000145289000000000,0.0167897
8.0202,8.86E-07,0.8,0.6,0,0.00000145097000000000,0.0171619
8.0202,8.86E-07,0.8,0.6,0,0.00000144906000000000,0.017493
8.0202,8.86E-07,0.8,0.6,0,0.00000144715000000000,0.0177801
8.0202,8.86E-07,0.8,0.6,0,0.00000144525000000000,0.0180206
8.0202,8.86E-07,0.8,0.6,0,0.00000144335000000000,0.0182125
8.0202,8.86E-07,0.8,0.6,0,0.00000144146000000000,0.0183543
8.0202,8.86E-07,0.8,0.6,0,0.00000143957000000000,0.0184451
8.0202,8.86E-07,0.8,0.6,0,0.00000143769000000000,0.018485
8.0202,8.86E-07,0.8,0.6,0,0.00000143581000000000,0.0184744
8.0202,8.86E-07,0.8,0.6,0,0.00000143394000000000,0.0184144
8.0202,8.86E-07,0.8,0.6,0,0.00000143207000000000,0.0183063
8.0202,8.86E-07,0.8,0.6,0,0.00000143021000000000,0.0181514
8.0202,8.86E-07,0.8,0.6,0,0.00000142835000000000,0.0179511
8.0202,8.86E-07,0.8,0.6,0,0.00000142650000000000,0.0177064
8.0202,8.86E-07,0.8,0.6,0,0.00000142465000000000,0.0174183
8.0202,8.86E-07,0.8,0.6,0,0.00000142281000000000,0.0170875
8.0202,8.86E-07,0.8,0.6,0,0.00000142097000000000,0.0167148
8.0202,8.86E-07,0.8,0.6,0,0.00000141914000000000,0.0163016
8.0202,8.86E-07,0.8,0.6,0,0.00000141731000000000,0.0158493
8.0202,8.86E-07,0.8,0.6,0,0.00000141548000000000,0.0153603
8.0202,8.86E-07,0.8,0.6,0,0.00000141366000000000,0.0148377
8.0202,8.86E-07,0.8,0.6,0,0.00000141185000000000,0.0142856
8.0202,8.86E-07,0.8,0.6,0,0.00000141004000000000,0.0137087
8.0202,8.86E-07,0.8,0.6,0,0.00000140823000000000,0.0131126
8.0202,8.86E-07,0.8,0.6,0,0.00000140643000000000,0.0125034
8.0202,8.86E-07,0.8,0.6,0,0.00000140463000000000,0.0118872
8.0202,8.86E-07,0.8,0.6,0,0.00000140284000000000,0.0112705
8.0202,8.86E-07,0.8,0.6,0,0.00000140105000000000,0.0106591
8.0202,8.86E-07,0.8,0.6,0,0.00000139927000000000,0.010059
8.0202,8.86E-07,0.8,0.6,0,0.00000139749000000000,0.00947505
8.0202,8.86E-07,0.8,0.6,0,0.00000139572000000000,0.00891197
8.0202,8.86E-07,0.8,0.6,0,0.00000139395000000000,0.00837356
8.0202,8.86E-07,0.8,0.6,0,0.00000139218000000000,0.00786293
8.0202,8.86E-07,0.8,0.6,0,0.00000139042000000000,0.0073824
8.0202,8.86E-07,0.8,0.6,0,0.00000138866000000000,0.00693347
8.0202,8.86E-07,0.8,0.6,0,0.00000138691000000000,0.00651668
8.0202,8.86E-07,0.8,0.6,0,0.00000138517000000000,0.00613166
8.0202,8.86E-07,0.8,0.6,0,0.00000138342000000000,0.00577699
8.0202,8.86E-07,0.8,0.6,0,0.00000138168000000000,0.0054503
8.0202,8.86E-07,0.8,0.6,0,0.00000137995000000000,0.00514832
8.0202,8.86E-07,0.8,0.6,0,0.00000137822000000000,0.00486707
8.0202,8.86E-07,0.8,0.6,0,0.00000137649000000000,0.00460209
8.0202,8.86E-07,0.8,0.6,0,0.00000137477000000000,0.00434882
8.0202,8.86E-07,0.8,0.6,0,0.00000137306000000000,0.00410288
8.0202,8.86E-07,0.8,0.6,0,0.00000137134000000000,0.00386049
8.0202,8.86E-07,0.8,0.6,0,0.00000136964000000000,0.00361876
8.0202,8.86E-07,0.8,0.6,0,0.00000136793000000000,0.00337593
8.0202,8.86E-07,0.8,0.6,0,0.00000136623000000000,0.00313153
8.0202,8.86E-07,0.8,0.6,0,0.00000136454000000000,0.00288638
8.0202,8.86E-07,0.8,0.6,0,0.00000136284000000000,0.00264244
8.0202,8.86E-07,0.8,0.6,0,0.00000136116000000000,0.00240262
8.0202,8.86E-07,0.8,0.6,0,0.00000135947000000000,0.00217047
8.0202,8.86E-07,0.8,0.6,0,0.00000135780000000000,0.00194975
8.0202,8.86E-07,0.8,0.6,0,0.00000135612000000000,0.00174409
8.0202,8.86E-07,0.8,0.6,0,0.00000135445000000000,0.00155659
8.0202,8.86E-07,0.8,0.6,0,0.00000135278000000000,0.00138957
8.0202,8.86E-07,0.8,0.6,0,0.00000135112000000000,0.00124431
8.0202,8.86E-07,0.8,0.6,0,0.00000134946000000000,0.00112099
8.0202,8.86E-07,0.8,0.6,0,0.00000134781000000000,0.00101869
8.0202,8.86E-07,0.8,0.6,0,0.00000134616000000000,0.000935583
8.0202,8.86E-07,0.8,0.6,0,0.00000134451000000000,0.000869109
8.0202,8.86E-07,0.8,0.6,0,0.00000134287000000000,0.000816316
8.0202,8.86E-07,0.8,0.6,0,0.00000134123000000000,0.000774163
8.0202,8.86E-07,0.8,0.6,0,0.00000133960000000000,0.000739833
8.0202,8.86E-07,0.8,0.6,0,0.00000133797000000000,0.00071098
8.0202,8.86E-07,0.8,0.6,0,0.00000133634000000000,0.000685888
8.0202,8.86E-07,0.8,0.6,0,0.00000133472000000000,0.00066353
8.0202,8.86E-07,0.8,0.6,0,0.00000133310000000000,0.000643517
8.0202,8.86E-07,0.8,0.6,0,0.00000133149000000000,0.000625959
8.0202,8.86E-07,0.8,0.6,0,0.00000132988000000000,0.000611264
8.0202,8.86E-07,0.8,0.6,0,0.00000132827000000000,0.000599916
8.0202,8.86E-07,0.8,0.6,0,0.00000132667000000000,0.000592267
8.0202,8.86E-07,0.8,0.6,0,0.00000132507000000000,0.000588385
8.0202,8.86E-07,0.8,0.6,0,0.00000132347000000000,0.000587982
8.0202,8.86E-07,0.8,0.6,0,0.00000132188000000000,0.000590427
8.0202,8.86E-07,0.8,0.6,0,0.00000132029000000000,0.000594828
8.0202,8.86E-07,0.8,0.6,0,0.00000131871000000000,0.000600186
8.0202,8.86E-07,0.8,0.6,0,0.00000131713000000000,0.00060555
8.0202,8.86E-07,0.8,0.6,0,0.00000131555000000000,0.000610178
8.0202,8.86E-07,0.8,0.6,0,0.00000131398000000000,0.000613646
8.0202,8.86E-07,0.8,0.6,0,0.00000131241000000000,0.000615889
8.0202,8.86E-07,0.8,0.6,0,0.00000131085000000000,0.000617183
8.0202,8.86E-07,0.8,0.6,0,0.00000130929000000000,0.000618062
8.0202,8.86E-07,0.8,0.6,0,0.00000130773000000000,0.000619192
8.0202,8.86E-07,0.8,0.6,0,0.00000130618000000000,0.000621235
8.0202,8.86E-07,0.8,0.6,0,0.00000130463000000000,0.000624729
8.0202,8.86E-07,0.8,0.6,0,0.00000130308000000000,0.000629997
8.0202,8.86E-07,0.8,0.6,0,0.00000130154000000000,0.000637118
8.0202,8.86E-07,0.8,0.6,0,0.00000130000000000000,0.000645939
8.0202,8.86E-07,0.8,0.6,1,0.00000170000000000000,-0.000102778
8.0202,8.86E-07,0.8,0.6,1,0.00000169738000000000,-0.000107532
8.0202,8.86E-07,0.8,0.6,1,0.00000169476000000000,-0.000111587
8.0202,8.86E-07,0.8,0.6,1,0.00000169215000000000,-0.000114956
8.0202,8.86E-07,0.8,0.6,1,0.00000168955000000000,-0.000117707
8.0202,8.86E-07,0.8,0.6,1,0.00000168696000000000,-0.000119878
8.0202,8.86E-07,0.8,0.6,1,0.00000168437000000000,-0.000121408
8.0202,8.86E-07,0.8,0.6,1,0.00000168180000000000,-0.00012211
8.0202,8.86E-07,0.8,0.6,1,0.00000167923000000000,-0.000121692
8.0202,8.86E-07,0.8,0.6,1,0.00000167667000000000,-0.000119827
8.0202,8.86E-07,0.8,0.6,1,0.00000167411000000000,-0.000116251
8.0202,8.86E-07,0.8,0.6,1,0.00000167157000000000,-0.000110869
8.0202,8.86E-07,0.8,0.6,1,0.00000166903000000000,-0.000103837
8.0202,8.86E-07,0.8,0.6,1,0.00000166650000000000,-9.56E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000166398000000000,-8.68E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000166147000000000,-7.84E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000165896000000000,-7.12E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000165646000000000,-6.60E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000165397000000000,-6.34E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000165148000000000,-6.36E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000164901000000000,-6.65E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000164654000000000,-7.17E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000164407000000000,-7.84E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000164162000000000,-8.59E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000163917000000000,-9.34E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000163673000000000,-1.00E-04
8.0202,8.86E-07,0.8,0.6,1,0.00000163430000000000,-0.000105071
8.0202,8.86E-07,0.8,0.6,1,0.00000163187000000000,-0.000108305
8.0202,8.86E-07,0.8,0.6,1,0.00000162946000000000,-0.00010947
8.0202,8.86E-07,0.8,0.6,1,0.00000162704000000000,-0.000108612
8.0202,8.86E-07,0.8,0.6,1,0.00000162464000000000,-0.000105997
8.0202,8.86E-07,0.8,0.6,1,0.00000162224000000000,-0.00010207
8.0202,8.86E-07,0.8,0.6,1,0.00000161985000000000,-9.74E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000161747000000000,-9.26E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000161509000000000,-8.83E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000161272000000000,-8.50E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000161036000000000,-8.31E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000160801000000000,-8.25E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000160566000000000,-8.33E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000160332000000000,-8.51E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000160098000000000,-8.75E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000159866000000000,-9.00E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000159633000000000,-9.22E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000159402000000000,-9.36E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000159171000000000,-9.42E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000158941000000000,-9.39E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000158712000000000,-9.28E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000158483000000000,-9.11E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000158255000000000,-8.91E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000158027000000000,-8.71E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000157801000000000,-8.51E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000157574000000000,-8.34E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000157349000000000,-8.21E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000157124000000000,-8.10E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000156900000000000,-8.04E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000156676000000000,-8.00E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000156453000000000,-8.00E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000156231000000000,-8.02E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000156009000000000,-8.06E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000155788000000000,-8.12E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000155568000000000,-8.18E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000155348000000000,-8.24E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000155129000000000,-8.28E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000154910000000000,-8.31E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000154692000000000,-8.31E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000154475000000000,-8.29E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000154258000000000,-8.27E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000154042000000000,-8.24E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000153827000000000,-8.22E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000153612000000000,-8.22E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000153397000000000,-8.25E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000153184000000000,-8.32E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000152970000000000,-8.41E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000152758000000000,-8.51E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000152546000000000,-8.61E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000152335000000000,-8.69E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000152124000000000,-8.71E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000151914000000000,-8.66E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000151704000000000,-8.54E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000151495000000000,-8.33E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000151287000000000,-8.06E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000151079000000000,-7.75E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000150871000000000,-7.45E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000150665000000000,-7.18E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000150458000000000,-7.00E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000150253000000000,-6.91E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000150048000000000,-6.92E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000149843000000000,-7.03E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000149639000000000,-7.21E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000149436000000000,-7.44E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000149233000000000,-7.70E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000149031000000000,-7.97E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000148829000000000,-8.25E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000148628000000000,-8.56E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000148427000000000,-8.93E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000148227000000000,-9.35E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000148028000000000,-9.83E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000147829000000000,-0.000103479
8.0202,8.86E-07,0.8,0.6,1,0.00000147630000000000,-0.000108441
8.0202,8.86E-07,0.8,0.6,1,0.00000147432000000000,-0.000112489
8.0202,8.86E-07,0.8,0.6,1,0.00000147235000000000,-0.000114829
8.0202,8.86E-07,0.8,0.6,1,0.00000147038000000000,-0.000114752
8.0202,8.86E-07,0.8,0.6,1,0.00000146841000000000,-0.000111806
8.0202,8.86E-07,0.8,0.6,1,0.00000146646000000000,-0.000105915
8.0202,8.86E-07,0.8,0.6,1,0.00000146450000000000,-9.74E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000146255000000000,-8.71E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000146061000000000,-7.60E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000145867000000000,-6.53E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000145674000000000,-5.59E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000145481000000000,-4.85E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000145289000000000,-4.36E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000145097000000000,-4.10E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000144906000000000,-4.04E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000144715000000000,-4.10E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000144525000000000,-4.24E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000144335000000000,-4.40E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000144146000000000,-4.56E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000143957000000000,-4.72E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000143769000000000,-4.90E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000143581000000000,-5.16E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000143394000000000,-5.51E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000143207000000000,-5.98E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000143021000000000,-6.56E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000142835000000000,-7.21E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000142650000000000,-7.85E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000142465000000000,-8.42E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000142281000000000,-8.82E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000142097000000000,-9.00E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000141914000000000,-8.96E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000141731000000000,-8.72E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000141548000000000,-8.35E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000141366000000000,-7.96E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000141185000000000,-7.65E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000141004000000000,-7.54E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000140823000000000,-7.68E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000140643000000000,-8.10E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000140463000000000,-8.75E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000140284000000000,-9.54E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000140105000000000,-0.000103598
8.0202,8.86E-07,0.8,0.6,1,0.00000139927000000000,-0.000110933
8.0202,8.86E-07,0.8,0.6,1,0.00000139749000000000,-0.000116441
8.0202,8.86E-07,0.8,0.6,1,0.00000139572000000000,-0.000119605
8.0202,8.86E-07,0.8,0.6,1,0.00000139395000000000,-0.00012043
8.0202,8.86E-07,0.8,0.6,1,0.00000139218000000000,-0.000119413
8.0202,8.86E-07,0.8,0.6,1,0.00000139042000000000,-0.000117374
8.0202,8.86E-07,0.8,0.6,1,0.00000138866000000000,-0.000115228
8.0202,8.86E-07,0.8,0.6,1,0.00000138691000000000,-0.000113718
8.0202,8.86E-07,0.8,0.6,1,0.00000138517000000000,-0.000113218
8.0202,8.86E-07,0.8,0.6,1,0.00000138342000000000,-0.00011364
8.0202,8.86E-07,0.8,0.6,1,0.00000138168000000000,-0.000114473
8.0202,8.86E-07,0.8,0.6,1,0.00000137995000000000,-0.000114962
8.0202,8.86E-07,0.8,0.6,1,0.00000137822000000000,-0.000114361
8.0202,8.86E-07,0.8,0.6,1,0.00000137649000000000,-0.000112195
8.0202,8.86E-07,0.8,0.6,1,0.00000137477000000000,-0.000108462
8.0202,8.86E-07,0.8,0.6,1,0.00000137306000000000,-0.000103705
8.0202,8.86E-07,0.8,0.6,1,0.00000137134000000000,-9.89E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000136964000000000,-9.53E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000136793000000000,-9.41E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000136623000000000,-9.59E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000136454000000000,-0.00010075
8.0202,8.86E-07,0.8,0.6,1,0.00000136284000000000,-0.000108018
8.0202,8.86E-07,0.8,0.6,1,0.00000136116000000000,-0.000116321
8.0202,8.86E-07,0.8,0.6,1,0.00000135947000000000,-0.000123929
8.0202,8.86E-07,0.8,0.6,1,0.00000135780000000000,-0.000129131
8.0202,8.86E-07,0.8,0.6,1,0.00000135612000000000,-0.000130646
8.0202,8.86E-07,0.8,0.6,1,0.00000135445000000000,-0.000127962
8.0202,8.86E-07,0.8,0.6,1,0.00000135278000000000,-0.000121496
8.0202,8.86E-07,0.8,0.6,1,0.00000135112000000000,-0.000112546
8.0202,8.86E-07,0.8,0.6,1,0.00000134946000000000,-0.000103015
8.0202,8.86E-07,0.8,0.6,1,0.00000134781000000000,-9.50E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000134616000000000,-9.02E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000134451000000000,-8.98E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000134287000000000,-9.36E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000134123000000000,-0.00010064
8.0202,8.86E-07,0.8,0.6,1,0.00000133960000000000,-0.00010891
8.0202,8.86E-07,0.8,0.6,1,0.00000133797000000000,-0.000116012
8.0202,8.86E-07,0.8,0.6,1,0.00000133634000000000,-0.000119622
8.0202,8.86E-07,0.8,0.6,1,0.00000133472000000000,-0.000118043
8.0202,8.86E-07,0.8,0.6,1,0.00000133310000000000,-0.000110619
8.0202,8.86E-07,0.8,0.6,1,0.00000133149000000000,-9.79E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132988000000000,-8.17E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132827000000000,-6.45E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132667000000000,-4.91E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132507000000000,-3.81E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132347000000000,-3.31E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132188000000000,-3.47E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000132029000000000,-4.23E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000131871000000000,-5.40E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000131713000000000,-6.77E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000131555000000000,-8.12E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000131398000000000,-9.30E-05
8.0202,8.86E-07,0.8,0.6,1,0.00000131241000000000,-0.000102697
8.0202,8.86E-07,0.8,0.6,1,0.00000131085000000000,-0.000110942
8.0202,8.86E-07,0.8,0.6,1,0.00000130929000000000,-0.000119589
8.0202,8.86E-07,0.8,0.6,1,0.00000130773000000000,-0.00013104
8.0202,8.86E-07,0.8,0.6,1,0.00000130618000000000,-0.000147643
8.0202,8.86E-07,0.8,0.6,1,0.00000130463000000000,-0.000171011
8.0202,8.86E-07,0.8,0.6,1,0.00000130308000000000,-0.000201463
8.0202,8.86E-07,0.8,0.6,1,0.00000130154000000000,-0.000237756
8.0202,8.86E-07,0.8,0.6,1,0.00000130000000000000,-0.000277158
8.0303,8.86E-07,0.8,0.6,0,0.00000170000000000000,0.0224948
8.0303,8.86E-07,0.8,0.6,0,0.00000169738000000000,0.0197058
8.0303,8.86E-07,0.8,0.6,0,0.00000169476000000000,0.0171255
8.0303,8.86E-07,0.8,0.6,0,0.00000169215000000000,0.0147367
8.0303,8.86E-07,0.8,0.6,0,0.00000168955000000000,0.0125314
8.0303,8.86E-07,0.8,0.6,0,0.00000168696000000000,0.0105082
8.0303,8.86E-07,0.8,0.6,0,0.00000168437000000000,0.00866938
8.0303,8.86E-07,0.8,0.6,0,0.00000168180000000000,0.00701747
8.0303,8.86E-07,0.8,0.6,0,0.00000167923000000000,0.0055538
8.0303,8.86E-07,0.8,0.6,0,0.00000167667000000000,0.00427707
8.0303,8.86E-07,0.8,0.6,0,0.00000167411000000000,0.00318313
8.0303,8.86E-07,0.8,0.6,0,0.00000167157000000000,0.00226527
8.0303,8.86E-07,0.8,0.6,0,0.00000166903000000000,0.00151504
