,training_loss,validation_loss
580,0.8163881,0.81703043
581,0.8160858,0.8166954
582,0.8160012,0.816612
583,0.81612146,0.8167436
584,0.81628156,0.816866
585,0.8163181,0.8169381
586,0.8162044,0.8167793
587,0.81601954,0.81662095
588,0.8158813,0.81646186
589,0.8158459,0.81642455
590,0.8158943,0.8164816
591,0.81595975,0.8165193
592,0.81598306,0.8165678
593,0.8159475,0.81649643
594,0.815859,0.81643116
595,0.8157626,0.8163094
596,0.81569,0.81624377
597,0.81565565,0.81619996
598,0.81564015,0.81617606
599,0.81565154,0.8161928
600,0.8157202,0.8162377
601,0.81590873,0.81645584
602,0.8162131,0.8167094
603,0.8165571,0.8171138
604,0.8168595,0.81734145
605,0.81695586,0.81751424
606,0.8168661,0.8173419
607,0.81652886,0.8170761
608,0.8161203,0.8165994
609,0.81571907,0.8162418
610,0.815452,0.81593895
611,0.81534296,0.8158344
612,0.81537575,0.81586796
613,0.8155017,0.81596434
614,0.8156611,0.81615317
615,0.8158171,0.816261
616,0.8159281,0.8164205
617,0.8160133,0.8164488
618,0.81603116,0.8165255
619,0.8160102,0.81644213
620,0.81591564,0.8164058
621,0.81580293,0.81623256
622,0.81565154,0.81613
623,0.8155007,0.8159274
624,0.8153554,0.8158171
625,0.8152382,0.8156608
626,0.81513834,0.8155814
627,0.81506294,0.8154794
628,0.8150048,0.81543094
629,0.8149619,0.81537426
630,0.8149293,0.8153444
631,0.8149046,0.81531674
632,0.8148855,0.8152933
633,0.81487125,0.81528366
634,0.8148621,0.8152622
635,0.8148585,0.81526875
636,0.8148641,0.81525284
637,0.81488526,0.81528884
638,0.8149357,0.81530815
639,0.81502944,0.8154277
640,0.815213,0.8155696
641,0.8155441,0.8159492
642,0.8161488,0.8164837
643,0.8171355,0.8175616
644,0.8188693,0.819173
645,0.8211747,0.8216411
646,0.8244892,0.82476676
647,0.82658833,0.8270893
648,0.8271254,0.82739246
649,0.82297784,0.82346207
650,0.81777245,0.8180865
651,0.8146411,0.81503063
652,0.8155609,0.8159712
653,0.8186749,0.81897026
654,0.82029974,0.8207466
655,0.8190804,0.819368
656,0.81593806,0.8163425
657,0.8144432,0.8148107
658,0.8155657,0.8159008
659,0.8173086,0.817741
660,0.8174961,0.8178085
661,0.8158175,0.8162366
662,0.81446695,0.81483227
663,0.8147413,0.8150948
664,0.81583804,0.8162538
665,0.81620526,0.8165241
666,0.8153578,0.8157532
667,0.8144408,0.8147853
668,0.8143899,0.814733
669,0.8149897,0.815372
670,0.81535417,0.81567335
671,0.81499255,0.8153778
672,0.81440824,0.8147484
673,0.8142041,0.8145569
674,0.81448,0.8148549
675,0.8147831,0.8151076
676,0.8146904,0.8150663
677,0.8143377,0.8146642
678,0.8141009,0.81443924
679,0.81416065,0.81450063
680,0.81434697,0.814656
681,0.81439704,0.814746
682,0.81425864,0.81457275
683,0.81405735,0.81439924
684,0.8139718,0.8143022
685,0.8140252,0.8143394
686,0.8141088,0.8144424
687,0.81411654,0.8144131
688,0.81402564,0.81434554
689,0.8139076,0.8142037
690,0.81383955,0.8141441
691,0.81384104,0.814151
692,0.8138732,0.81416494
693,0.81387866,0.8141894
694,0.8138397,0.8141224
695,0.8137716,0.8140661
696,0.813715,0.81399393
697,0.8136865,0.8139647
698,0.8136833,0.81396765
699,0.8136887,0.81395894
700,0.81367785,0.81396323
701,0.81364805,0.81391186
702,0.81360245,0.8138751
703,0.81356025,0.8138175
704,0.8135288,0.8137858
705,0.8135096,0.813766
706,0.81349874,0.81374663
707,0.8134881,0.8137447
708,0.81347317,0.81371427
709,0.8134508,0.81370264
710,0.81342477,0.81365865
711,0.813394,0.81363577
712,0.8133633,0.8135891
713,0.813333,0.8135627
714,0.81330514,0.8135251
715,0.81327903,0.8135006
716,0.8132547,0.81347156
717,0.8132311,0.8134451
718,0.81320804,0.8134193
719,0.8131857,0.8133901
720,0.8131634,0.81336725
721,0.8131419,0.813336
722,0.81312096,0.8133167
723,0.8131027,0.81328505
724,0.81308967,0.81327885
725,0.8130899,0.8132601
726,0.81310856,0.8132966
727,0.813177,0.81333405
728,0.8133051,0.81349653
729,0.81355375,0.8136916
730,0.81393605,0.81413454
731,0.8145674,0.8146793
732,0.81538683,0.8156014
733,0.8166165,0.81670517
734,0.8178088,0.81804484
735,0.81918645,0.81925553
736,0.8195068,0.8197576
737,0.8192215,0.8192916
738,0.8173543,0.8175953
739,0.8151881,0.81529075
740,0.81334835,0.8135378
741,0.81272894,0.8128838
742,0.8132852,0.8134042
743,0.8143591,0.81455123
744,0.81525993,0.81533957
745,0.8152653,0.8154629
746,0.8145633,0.8146444
747,0.81346625,0.81363684
748,0.8127281,0.8128507
749,0.81265736,0.81278616
750,0.8131055,0.8132757
751,0.81365615,0.81375825
752,0.81385505,0.8140435
753,0.8136419,0.8137439
754,0.81312245,0.8132947
755,0.81266266,0.8127838
756,0.81247026,0.8126027
757,0.8125777,0.8127182
758,0.812834,0.8129315
759,0.81302047,0.8131691
760,0.8130301,0.81311613
761,0.8128389,0.8129805
762,0.81258696,0.8126832
763,0.8123857,0.8125091
764,0.81231135,0.81242746
765,0.81235325,0.812457
766,0.81244475,0.8125713
767,0.8125157,0.81260276
768,0.8125209,0.81264365
769,0.8124596,0.81253767
770,0.81235677,0.8124654
771,0.81225127,0.8123288
772,0.8121663,0.8122575
773,0.812119,0.8122001
774,0.8121082,0.8121838
775,0.81212133,0.81220734
776,0.81213915,0.8122028
777,0.8121495,0.8122355
778,0.81214774,0.81220293
779,0.8121202,0.8122016
780,0.81208146,0.81213236
781,0.8120291,0.81210166
782,0.8119767,0.81202406
783,0.81192696,0.8119863
784,0.81188667,0.81193024
785,0.81185377,0.8119003
786,0.81182766,0.81186783
787,0.8118069,0.8118419
788,0.81179005,0.8118269
789,0.81177604,0.8118015
790,0.8117647,0.81179905
791,0.8117576,0.81177497
792,0.8117533,0.8117855
793,0.81175286,0.81176186
794,0.81175643,0.8117862
795,0.8117708,0.8117701
796,0.8117957,0.81182235
797,0.81184083,0.81182694
798,0.8119105,0.8119349
799,0.81203437,0.8120065
800,0.8122187,0.81224537
801,0.8125351,0.8124883
802,0.81298006,0.8130166
803,0.8137197,0.81365407
804,0.8146847,0.8147445
805,0.8161887,0.8160988
806,0.81765914,0.81775093
807,0.81953454,0.81941944
808,0.82010967,0.82022643
809,0.8199628,0.81985134
810,0.81741947,0.8175219
811,0.8144729,0.81441015
812,0.8119978,0.8120292
813,0.81130296,0.8113018
814,0.8122457,0.81219435
815,0.81377274,0.81381404
816,0.814855,0.8147563
817,0.8144977,0.81454635
818,0.8132794,0.81320274
819,0.8118366,0.8118514
820,0.811183,0.81116843
821,0.81150216,0.8114704
822,0.8122763,0.81231004
823,0.81281656,0.8127573
824,0.8126202,0.81265473
825,0.81198347,0.8119295
826,0.81130904,0.8113058
827,0.8110561,0.8110299
828,0.81125474,0.8112057
829,0.81163013,0.81162924
830,0.8118711,0.81180197
831,0.81176853,0.8117706
832,0.8114449,0.81138396
833,0.81109166,0.81107265
834,0.81092125,0.8108834
835,0.8109748,0.8109267
836,0.8111483,0.811129
837,0.81129295,0.81122375
838,0.8112989,0.8112784
839,0.81117475,0.8110989
840,0.8109796,0.8109404
841,0.8108199,0.81075007
842,0.8107511,0.81068593
843,0.81077415,0.81071514
844,0.81084245,0.81075823
845,0.81091124,0.81085944
846,0.81096715,0.8108727
847,0.8109594,0.8109075
848,0.8108955,0.81079787
849,0.81079495,0.8107323
850,0.8106856,0.8105894
851,0.81059295,0.8105127
852,0.8105348,0.8104399
853,0.81051475,0.81041473
854,0.8105222,0.8104288
855,0.810541,0.8104261
856,0.8105568,0.8104631
857,0.8105628,0.8104377
858,0.81054777,0.81045026
859,0.8105171,0.8103866
860,0.81046957,0.8103655
861,0.8104181,0.8102862
862,0.81036645,0.8102522
863,0.81031924,0.8101839
864,0.810279,0.81015134
865,0.81024617,0.81010604
866,0.81021863,0.8100786
867,0.8101958,0.81005174
868,0.81017596,0.8100258
869,0.81015784,0.8100108
870,0.8101417,0.8099841
871,0.8101273,0.8099776
872,0.81011534,0.80994916
873,0.8101043,0.80995077
874,0.8100974,0.80992174
875,0.8100931,0.80993503
876,0.8100975,0.8099109
877,0.8101097,0.80994755
878,0.8101444,0.80994624
879,0.8102022,0.8100398
880,0.81030816,0.8100966
881,0.8104741,0.810317
882,0.81076473,0.8105352
883,0.8111893,0.8110461
884,0.81190675,0.8116544
885,0.8128913,0.8127717
886,0.81450766,0.81421965
887,0.81645215,0.81636757
888,0.81947255,0.8191553
889,0.82091767,0.82086796
890,0.8218766,0.8215655
891,0.8174112,0.8173389
892,0.81301403,0.8127623
893,0.80996746,0.8097991
894,0.8105232,0.8103714
895,0.81314,0.81289756
896,0.813888,0.8137674
897,0.8126208,0.81239223
898,0.8101113,0.8099387
899,0.8100449,0.8098854
900,0.8116335,0.81151175
901,0.8113667,0.8112806
902,0.80971074,0.8097557
903,0.80915886,0.80933434
904,0.80969054,0.8099801
905,0.80940294,0.80994374
906,0.8086804,0.8093264
907,0.8091515,0.8098499
908,0.8094321,0.81015694
909,0.8085609,0.80916715
910,0.8084918,0.8090102
911,0.80881107,0.80923235
912,0.8083864,0.808709
913,0.8078291,0.8081277
914,0.80788213,0.80819005
915,0.80797535,0.8083129
916,0.80775344,0.8081871
917,0.8075071,0.8079695
918,0.8074584,0.80790526
919,0.8073092,0.8077293
920,0.8070064,0.8073651
921,0.80687946,0.8072177
922,0.8069313,0.8072599
923,0.80684036,0.8071758
924,0.806578,0.8069371
925,0.8064066,0.80679685
926,0.80636126,0.80676943
927,0.80624646,0.80666894
928,0.80606514,0.80645066
929,0.80594045,0.8062729
930,0.8058734,0.8061592
931,0.80577415,0.8060095
932,0.8056293,0.80585605
933,0.8054895,0.80572337
934,0.8053682,0.8056305
935,0.80526084,0.80557704
936,0.80514604,0.8054917
937,0.80502707,0.80539674
938,0.8049172,0.8052819
939,0.8048058,0.8051279
940,0.80468726,0.8049824
941,0.804565,0.8048243
942,0.80444366,0.8046988
943,0.80432534,0.8046014
944,0.8042131,0.80450314
945,0.8040961,0.8044165
946,0.8039695,0.8042809
947,0.80383784,0.8041343
948,0.8037114,0.80397487
949,0.8035949,0.8038229
950,0.80347896,0.8036965
951,0.8033557,0.8035667
952,0.8032318,0.803467
953,0.8031057,0.80335087
954,0.802981,0.80325294
955,0.8028544,0.8031109
956,0.8027236,0.8029841
957,0.8025901,0.80282456
958,0.802453,0.8026903
959,0.8023111,0.802545
960,0.80216616,0.8024215
961,0.8020164,0.80229735
962,0.8018609,0.8021821
963,0.80170614,0.8020601
964,0.8015447,0.8019123
965,0.8013731,0.801726
966,0.8012173,0.80153847
967,0.8010672,0.8013678
968,0.8009035,0.80120605
969,0.80074453,0.80105656
970,0.8006469,0.8009635
971,0.8008602,0.8011533
972,0.80195504,0.8022052
973,0.80492246,0.8051887
974,0.8090237,0.80921537
975,0.814675,0.8149845
976,0.81387323,0.81420296
977,0.80942243,0.8097981
978,0.8018564,0.80221415
979,0.79947525,0.7997356
980,0.80293494,0.80308187
981,0.80757993,0.80758244
982,0.8104427,0.8106512
983,0.8062926,0.80655867
984,0.80077827,0.801193
985,0.7990691,0.7994851
986,0.8021052,0.8023367
987,0.8051404,0.8053008
988,0.8037636,0.8037635
989,0.8005387,0.80065256
990,0.79807425,0.79827577
991,0.79869694,0.7989604
992,0.800526,0.8008163
993,0.8003946,0.80054694
994,0.79874045,0.79885685
995,0.7973807,0.79742175
996,0.7975483,0.7975907
997,0.79851866,0.79864407
998,0.79872125,0.7988661
999,0.79784185,0.79804575
1000,0.79671574,0.79685503
1001,0.79649836,0.79656905
1002,0.7970542,0.7970809
1003,0.7974035,0.79741234
1004,0.79717207,0.7972569
1005,0.7963943,0.7965082
1006,0.79569507,0.7958271
